"","Fbar 2-6 A","Fbar 0-1 B","Fbar 0-1 C","Fbar 0-1 D","Fbar 2-6","Fbar 0-1","Catch A","Catch B","Catch C","Catch D","SSB","SSB"
"intermediate year",0.196852694880965,0.017872260474651,0.00196762585354621,0.000767516785671012,0.198200180573725,0.0213963485096026,391200.477807637,5614.97944851746,3330.39373833876,241.132954840681,1287790.11977512,NA
"intermediate year_real",0.141447152694892,0.0178696449451378,0.00196190136441357,0.000767404384855932,0.142791020757028,0.0211658419931312,293400.358449454,5614.980013016,3330.39373769832,241.132954577216,1353247.95666992,NA
"fmsyAR_transfer",0.226613118648421,0.019758188582166,0.00190805961143007,0.000750731171617826,0.227934112326622,0.0233251984611159,368118.669485702,6346.28023346845,3330.39373833843,241.132954839148,1179238.31904459,1166897.87239593
"fmsyAR_transfer_real",0.277231836718971,0.0197605721716229,0.00191175397627782,0.000750821738356137,0.278555169270637,0.023534236465779,465918.789015136,6346.28023346859,3330.3937383385,241.132954835727,1183104.8228256,1117554.30232121
