"","1","2","3","4","5","6","7","8","9"
"1994",2615.81280066258,29782.8410322012,56828.6701425078,18090.1000120349,17503.9549874345,23650.4289788426,15767.7670255969,6459.9017318501,2857.88566409686
"1995",626.960397363857,217047.608497327,83796.7308650286,65249.0072699239,8095.30761082325,18182.0436172047,7870.97761580632,14475.6209618261,8272.55759565053
"1996",5787.63263950899,60353.0458208968,112147.259423445,33825.2513228048,37119.5462303054,19020.6892527291,8542.61355298298,12903.1623204917,28867.4968911027
"1997",2996.32461515302,63180.9163172966,118763.350860351,56486.5871692542,19097.4100148644,12906.6403025889,7483.84993411132,17801.8973652725,17202.7927036193
"1998",595.792024056288,4440.89924258134,32644.4173107923,22474.5933940738,11169.4552145947,3657.40667137511,4356.56302962628,1719.06512058493,4765.52695007358
"1999",7950.71985390563,48182.2797429686,220580.002041423,135137.965897758,59232.9775373898,26114.4487635132,17628.7305949706,12670.2507549654,20440.0149383568
"2000",6215.92126951343,49947.9589456643,87428.9723149917,113689.381269191,45668.1167880503,38794.5604549386,21646.5958487688,6413.20842259724,11788.4069536902
"2001",7264.34120409241,53903.808462509,50523.4207896359,36256.4903526987,67142.6761619579,35050.3599166462,26366.5420458906,11450.1139234475,12304.1659780886
"2002",11864.5576130709,24701.2032775352,99698.9806474279,25120.9208429048,9786.93652934635,26821.14406714,8282.25259348869,8933.58652659146,9713.43719323128
"2003",2436.24692688116,65603.0295909941,79361.3429778295,81985.4584834098,13734.7361374838,10675.1934347799,19842.8262132989,8811.30450571716,11610.5182690588
"2004",10112.6659045347,62713.1135327455,220299.333655058,127002.174001174,128760.045638566,34287.4512298974,31497.2000433691,35913.4694310904,31462.5862905578
"2005",16292.2020745544,74201.7096356429,86487.0078925924,167586.735258874,133851.992128698,125134.390263287,17697.7786977367,37353.8358754585,33828.7456193921
"2006",1656.74202389988,161455.642497027,204416.365661438,87872.1007308894,243084.296944266,231895.155641192,136850.042427263,23029.1742557531,67967.8811513738
"2007",9030.40469793942,15423.0192785709,51132.8196170521,32047.0186397192,28451.0207543393,49530.0152847691,37579.7313515447,20591.2380909028,18452.4134277266
"2008",2140.26573546581,16121.121878451,21038.3991371336,21685.8182135929,17315.8391471879,14624.4194679329,18532.8767270658,21544.8492324213,12949.7094312835
"2009",490.467823726961,25587.4063279872,56893.3453708393,54396.2551704704,53881.9917198477,37898.7797988954,36083.1019265402,63936.7456951614,75273.6565329622
"2010",35656.5400111106,8635.84884658315,27202.2575373452,13684.6402531472,13120.6512869349,13682.7960122521,14952.2607908579,12420.2205382905,25568.6927818398
"2011",748.234697908709,53217.9830707322,66324.3267140208,51812.9237151295,25631.765655818,31134.373633644,23176.7668156137,17451.5823065249,47206.4610357572
"2012",12614.2627710354,5096.0108038496,81579.4455249235,31989.9208640981,17867.7655897416,9290.13007641491,8909.52329825089,7403.86097681277,19976.6186551577
"2013",1913.06522952572,31796.3357399336,34851.4234055339,71206.5973635305,30755.9483774697,25056.5674737148,17220.2682049529,15012.1311262863,22003.4260713264
"2014",6832.32680931255,5609.91575326948,22266.1660688031,15832.0176678376,26410.3872968808,5064.47415292801,3193.83195977619,3183.43790446693,3036.37624155147
