"","1","2","3","4","5","6","7","8","9"
"1994",2488.15416459977,28344.2827673173,49239.1334536716,16377.8844026005,15737.2430538469,22499.5245942053,14606.0574894886,5786.89685470111,2657.98035222427
"1995",610.773413382738,207270.020441414,74991.0297264924,59401.6134714992,7354.65726168972,17245.2892345701,7505.96953906381,13046.3728223164,7679.70997714435
"1996",5445.66571636113,58921.8522940388,96990.6367946892,30163.331687235,33090.9667427243,17326.2990804268,7662.08448558279,11631.1677777191,26359.0472392676
"1997",2845.96706595101,60950.004298499,104771.836646067,51041.1697345332,17199.0293574947,11945.4818149285,6784.12590457304,16078.484844892,15584.3547087821
"1998",570.743105274263,4535.36157367248,27077.2303129154,19944.0971074412,10240.5182430468,3673.55305048724,4149.763703904,1646.92662981282,4572.26196369639
"1999",7541.24214443777,46366.2272577992,192084.177935009,122339.719458462,53235.4052486844,23565.3703035481,15729.4318865582,11337.0201729678,18484.3847163223
"2000",5893.16204874187,48065.2666480719,75914.0429036515,102381.527500769,41073.2739609053,35693.9849989893,19375.554892992,5742.57964159663,10657.5301992147
"2001",6861.08066817032,51503.7408459862,44702.9293269523,33169.0475710708,60947.7774272,32134.9730122071,23883.4529306197,10459.5432763773,11298.2129452972
"2002",11056.1802666576,23310.279521309,87147.0063545158,23178.3870133009,8855.88409660281,24725.0366689537,7824.03206210883,8187.59218818699,9064.13721116186
"2003",2316.33289536277,64465.20485066,71225.2347490352,74749.764953973,12522.4406197775,10035.7914863033,18213.8271916812,7997.47026003173,10500.1333893924
"2004",9494.45354626529,60089.3259739523,196263.061199297,117336.213040332,116777.75982505,31832.7314441948,28646.9523766783,32799.3174041011,28623.8597884031
"2005",15442.3326360013,72135.7645222378,79591.0779902216,157478.555238105,124738.481077819,118632.992456352,16627.2165953093,34721.8877240301,31269.5774034982
"2006",1637.12393001921,154391.466391921,184493.168096432,81743.2823962033,224001.46334316,217505.540309555,126375.328074223,21248.1266006528,62065.2331555808
"2007",8672.36708152674,15036.0287913772,46350.8857630909,30063.4914487254,26528.5417392299,46475.4313652034,34619.8055647392,18977.6475667817,17072.7709661948
"2008",2023.87348700662,15758.0950409823,19095.126850668,20185.1375850948,15803.6007023982,13860.0945794516,17020.1491290651,19651.6813692436,12018.0533762906
"2009",465.845518216355,24432.4914644891,49752.3356312073,48917.6945433178,47880.8203353824,34846.3376551852,32249.3761915234,56882.537357621,67926.563611162
"2010",33774.1133717398,8482.3359981925,24342.8646438668,12440.6138783064,12066.3712571157,12644.8415429201,13474.2889046427,11103.2059705084,23180.7820905844
"2011",722.947220225405,52373.1952365201,59354.7579688604,46693.6435464307,22998.3440860717,28396.9003262995,20578.8488071983,15870.7828536689,42040.0270434866
"2012",11642.5592633176,5040.73029169059,72156.7955221476,28187.7609318113,15535.3697562921,8527.30074784543,7976.34906742454,6575.1510189278,17463.0339883734
"2013",1762.96470995433,30883.7266771436,32041.0393883021,66810.5965175319,28102.6632705108,23243.6610137982,15825.3127382686,13831.7938387072,20011.3254055218
"2014",6311.71806857776,5291.88400958414,20137.6988451,14683.2630627947,24346.3614550754,4920.91267352178,3133.09674559475,2973.7861875591,2798.4550210709
"2015",2511.87337040451,3012.17887661231,5431.10656580398,12580.9146073267,5818.67617441877,7070.1277240973,2147.259963028,2158.2315452772,559.627496168144
"2016",885.141806439725,7105.06446876433,11418.6355814775,3839.97336685603,8391.11463069787,10094.858805095,3342.98721474247,803.737262591894,338.510838199733
"2017",1364.89177943106,3488.39678946802,33903.1377997518,13518.9940068245,6365.04883737913,6910.15867400775,6143.85913957352,3317.22028461243,1795.83373772821
