"","1","2","3","4","5","6","7","8","9"
"1994",2540.86898643523,28545.3776813105,51396.6183861195,16439.8457764182,16197.3261254151,22554.2389331094,15378.4451998652,6260.45776354137,2821.36159421827
"1995",614.087428340386,207679.882938887,75743.8409277068,58903.1631377438,7467.92249999026,17302.2870403732,7885.05641065195,14044.4160449123,8127.29703231637
"1996",5571.98048131288,58371.2490702794,100472.211989442,30388.6479519847,34150.0284333969,17905.5827652723,8146.85644328441,12617.4902733309,27995.52951522
"1997",2923.50384770856,60876.8998483277,107862.654038675,51298.4212912315,17715.5240616154,12300.8817439764,7175.36499886944,17482.9082554804,16634.6158318613
"1998",577.139264735773,4379.11624016597,29320.5035829377,20370.7752498482,10271.4585486863,3481.02797795475,4245.1457176357,1670.23488966974,4638.42294053535
"1999",7659.12966264652,46419.6311287572,197592.224081121,121960.483831458,54695.6730790347,24553.1573043752,16619.5974069194,12344.8593634228,19777.773377928
"2000",6019.42111119143,48344.8085952315,79477.4546628963,104103.614301889,42685.9905107985,37025.4470820114,20680.9169169022,6237.80240755784,11413.9450901281
"2001",7108.18602069127,51012.2193255528,45735.4026877507,33010.6713498728,62325.2993612219,33071.4554340897,24892.5788048508,11212.4638041043,11946.4571420989
"2002",11487.4086233016,23408.0406041055,88871.9308928296,22547.816194737,8955.57347136153,25089.5198755938,8031.48688247106,8683.38468313985,9466.83461085295
"2003",2355.53950315953,63419.0109042521,72454.4679314374,75363.1264991038,12876.0645979179,10143.5500230068,19120.1730528979,8651.02512918019,11235.7569017895
"2004",9710.13454067147,60148.1623639578,199674.705739464,116288.337152779,120091.334914942,32571.735441074,30028.9634516075,35409.4167222643,30448.5036500866
"2005",15888.7856570061,71397.3435959872,78785.8830528063,153083.358900986,124490.62828041,118832.941739783,16859.4299504323,36746.9509789443,32932.7068232247
"2006",1663.4870965569,154254.135546637,184746.757242398,80464.8715469711,226249.698316103,219570.441361277,128861.305160881,22680.7347158238,65690.3704126702
"2007",8888.1509877951,14893.3311111256,45999.6858162663,29140.5588494142,26260.8103080474,46498.0978536461,35285.9790557521,20224.5889337206,17857.9869750403
"2008",2075.82279970329,15533.0060634576,19112.2530898177,19766.0729204521,15972.4037585869,13917.9212641202,17706.6045507392,21105.1681485254,12603.3831777872
"2009",476.026241360546,24397.4652186492,50849.1066635925,48993.6298271525,49289.5550019032,35704.739171021,34123.3921410605,62419.636884949,72518.1177803955
"2010",34966.3002369458,8312.69635590915,24667.080040642,12556.8435226481,12239.4642091997,12966.8990856624,14287.2673774613,12157.2349962726,24766.202020171
"2011",791.865983080406,51759.2074400813,61959.0250314835,48778.7672538933,24603.4960434982,30317.6501452558,22427.9512238902,17376.00592426,45553.2199945837
"2012",12077.2833080249,4963.92262439824,75228.3747976146,29810.4938773353,16912.1789480177,8923.44667970856,8696.75840709267,7315.04476452968,19284.2819501592
"2013",1833.48203483192,30356.3763925278,32129.3464430383,66217.9524618455,29197.6001622757,23904.3593296865,16724.7564085754,14805.8332362248,21313.2832042149
"2014",6643.04352937623,5334.27960289853,20423.0261090228,14634.5417028122,24935.8314617888,4851.94254494189,3164.5228783027,3130.19243049544,2969.58339726905
"2015",2597.81190132815,2906.15629470525,5668.39850176056,13779.274476318,6433.05822072211,7562.01524545129,2302.87776112254,2370.66108250043,584.945833359546
