"","1","2","3","4","5","6","7","8","9"
"1994",2541.61423858531,28546.480489229,51344.2462634785,16648.8072823484,16313.5703639942,22719.8729757922,15366.4298946083,6366.2669789331,2891.83551988584
"1995",613.969271704461,207916.831420383,76322.3824747852,60299.227333486,7568.85246146482,17513.2788043954,7895.35511303986,14317.0470368729,8311.21993425216
"1996",5574.87187562913,58561.2960027326,101268.50204962,30932.1164428171,34527.1550061849,18121.3210204389,8178.67007607038,12759.9347563839,28308.844047837
"1997",2924.77534231582,61047.9252335142,108123.554503942,51753.4066163515,17827.8022636261,12373.1999642627,7182.03504895556,17617.3957526224,16768.5162813487
"1998",576.971017661326,4388.52668614852,27692.3328832558,19885.7699206078,10432.1743669586,3634.27933422994,4284.64464255646,1776.09728486804,4894.6055793142
"1999",7663.53605269374,46429.2698657251,198728.373553675,124121.122190323,55323.9531191206,24808.7755192415,16682.1525441128,12475.6682857118,19948.6360900726
"2000",6021.52516148606,48375.6022457808,79463.4223689252,104779.775755461,42873.0610174485,37249.7469806063,20699.7707358892,6327.57137432736,11510.5499091258
"2001",7112.60093595537,51032.9179231888,46070.6690927642,33601.954062005,63048.1067937843,33462.2837788415,25049.6037132814,11325.7839369438,12071.0863187551
"2002",11495.3444979944,23415.8651485774,89754.6388287445,23082.5768173189,9057.71745030547,25411.4007052235,8035.10500612744,8813.01975688323,9614.4635440237
"2003",2357.1205062994,63448.6686128955,72713.7693312317,76314.4673134422,12990.0155467744,10217.2883001273,19143.7145086398,8735.90128542874,11345.9363213848
"2004",9716.02063995677,60165.6664493615,200905.008279508,117988.513426918,121079.018348723,32803.5372174412,30107.9829676622,35673.126691964,30692.9896347866
"2005",15893.9545186967,71434.7880325989,79413.0664551614,155045.676598886,125455.422184671,119704.194742072,16887.362192227,36909.2784263913,33079.9226320751
"2006",1664.69486696744,154229.349992654,185623.965107519,81327.3615952359,227533.522172015,221124.71793968,129587.596653395,22826.3231807167,66183.8964519668
"2007",8891.29272287426,14936.9097434796,46311.6544144226,29609.6937231801,26519.4593830388,46906.3944222285,35356.5727878708,20362.1292360563,18018.4895233702
"2008",2077.14928621398,15561.4145503679,19262.6180192804,20047.812832504,16084.5326045917,13994.9994328013,17684.3282926852,21213.4700564428,12719.2456857819
"2009",476.117196872695,24444.9228220062,51394.6892711888,49657.1312692061,49705.4923846249,35976.8852860518,34085.3818702292,62771.7673391566,72946.5572773343
"2010",34982.3268029882,8331.71265136136,24938.6950402237,12687.234318735,12337.8823505477,13060.6214191575,14284.2412450947,12235.5251303926,24914.870995531
"2011",790.121921726083,51724.3743656965,61776.5326328242,48481.1845539958,24423.1222333454,30170.9653546318,22414.6125956636,17493.3671263098,45862.6650258027
"2012",12067.6000458431,4973.85205005324,74920.9401117362,29504.9142516464,16689.0771111245,8774.48836041728,8602.09631707986,7284.45816583653,19241.8429731544
"2013",1833.09719747847,30438.614034838,32435.3485237431,67434.167683219,29404.5302954445,24067.7896256647,16804.5849052835,15102.5240915033,21736.4185709131
"2014",6638.40014639912,5310.03366174055,20175.6296591131,14602.330192071,24623.6433784403,4785.82846126367,3135.42407689496,3151.50193566524,3004.48971716512
"2015",2596.17246200466,2915.73654424992,5696.56932624274,13027.0038545779,6079.6408232253,7235.86413526657,2296.8752826856,2509.49712413584,615.974028367799
