"","1","2","3","4","5","6","7","8","9"
"1994",2495.48639933663,40907.8060794446,58701.2151097305,16495.8748926357,17157.1206058634,21730.3249099193,15642.3114467303,6418.9084938527,2740.89153276922
"1995",648.432217450863,290312.710396803,86186.9243827583,59694.2199695522,7863.88013884861,16291.8431785147,7935.97491815697,14280.3704970631,7831.28428503766
"1996",5936.24505324057,84752.4023458776,114141.296659653,30280.0294395303,35957.0305650965,17422.0611724527,8068.28051917184,12359.7744333193,26458.3624332717
"1997",3031.84454362399,86406.4286753492,117399.443833544,49892.9697947942,18213.0461656822,11871.3761987863,7177.23212194867,17121.1590818298,16004.9313029393
"1998",590.931459367434,5625.93529682369,31443.9355196641,19500.1672859373,10915.7188812079,3453.67898921734,4374.14103561697,1793.39967212043,4673.92896221686
"1999",8740.27504527005,66911.3591718994,229794.737449408,122389.042597527,57876.6030273917,23862.307362169,16719.2445522084,12206.4985418922,18811.8859381472
"2000",6422.83242289157,68907.1649475156,86201.0428467462,99338.8284557588,43699.8075757249,35958.4411628973,20609.2052450303,6225.90822859026,10892.4986646194
"2001",7276.40736065283,72778.5021231645,52195.5054451367,33032.3018802452,65664.8660670624,32850.7726699558,25031.8439916249,11131.5488396851,11403.782662793
"2002",12208.8000719327,33593.7515965589,105276.714619402,23080.0495083922,9533.03325996456,24955.8179705528,8068.48242270684,8738.83811647759,9051.48070768135
"2003",2440.0502398396,75058.3875888542,78725.187286711,71274.6446155782,12444.9425421004,9481.53783922317,18563.5797301774,8262.73757929621,10505.2635999553
"2004",10956.8976300214,76788.7529522052,220856.722057551,113300.280849329,121780.242612116,31554.8944908811,29790.5500974781,34132.3105136027,29038.643548805
"2005",18139.4454779774,96067.6490673725,90489.304853694,155393.655686242,133167.914647209,120699.555450232,17371.695128051,36906.0176484667,32350.3298921498
"2006",1806.99218147992,222175.563112479,210389.121923156,81400.5139807383,242490.291849222,228212.311504256,136245.746488385,23127.5901135945,66028.3665812121
"2007",10119.5107526406,19724.5858579714,53131.7382853407,29732.4836570375,27871.7156724047,47431.201833694,36655.1704148121,20084.0572684089,17611.2008870208
"2008",2205.2668106104,21012.9229793235,21329.3010224488,19365.4698323309,16531.3200034546,13334.6382055552,17814.6421066236,20765.0608792395,12168.2344290286
"2009",487.394850855622,33101.2641247056,57514.3093267625,47985.2694122671,51140.3601452804,34711.2402567524,34597.9370872021,61191.6843408589,69700.4690442741
"2010",36922.6783819341,10636.63985741,27660.9502443825,12325.518248794,12545.9494397788,12520.9704959217,14317.1704447797,11922.5556959084,23831.5280130552
"2011",860.726737129703,55521.2640395858,59502.43618953,43128.3864400013,22536.6635220255,27761.9949739658,21308.1411029949,15975.1165510006,43045.5656779583
"2012",12517.8309877762,5433.16547003575,77324.5714280244,27188.8942529762,16017.7727848456,8104.87113384308,8452.57265173317,6923.28100982244,18221.9807066684
