"","1","2","3","4","5","6","7","8","9"
"1994",2440.19936779738,28625.2225113009,49677.1294970099,16171.556978441,16025.4826851522,21989.9115005665,15026.0594889843,5921.3007875106,2701.97592038121
"1995",589.70686967952,208478.33992627,73784.3805839828,58137.1676025593,7462.51712431379,16737.9451645789,7646.05422015833,13207.7983684093,7766.45418727994
"1996",5358.77166006071,59148.702376422,96766.9229107816,29695.6114356684,33650.5446319768,17347.8170638641,7899.15935041831,11905.1061520938,26786.7583146654
"1997",2809.77546790905,61130.0213645613,104260.250947143,50124.7887014391,17389.2223259404,11850.6339567248,6947.06319581281,16463.1912709068,15893.5029762387
"1998",557.881869569094,4523.42358086071,28578.5943507291,20110.6538320992,10216.5003678401,3410.57718243481,4160.28878439278,1578.15048957989,4455.85643349943
"1999",7339.34586331925,46868.5311152658,191622.56631267,119325.423592186,53609.3859329845,23541.7571283988,16120.4332713063,11624.2358726745,18818.5224595193
"2000",5791.61418839731,48636.7460166509,76770.8043378325,101874.336590471,41698.9695847312,35683.6740206442,20070.3267334224,5870.54463906001,10920.0527888381
"2001",6783.56199352457,51268.1641459455,44543.6977942445,32415.032604669,61386.5789337023,32079.2495601347,24234.7820117901,10591.234961629,11397.5753637616
"2002",10892.1246914206,23425.5288650834,86730.8794486012,22556.4953975204,8979.15280329526,24681.8941677493,7983.68709957447,8303.40432186411,9171.35896388394
"2003",2258.17878448031,64212.082650063,69954.7766943768,72657.653436757,12491.4785675374,9757.0983715825,18397.0789402867,8115.60977758157,10701.540329837
"2004",9251.66852158713,60529.9859079961,193442.121719696,113856.609694157,117274.280153136,31516.480054849,29139.7533721807,33497.7218615654,29195.982674278
"2005",15215.4935552577,71980.7962078054,77559.0545585186,152592.985836937,124883.359079231,116931.042952976,16650.407740717,35143.9965314646,31688.6789442262
"2006",1587.55358735981,155270.269521961,181425.311924268,79363.244889091,224583.778254046,215596.230694041,127154.858940163,21553.5423824373,62874.5496387893
"2007",8477.80452857593,14999.2243272039,45031.430705675,28904.3396224029,26458.6943309268,45867.5012351073,34891.5142993278,19269.0609288445,17290.3193772146
"2008",1996.4767544516,15732.4510086701,18698.904645687,19812.0640677986,16042.5473618256,13596.470074541,17307.8924699184,20051.7840561395,12214.6096123793
"2009",457.457502715122,24476.684103957,49198.5790714239,48220.0686995148,48904.2072219776,34725.3552014654,33168.0474819666,58470.7105048319,69678.5017968786
"2010",33441.4009733586,8445.85584178344,24076.3499362971,12294.3957656625,12193.2236415714,12568.7574472429,13844.1276272386,11418.7837484057,23753.9681266278
"2011",748.275810597157,52012.5821935403,58508.0632627501,46199.1754961744,23067.9147710012,27914.3788280826,20777.1378396606,16058.5299831294,42886.6132327105
"2012",11718.6902362844,5004.66550682472,71655.2680627239,28301.5384140475,15971.8103281039,8341.34615847215,8170.24675179736,6761.64702710693,18115.4088538647
"2013",1746.75491861474,30509.9924100254,31042.5736252883,63950.3083691389,27792.4077455575,22518.97456288,15903.5305241063,13850.7387000075,20177.3593230249
"2014",6394.26351571889,5316.08493846356,19686.1837595469,14258.8853792257,24470.798721838,4731.07457211126,3112.29589408786,2958.6530037945,2793.76385732778
"2015",2482.82936303402,2960.90088944514,5467.39889926316,13311.5362737468,6192.62097225079,7145.7917429378,2206.7392685592,2141.4215099133,556.505542502763
"2016",897.307904647054,7135.66154507312,11348.5724876765,3824.92940881147,8594.11332105742,10685.4403310701,3634.90148945577,841.469141195454,347.047439630232
