"","0","1","2","3","4","5","6","7","8","9"
"1996",292.002495299327,6700.60598025039,13782.2913807548,14713.3815984875,6079.76516509688,4952.83819083441,2022.5890530757,1839.32821700121,3823.31348804367,5507.36228600645
"1997",429.111120957601,1981.24729392651,13255.9777256982,8530.38307363847,6720.3525294382,4120.12043293106,3002.3088087493,739.678804907643,1705.08065115074,1754.42970181352
"1998",853.616379643603,3804.00357476488,11883.1801130619,9609.550064205,7802.04128122101,10525.7313738204,5977.0220466816,1790.21856377536,813.371089037671,3672.77069095745
"1999",587.193366844405,4184.43741957953,6376.6622667372,15122.0012593329,10388.3965605694,9354.00371669898,8658.5007814142,4047.63173196994,1356.59135519229,3254.56274837976
"2000",769.531112209356,7778.30900306446,5387.81670677874,3967.40609687271,9719.47235104694,4195.4635392303,5386.65839353296,3057.08155292253,2145.38696184424,1665.18049970093
"2001",2004.0651440862,5471.68430072511,33399.077246284,6447.90894113748,6864.29674848441,14163.5383970859,10000.0733577478,6085.78530748903,3009.94953978312,1616.87541492054
"2002",1367.77040303583,3278.80085801735,9442.20325083731,7474.12824633425,1115.08660831226,1667.34623436434,3292.41790274908,2183.46741944444,1742.53227148675,830.417035028431
"2003",951.773522467117,5241.22099295501,14267.7594663344,9680.66695715457,15266.864480474,2239.92741640125,3233.26318472773,3256.31967265701,2018.87579574748,2250.74033821551
"2004",3762.67779594053,4309.5664576665,16024.8217650011,17990.2497524094,13129.9481958294,8908.25859272655,2074.12923495547,2634.53217662322,1411.79778813104,1136.33825804964
"2005",761.676289592548,9143.67951363128,4990.87881314154,3581.86272218662,6915.60668164983,8512.28365031632,5866.39272350493,853.840375308924,2104.42530942459,2450.70776720544
"2006",1084.43926395629,3658.15190930574,6338.1933670729,2334.64226111056,3007.67088078969,6142.89901021186,7665.44993576727,4191.80923947232,1024.01811545647,1880.45570671059
"2007",185.869659079768,1406.15703064099,6516.86728474306,4093.81269220533,2741.65429122481,4910.53969389424,3764.1167081935,4286.18081741532,1267.94177954009,489.285948235868
"2008",9.32741685334577,1972.36945262779,2599.95188178744,3613.32948145995,3505.78624174413,2059.77138678571,2953.38218760278,5484.14774857612,3603.43008078188,3994.2241780517
"2009",1126.02134997058,1667.98208289492,6734.86737224696,3604.21841982039,3450.72293809942,4498.76226068692,1738.28095563671,1891.81625292648,2246.27204811192,3306.14317647518
"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",369.172282470456,545.384082629831,9244.72076403861,4319.47471658657,3651.83335900591,2194.70520646271,2101.7607057103,777.567355543508,537.592783434886,2387.05329465828
"2012",300.022669660087,1650.58211011413,1828.55207049195,5654.63013694118,3354.8089562304,3678.7524179668,2562.30169688079,2384.71013271107,812.202922699096,5507.82833894711
"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014",913.525445678012,2438.69886289283,3249.42111236426,8098.80911283555,6599.12623785185,11404.0031038268,2991.9903531603,905.766582913221,946.230200769349,241.019128882565
"2015",898.992448671831,3610.14418781086,6280.7719004034,6078.04548335725,10232.8834319008,11614.1854723821,5337.81953274549,621.894445979608,594.809473469323,472.655371944616
"2016",2926.2903607842,594.175845946446,12171.6308463363,10805.4650389761,11264.8195733628,13751.8322459099,14376.6075650187,6135.05822799986,1395.5407952091,593.447292695315
"2017",286.859107477893,1122.34183642559,5996.88735861316,32356.4402868158,18000.9254036901,24027.3545577022,12448.5272391798,8775.99908367612,3345.39079833736,649.715530943375
