"","0","1","2","3","4","5","6","7","8","9"
"1996",204.121240710256,2728.6112595557,4434.45197957158,4479.20018805756,2212.31438258732,1639.74865909009,698.154109174588,633.71701732644,1102.07661151602,1843.13483461557
"1997",217.944171252256,381.953754187031,3265.10629017934,3031.96852893796,2685.6401599502,1573.38276383256,981.857653346861,300.818345401758,641.798376096934,668.766871751957
"1998",454.432400420098,944.191789442788,3351.84667852995,3306.47424350008,3670.57490449136,4002.44086939243,2215.31909442659,865.498789170632,335.542284419411,1406.64503074332
"1999",262.946263930479,1690.92700663614,1862.13546280516,5940.87604452485,4830.9845459875,3229.35015785111,4699.02749393202,1515.51227981132,444.190449146042,1052.93466283021
"2000",458.288926931898,2138.52899954843,1654.51005582652,1883.71491814872,3798.40752298609,1764.21980865863,2146.44837277112,1416.71009041339,840.850557886498,574.078350794058
"2001",901.021077805044,1621.00964018485,10180.8024601269,2891.20810168647,2599.76067232498,5211.3660206963,3206.83215794073,2607.42622774388,1106.71661189595,559.027245143976
"2002",816.817225753544,1083.8383894423,2266.95693845291,2661.1008249087,448.657102104751,653.32309723237,1198.80813884971,749.753979748489,572.828928580415,304.120067308887
"2003",473.843547981444,1384.74535746473,4454.15643157568,3179.66680241764,5206.90559216984,969.53518162186,1391.37689622416,1437.03466276179,917.804347367475,1002.1584033973
"2004",1706.08957997593,1736.6637777939,4027.98282526372,5585.54786454491,4773.29157193262,3881.69378599277,1162.9771696884,1420.22835546341,836.692821034528,650.722293427206
"2005",728.882213225875,2030.79798079157,1941.88651284326,1315.01587162336,2858.06403477002,3220.41596749542,2144.14341764365,334.438871145948,739.098362057843,871.518578254986
"2006",533.399885978434,697.032258125669,2109.6423087745,1295.87669070382,1372.60034348994,2608.53057845633,2576.15764924311,1536.85542791674,498.576866823277,672.424159005824
"2007",90.1280528851135,527.072264378707,1936.20684077134,1951.38061561565,1373.95098782917,1918.75146675533,1554.22890658707,1600.55221940548,571.052337527636,312.002128207099
"2008",5.02769060241519,404.706357183313,808.841309137449,1333.31245982095,1485.83070998798,1039.22996751368,1153.33491478971,1882.55069238728,979.52093706933,1221.10997779898
"2009",539.588588659627,519.26011518,2810.77061667972,1721.17351299672,1927.4187920786,1607.39439402291,1105.13495750392,754.376538863175,774.911712263086,1114.16876281864
"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",154.694667625264,114.744067563767,3867.63670511756,1903.46149500469,1210.18277100981,871.499958453866,899.191905991366,475.6639270217,308.345786850083,837.403353699012
