"","1","2","3","4","5","6","7","8","9"
"1994",2487.78064006107,28337.9025122676,49324.2686096591,16208.0264585193,15609.1401199496,21865.9246295081,14697.2364264936,5695.28069212202,2618.81709922193
"1995",610.892556378928,207031.188449257,74339.8118738669,58319.4777063641,7268.07112313981,16610.6877773708,7516.82945995078,12785.8182765776,7562.25064189054
"1996",5444.34231110657,58726.2630392378,95815.7028213296,29665.6161326982,32713.1801553409,17087.6480191193,7673.56567696206,11493.1606173564,26114.741870076
"1997",2845.52131551952,60802.2272806633,104378.872387367,50597.897078008,17104.1690047265,11782.0892143873,6819.35375600395,15968.2044548044,15506.3673844584
"1998",571.047068067521,4512.72969151116,28466.8775630293,20220.8496905974,9974.75481250533,3391.49005073788,4074.58717761566,1534.39886599337,4337.22843533554
"1999",7540.45053916208,46328.5921403809,190875.072744559,120557.305686603,52713.1784098024,23215.1335138306,15746.0497490533,11224.6521888681,18389.2132907895
"2000",5892.0890752495,48024.1646778368,75838.851096775,101822.388392688,40855.7364951028,35482.2414184901,19530.5460232555,5668.08648198039,10610.2155941645
"2001",6859.64580463769,51470.8992083778,44444.8753441085,32707.4349073639,60399.4262102966,31795.9638749151,23850.2173355307,10359.6567548325,11220.1336095577
"2002",11053.701163552,23288.7912070895,86282.5497009807,22731.3801734712,8760.33451815113,24370.4880452546,7855.38812296562,8062.65712154422,8979.91128091604
"2003",2315.58616186267,64420.8043656637,70955.9452746631,74046.4771681992,12407.3617341255,9712.23829379375,18241.2704944773,7930.99935155741,10449.6702015205
"2004",9493.09389071615,60048.771323902,195131.248601523,116051.846837041,116038.100115046,31337.0926135297,28716.5728401637,32608.0462565661,28508.4375609748
"2005",15438.6742453347,72095.7351072923,79003.4637135357,155807.7476897,123995.839201418,117596.867165747,16645.8281802587,34621.3664458234,31250.0528764933
"2006",1636.94861955048,154390.673109555,183835.611023957,81135.0067986084,223094.032687733,215678.51296022,126094.675235587,21138.3867326129,61760.7852833078
"2007",8671.71365537352,14996.5079144607,45953.105498758,29630.878584404,26309.3303474186,45938.8477231119,34658.6559273544,18865.3349737992,17001.5535404872
"2008",2023.41939171437,15728.2125505089,18933.944694503,19907.2447722563,15780.8803410255,13633.8506753578,17134.1696796703,19578.606694443,12012.5024031544
"2009",465.84580685006,24382.1603898742,49062.4372641566,48307.635083499,47654.3679195873,34400.15983074,32461.0522790493,56629.5200914316,67853.4347347969
"2010",33768.059846208,8465.64668866741,24046.0198255922,12321.3809092478,11989.6963799876,12428.355971972,13543.3968465015,11045.2849674833,23145.9353340323
"2011",724.087489657194,52372.0113290508,59450.1590679155,47006.7393894727,23239.6186157889,28155.2717236771,20751.5382689226,15787.1575581873,41863.6083104899
"2012",11651.4392389567,5034.76705335873,72446.9347743481,28519.2343451586,15770.196259261,8309.08689202408,8089.80193780457,6597.48623134222,17562.698618067
"2013",1763.46081011709,30803.011195182,31598.2415840343,65807.5452308003,27604.5518433012,22512.707575282,15782.3210243235,13532.4189097106,19637.3192838925
"2014",6313.22631026826,5310.85434453243,20402.8635993085,14794.5535138826,24460.232374417,4799.32847868174,3161.55082035541,2944.92791946813,2767.66014458564
"2015",2512.97442978532,3002.3099774808,5392.87600369761,13228.3182960815,6073.14794033774,7121.31624445225,2163.69209359013,2034.42672890729,539.196494543663
"2016",886.136548673749,7103.44038043034,11314.6829004464,3831.11116796712,8425.20845933307,10506.574224467,3545.15498809461,811.790181636851,337.122553747551
"2017",1366.17497544306,3500.22955655082,34519.3586246047,13768.4836578167,6491.00285595594,6848.65384468186,6286.86217573071,3327.46623966942,1800.07206006009
