"","1","2","3","4","5","6","7","8","9"
"1994",2441.11191227822,28626.5851403657,49620.756459106,16340.4098531723,16145.2473140972,22782.3762536593,14954.8161073294,6014.04195771132,2750.60199444485
"1995",589.905432308168,208691.078977936,74323.3546975478,59235.0532750541,7559.79590861732,17515.4868039817,7650.27170680598,13467.5587573491,7906.49043754081
"1996",5361.21002691013,59366.1441295356,97538.9372847697,30147.8474862271,34005.5461184312,17631.8380805178,7881.59415421346,12040.9432716339,27053.3925778795
"1997",2810.76661993116,61313.8615331027,104521.801409333,50464.6545456166,17477.5005582799,12054.5773088117,6913.28583341281,16585.7575633353,15997.5178405679
"1998",557.776265128643,4542.83045199753,27119.7127243368,19744.788312284,10463.2681857751,3719.18550187451,4228.21959584076,1688.186702747,4694.29092057942
"1999",7344.34094455634,46890.637298425,192654.29282704,121112.37921678,54137.7240791646,23968.0219879111,16110.2481261468,11739.2620365514,18944.3553383432
"2000",5793.4549147711,48679.4621831177,76765.4572486023,102366.825458302,41929.075594863,35981.8607432216,19910.2895669212,5947.39833013571,10988.3262035219
"2001",6787.2622340874,51290.5435395447,44825.3469892745,32891.2536520383,61946.4658838886,32470.3530610321,24285.6314958935,10692.1317329288,11490.9531412763
"2002",10898.8019440761,23437.3423452891,87516.5303866281,22998.9613261318,9061.15176782871,25101.1295299547,7962.49995302872,8423.97845213914,9275.15971364454
"2003",2259.87702339814,64247.2307392531,70175.8915659718,73393.6117203433,12603.2386131486,10125.9258510177,18399.4354694184,8186.5737600925,10773.8774511875
"2004",9258.31605108313,60559.1522878654,194508.61976269,115195.733080638,118026.171389612,32098.6587728453,29102.8306528115,33717.50646296,29363.9258219867
"2005",15221.7170887177,72023.1190069215,78125.9485342387,154102.184890756,125592.563098029,118191.095801337,16652.8904393217,35278.2578124843,31766.8738656608
"2006",1589.08382758524,155243.146837576,182194.654670451,79990.7021979013,225505.207517629,217726.973861194,127584.703197285,21680.5219286028,63263.6680259422
"2007",8481.12618981761,15046.6876128554,45318.0015452356,29267.1233213711,26651.320612507,46493.8044251936,34883.7981494757,19393.2050906295,17394.1237583021
"2008",1997.72893785907,15768.7824418509,18824.1105835232,19975.4329533625,16029.4207735793,13890.660314271,17213.2427201936,20143.5376700951,12260.2954189035
"2009",457.622433407592,24530.6789954759,49670.5676330771,48640.2468443544,49076.9171450491,35331.9112244506,32966.3394120309,58772.4900102735,69902.1309392142
"2010",33453.6887096552,8465.22658366888,24312.0113258586,12384.1096255003,12250.9565042963,12848.3264805441,13786.2044594641,11483.8033295254,23835.7198466858
"2011",747.707455476874,51983.2986095712,58341.516850543,45864.9207760813,22849.4020870095,28228.4041379162,20628.4326530241,16160.03175231,43129.3905292521
"2012",11713.1704211935,5016.79932451876,71339.5088125497,27977.4208188835,15747.0072510101,8585.7213321951,8065.53463142509,6738.93916955591,18038.9004154612
"2013",1746.50152821105,30588.1187885417,31352.9655961902,64995.5625092836,28261.9663374049,23344.7776903214,15960.8881465151,14133.0497511964,20558.0535868097
"2014",6390.86285446256,5292.43839123917,19450.5540333656,14207.565712044,24407.7482191034,4875.78056325787,3091.19982704683,2982.0647063745,2823.9841171273
"2015",2481.91299922525,2971.10823065692,5492.69502621118,12605.0121537965,5918.17993036591,7132.64162182972,2192.70704956688,2266.80881069999,579.714002610114
"2016",896.201311353619,7133.56307049594,11413.2488063401,3847.0414735369,8563.36653978581,10235.194734702,3404.02015149096,829.837219255945,348.123872892201
