"","1","2","3","4","5","6","7","8","9"
"1994",2407.5968919388,30815.3817978013,60446.533915125,18098.1215960953,17429.1005234207,23432.3560597475,16296.1242626568,6649.29200011882,2908.50547515581
"1995",615.853473134582,222840.845695567,87981.4535663623,65874.6249192335,8022.15789534872,17969.488660378,8321.31873991198,14829.7370850498,8362.5376703144
"1996",5683.97258895661,63515.525483026,118519.013923481,33927.9784002475,36848.8412720881,18860.5561930217,8652.20392949583,12988.0366168837,28875.9722949809
"1997",2923.18240812198,65875.5285939758,123598.314810352,55037.016780132,18575.2097171278,12710.7213101893,7527.03128913246,17804.963330478,17089.8452090879
"1998",577.945209957483,4964.29289927223,32401.2781243319,21447.5134555309,11161.4027369181,3813.00562819772,4611.3662957023,1858.46048201498,5013.06531801739
"1999",8294.14095719538,50103.6087756183,236242.108206977,136338.929564539,59251.6432031337,25941.4590827192,17927.3274236969,12869.0675721094,20548.4570159965
"2000",6161.00408131194,51993.5111772879,91206.0218454592,110848.52892422,44595.085516158,38139.1043122646,21716.1105430459,6511.17167067012,11734.9900526347
"2001",6976.53617668296,55918.8802105813,53904.323197902,36727.7898673457,67214.7322632523,35221.5263017738,26745.6646438962,11668.5283574925,12390.7658530281
"2002",11533.370062723,25899.5388318661,108763.136116803,25759.5075314717,9870.58265720777,26926.8398075483,8571.64690942766,9136.25872814533,9788.71737307148
"2003",2339.10918906219,67178.2074701653,80792.9174143954,80797.8859965183,13266.5636731246,10468.1280637042,20028.8278163314,8763.15503247036,11586.9722923572
"2004",10450.0362629496,65144.2068923823,231815.344200608,126598.693067469,126934.189807197,33932.147275597,31625.0537174701,35806.7627125371,31429.2290498666
"2005",17482.7112438818,77488.9795137452,93141.2207857228,168853.794097258,135220.82259674,126245.042528301,18011.1650252702,37953.2200159991,33997.1144677954
"2006",1703.27138265114,168075.474628711,219193.282454291,88188.5764069166,245537.693854465,236457.995714104,140619.635166028,23741.3193858687,69090.3936959821
"2007",9548.90564549217,16310.9616862433,55458.3896201467,32379.7096932619,28425.6809721163,49998.7930020658,38398.9972044972,20912.67481219,18573.392442768
"2008",2114.77398877497,17370.7158094572,22712.0107055922,21576.7934909795,16860.5549730024,14410.2652260305,18652.6971078673,21532.6057088034,12806.3844624464
"2009",470.493511163073,27079.2565058489,61281.9307952263,53554.2719987453,52478.4597586459,37577.3097063607,36581.53516487,64127.476499692,74768.5237346135
"2010",35786.3490663796,9091.63428109532,29039.8760845731,13537.9837881316,12793.2113333282,13558.4290326488,15114.9381067231,12467.5558728151,25490.0811861186
"2011",814.693968906882,53595.4152857714,63348.8721199241,48089.9844531907,23331.3785905948,29515.5738578356,22245.6625709092,16592.1258649431,45662.5243292531
"2012",12392.384501088,5300.8754692565,81126.8993566419,30095.2173644934,16570.1081516861,8817.30637858358,8828.01092156437,7182.82440797691,19498.5968263123
"2013",1853.51019048072,32300.5034738374,34876.2988667601,70515.6822572635,29558.5479878571,24531.3836033012,17334.9647093483,14912.5697057426,22069.7371871692
