"Full.F","YPR","SPR","SSBPR","Freport_2-5"
0.27,0.0225502727757682,0.567830341293808,0.111715907502654,0.250149682645893
0.28,0.0229692504821483,0.559343515349746,0.110046194926187,0.259414485706852
0.29,0.0233724083190877,0.551150749583069,0.108434336249359,0.268679288767811
0.3,0.0237605581795942,0.543237627042447,0.106877495056634,0.27794409182877
0.31,0.0241344624215795,0.535590586969858,0.105373003381406,0.287208894889729
0.32,0.0244948372519509,0.528196867388109,0.103918350410567,0.296473697950689
0.33,0.0248423558597346,0.52104445188747,0.102511172015222,0.305738501011648
0.34,0.0251776513181271,0.514122020282035,0.101149241042735,0.315003304072607
0.35,0.0255013192736973,0.507418902833898,0.0998304583107142,0.324268107133566
0.36,0.0258139204394337,0.500925037768325,0.09855284424848,0.333532910194525
0.37,0.0261159829069453,0.494630931825959,0.0973145311360331,0.342797713255484
0.38,0.0264080042918518,0.488527623618934,0.0961137558946774,0.352062516316443
0.39,0.0266904537252469,0.482606649576851,0.0949488533871718,0.361327319377402
0.4,0.0269637737030591,0.476860012285914,0.0938182501887184,0.370592122438361
0.41,0.0272283818041733,0.471280151040452,0.0927204587932192,0.37985692549932
0.42,0.0274846722872917,0.465859914440576,0.0916540722220922,0.389121728560279
0.43,0.0277330175757116,0.460592534883006,0.0906177590055527,0.398386531621238
0.44,0.0279737696384567,0.455471604804275,0.0896102585086622,0.407651334682197
0.45,0.0282072612755265,0.450491054546676,0.0886303765766355,0.416916137743156
0.46,0.0284338073144111,0.445645131727489,0.0876769814759093,0.426180940804115
0.47,0.0286537057244509,0.440928382001441,0.0867490001093135,0.435445743865074
0.48,0.0288672386551073,0.436335631114864,0.0858454144853777,0.444710546926033
0.49,0.0290746734037282,0.431861968157954,0.0849652584233514,0.453975349986992
0.5,0.0292762633179641,0.427502729928722,0.084107614476941,0.463240153047951
0.51,0.0294722486375846,0.423253486328879,0.0832716110610708,0.47250495610891
0.52,0.0296628572800807,0.419110026717984,0.0824564197671765,0.481769759169869
0.53,0.0298483055741018,0.415068347157814,0.0816612528536395,0.491034562230828
0.54,0.030028798944463,0.411124638484035,0.0808853608989871,0.500299365291787
0.55,0.0302045325521781,0.407275275147009,0.0801280306064152,0.509564168352746
0.56,0.0303756918927082,0.403516804767953,0.0793885827490475,0.518828971413705
0.57,0.0305424533553762,0.399845938360637,0.078666370246137,0.528093774474664
0.58,0.0307049847466762,0.396259541172552,0.0779607763611414,0.537358577535623
0.59,0.0308634457800016,0.392754624102866,0.0772712130132771,0.546623380596582
0.6,0.031017988534129,0.389328335657626,0.0765971191947717,0.555888183657541
0.61,0.0311687578826202,0.385977954405565,0.0759379594866079,0.5651529867185
0.62,0.0313158918961462,0.382700881900557,0.075293222666073,0.574417789779459
0.63,0.0314595222195894,0.379494636039198,0.0746624203999204,0.583682592840418
0.64,0.0315997744256445,0.376356844824305,0.0740450860173883,0.592947395901377
0.65,0.0317367683465129,0.373285240507199,0.0734407733577429,0.602212198962336
0.66,0.0318706183851704,0.370277654083589,0.0728490556873897,0.611477002023295
0.67,0.0320014338075808,0.367332010119683,0.0722695246819529,0.620741805084254
0.68,0.0321293190171293,0.364446321886774,0.0717017894690466,0.630006608145213
0.69,0.0322543738124588,0.361618686784138,0.0711454757277667,0.639271411206172
0.7,0.0323766936298071,0.358847282031437,0.0706002248412084,0.648536214267131
0.71,0.0324963697708667,0.3561303606132,0.0700656930985753,0.65780101732809
0.72,0.0326134896171149,0.353466247459111,0.0695415509436832,0.667065820389049
0.73,0.0327281368314968,0.350853335845001,0.0690274822668855,0.676330623450008
0.74,0.0328403915482805,0.348290084000469,0.0685231837376501,0.685595426510967
0.75,0.0329503305518495,0.345775011910021,0.0680283641752104,0.694860229571926
0.76,0.0330580274451396,0.343306698295519,0.0675427439548872,0.704125032632885
0.77,0.0331635528083846,0.340883777768557,0.0670660544478425,0.713389835693844
0.78,0.0332669743487837,0.338504938142168,0.0665980374921797,0.722654638754803
0.79,0.0333683570416658,0.336168917891954,0.0661384448934421,0.731919441815762
0.8,0.0334677632636852,0.333874503757417,0.0656870379526953,0.741184244876721
0.81,0.0335652529185458,0.331620528474891,0.0652435870204993,0.75044904793768
0.82,0.0336608835557193,0.329405868634014,0.0648078710751878,0.759713850998639
0.83,0.0337547104825907,0.327229442650251,0.0643796773239797,0.768978654059598
0.84,0.0338467868704351,0.325090208846461,0.0639588008255413,0.778243457120557
0.85,0.0339371638546036,0.322987163636929,0.0635450441327119,0.787508260181516
0.86,0.0340258906292703,0.320919339807777,0.063138216954187,0.796773063242475
0.87,0.0341130145370704,0.318885804887996,0.062738135834034,0.806037866303434
0.88,0.0341985811539359,0.316885659605762,0.0623446238479842,0.815302669364393
0.89,0.0342826343694171,0.314918036425024,0.0619575103155185,0.824567472425352
0.9,0.034365216462758,0.312982098157661,0.0615766305268218,0.833832275486311
0.91,0.0344463681749779,0.311077036646838,0.0612018254837432,0.84309707854727
0.92,0.0345261287771934,0.309202071517431,0.0608329416539531,0.852361881608229
0.93,0.0346045361354009,0.307356448989683,0.0604698307375393,0.861626684669188
0.94,0.0346816267719266,0.305539440752463,0.060112349445331,0.870891487730147
0.95,0.0347574359237354,0.30375034289277,0.0597603592882865,0.880156290791106
0.96,0.0348319975977804,0.30198847487828,0.0594137263773184,0.889421093852065
0.97,0.0349053446235623,0.300253178589977,0.0590723212329718,0.898685896913024
0.98,0.034977508703057,0.298543817402073,0.058736018604406,0.907950699973983
0.99,0.0350485204581604,0.296859775306584,0.0584046972971621,0.917215503034942
1,0.0351184094757898,0.295200456080112,0.0580782400092344,0.926480306095901
1.01,0.0351872043507736,0.293565282490515,0.0577565331749887,0.93574510915686
1.02,0.035254932726651,0.291953695541284,0.0574394668165011,0.945009912217819
1.03,0.0353216213344984,0.290365153751606,0.0571269344019152,0.954274715278779
1.04,0.03538729602989,0.28879913247017,0.0568188327104389,0.963539518339738
1.05,0.0354519818280944,0.287255123220916,0.0565150617036276,0.972804321400697
1.06,0.0355157029376038,0.285732633079046,0.0562155244026173,0.982069124461656
1.07,0.035578482792085,0.284231184075663,0.0559201267709944,0.991333927522615
1.08,0.0356403440808367,0.282750312629573,0.0556287776030056,1.00059873058357
1.09,0.035701308777833,0.281289569004796,0.0553413884168292,1.00986353364453
1.1,0.0357613981694285,0.279848516792477,0.0550578733526444,1.01912833670549
1.11,0.0358206328807944,0.278426732415924,0.0547781490752524,1.02839313976645
1.12,0.0358790329011524,0.277023804657594,0.0545021346810139,1.03765794282741
1.13,0.0359366176078696,0.275639334206906,0.0542297516088857,1.04692274588837
1.14,0.0359934057894724,0.274272933227823,0.053960923555346,1.05618754894933
1.15,0.0360494156676353,0.272924224945215,0.0536955763930147,1.06545235201029
1.16,0.0361046649181972,0.271592843249059,0.053433638092783,1.07471715507125
1.17,0.0361591706912535,0.27027843231559,0.0531750386492779,1.0839819581322
1.18,0.0362129496303726,0.268980646244562,0.0529197100094964,1.09324676119316
1.19,0.0362660178909785,0.267699148711836,0.0526675860044553,1.10251156425412
1.2,0.0363183911579421,0.266433612636542,0.0524186022837074,1.11177636731508
1.21,0.0363700846624214,0.265183719862102,0.0521726962525866,1.12104117037604
1.22,0.0364211131979846,0.263949160850462,0.0519298070120492,1.130305973437
1.23,0.0364714911360551,0.262729634388884,0.0516898753009887,1.13957077649796
1.24,0.0365212324407076,0.26152484730871,0.0514528434409046,1.14883557955892
1.25,0.0365703506828494,0.260334514215528,0.0512186552828144,1.15810038261988
1.26,0.0366188590538149,0.259158357230203,0.0509872561563045,1.16736518568084
1.27,0.0366667703784018,0.25799610574027,0.0507585928206182,1.17662998874179
1.28,0.0367140971273756,0.256847496161206,0.0505326134176877,1.18589479180275
1.29,0.0367608514294672,0.255712271707117,0.0503092674270195,1.19515959486371
1.3,0.036807045082887,0.254590182170426,0.0500885056223489,1.20442439792467
1.31,0.0368526895663793,0.253480983710131,0.0498702800299827,1.21368920098563
1.32,0.0368977960498364,0.252384438648264,0.0496545438887528,1.22295400404659
1.33,0.0369423754044942,0.25130031527417,0.0494412516115106,1.23221880710755
1.34,0.0369864382127278,0.250228387656254,0.0492303587480898,1.24148361016851
1.35,0.0370299947774651,0.249168435460881,0.0490218219496762,1.25074841322947
1.36,0.0370730551312358,0.248120243778091,0.0488155989345185,1.26001321629043
1.37,0.0371156290448726,0.247083602953845,0.0486116484549243,1.26927801935139
1.38,0.0371577260358788,0.246058308428513,0.0484099302654843,1.27854282241234
1.39,0.0371993553764793,0.245044160581332,0.0482104050924695,1.2878076254733
1.4,0.0372405261013661,0.244040964580575,0.0480130346043547,1.29707242853426
1.41,0.0372812470151545,0.243048530239192,0.0478177813834157,1.30633723159522
1.42,0.0373215266995603,0.242066671875683,0.0476246088983588,1.31560203465618
1.43,0.0373613735203116,0.241095208179992,0.0474334814779347,1.32486683771714
1.44,0.0374007956338057,0.240133962084195,0.047244364285499,1.3341316407781
1.45,0.0374398009935225,0.239182760637801,0.0470572232944775,1.34339644383906
1.46,0.0374783973562046,0.23824143488745,0.046872025264699,1.35266124690002
1.47,0.0375165922878134,0.237309819760859,0.0466887377195615,1.36192604996098
1.48,0.0375543931692721,0.236387753954805,0.0465073289239946,1.37119085302193
1.49,0.0375918072020023,0.235475079827011,0.0463277678631883,1.38045565608289
1.5,0.0376288414132651,0.234571643291755,0.0461500242220556,1.38972045914385
1.51,0.0376655026613125,0.233677293719067,0.0459740683654,1.39898526220481
1.52,0.0377017976403589,0.232791883837364,0.0457998713187593,1.40825006526577
1.53,0.0377377328853784,0.231915269639375,0.0456274047498985,1.41751486832673
1.54,0.0377733147767367,0.231047310291255,0.045456640950927,1.42677967138769
1.55,0.0378085495446613,0.230187868044727,0.0452875528210144,1.43604447444865
1.56,0.0378434432735609,0.229336808152159,0.0451201138496824,1.44530927750961
1.57,0.0378780019061953,0.228493998784451,0.0449542981006496,1.45457408057057
1.58,0.0379122312477051,0.227659310951626,0.0447900801962082,1.46383888363152
1.59,0.0379461369695056,0.226832618426017,0.0446274353021125,1.47310368669248
1.6,0.0379797246130491,0.226013797667959,0.0444663391129585,1.48236848975344
1.61,0.038012999593463,0.225202727753882,0.0443067678380371,1.4916332928144
1.62,0.0380459672030665,0.224399290306715,0.0441486981876423,1.50089809587536
1.63,0.0380786326147717,0.223603369428526,0.0439921073598177,1.51016289893632
1.64,0.0381110008853727,0.222814851635296,0.043836973027524,1.51942770199728
1.65,0.0381430769587283,0.222033625793758,0.0436832733262133,1.52869250505824
1.66,0.0381748656688403,0.221259583060228,0.0435309868417943,1.5379573081192
1.67,0.0382063717428334,0.220492616821348,0.0433800925989732,1.54722211118016
1.68,0.0382375998038391,0.219732622636669,0.0432305700499585,1.55648691424111
1.69,0.0382685543737875,0.218979498183016,0.0430823990635146,1.56575171730207
1.7,0.0382992398761106,0.218233143200565,0.0429355599143532,1.57501652036303
1.71,0.0383296606383598,0.217493459440569,0.0427900332728484,1.58428132342399
1.72,0.0383598208947419,0.216760350614675,0.0426458001950663,1.59354612648495
1.73,0.0383897247885749,0.216033722345784,0.0425028421130952,1.60281092954591
1.74,0.0384193763746683,0.215313482120378,0.0423611408256689,1.61207573260687
1.75,0.0384487796216289,0.214599539242293,0.0422206784890691,1.62134053566783
1.76,0.0384779384140963,0.213891804787853,0.042081437608301,1.63060533872879
1.77,0.0385068565549094,0.213190191562351,0.0419434010285292,1.63987014178975
1.78,0.0385355377672075,0.212494614057799,0.0418065519267669,1.6491349448507
1.79,0.0385639856964669,0.211804988411933,0.0416708738038094,1.65839974791166
1.8,0.0385922039124765,0.211121232368403,0.0415363504764027,1.66766455097262
1.81,0.038620195911254,0.210443265238129,0.0414029660696396,1.67692935403358
1.82,0.038647965116905,0.209771007861768,0.0412707050095764,1.68619415709454
1.83,0.0386755148834266,0.209104382573265,0.0411395520160614,1.6954589601555
1.84,0.0387028484964573,0.208443313164446,0.0410094920957687,1.70472376321646
1.85,0.0387299691749763,0.207787724850617,0.0408805105354304,1.71398856627742
1.86,0.0387568800729521,0.207137544237144,0.0407525928952612,1.72325336933838
1.87,0.0387835842809433,0.206492699286969,0.0406257250025679,1.73251817239934
1.88,0.0388100848276532,0.205853119289042,0.0404998929455379,1.74178297546029
1.89,0.0388363846814389,0.20521873482763,0.0403750830672022,1.75104777852125
1.9,0.0388624867517778,0.204589477752488,0.0402512819595655,1.76031258158221
1.91,0.038888393890691,0.203965281149845,0.0401284764578985,1.76957738464317
1.92,0.0389141088941273,0.203346079314195,0.040006653635188,1.77884218770413
1.93,0.0389396345033073,0.202731807720855,0.0398858007967387,1.78810699076509
1.94,0.0389649734060296,0.202122402999283,0.0397659054749218,1.79737179382605
1.95,0.0389901282379401,0.201517802907105,0.0396469554240669,1.80663659688701
1.96,0.0390151015837666,0.200917946304853,0.0395289386154911,1.81590139994797
1.97,0.0390398959785177,0.200322773131383,0.0394118432326626,1.82516620300893
1.98,0.0390645139086501,0.199732224379945,0.0392956576664929,1.83443100606988
1.99,0.0390889578132016,0.199146242074892,0.0391803705107551,1.84369580913084
2,0.0391132300848952,0.198564769249014,0.0390659705576227,1.8529606121918
