"","Z.obs","low.80%","high.80%"
"1948",NA,NA,NA
"1949",NA,NA,NA
"1950",NA,NA,NA
"1951",1.46713430824681,NA,NA
"1952",0.857439800769861,-0.124688110335371,1.83956771187509
"1953",0.520213261730811,0.26258528313262,0.777841240329001
"1954",0.462527100387373,0.244388072615065,0.68066612815968
"1955",0.432501551960517,0.319066896692365,0.545936207228668
"1956",0.918118346676956,0.889967343256732,0.946269350097179
"1957",0.55552763108677,0.467247149630831,0.64380811254271
"1958",0.3683844029496,0.275154740034457,0.461614065864742
"1959",0.256065599092462,0.0306589574167388,0.481472240768185
"1960",0.378623135502651,0.265015870062135,0.492230400943166
"1961",0.456387525560812,0.371670700777941,0.541104350343683
"1962",0.26944484423934,0.197208105545786,0.341681582932893
"1963",0.541248594575024,0.472125510923969,0.61037167822608
"1964",0.34925272806717,0.283710885590227,0.414794570544114
"1965",0.634098749764704,0.530354209613386,0.737843289916022
"1966",0.707400744401863,0.596872940830711,0.817928547973014
"1967",0.740694292482865,0.671942958672214,0.809445626293515
"1968",0.638391294950557,0.572281322176025,0.704501267725089
"1969",0.618163440337398,0.504728988831549,0.731597891843247
"1970",0.89138965757002,0.830514151970499,0.952265163169541
"1971",0.751049557918242,0.665321657243201,0.836777458593283
"1972",0.616635779991045,0.438643246996416,0.794628312985674
"1973",0.593857764999873,0.489718482550075,0.697997047449671
"1974",0.513898450333628,0.439453505202176,0.58834339546508
"1975",0.385622481976217,0.316782907196906,0.454462056755529
"1976",0.843892897772495,0.712506725134478,0.975279070410512
"1977",0.81916752384078,0.690295402658241,0.948039645023319
"1978",1.20144964479012,1.04847762651471,1.35442166306552
"1979",0.876992348065535,0.656453539596001,1.09753115653507
"1980",0.85537677252596,0.727806944514313,0.982946600537606
"1981",0.868635166459449,0.796294030211606,0.940976302707291
"1982",0.79966522898443,0.696823980136394,0.902506477832466
"1983",0.735893580032102,0.668127926679796,0.803659233384408
"1984",0.473125867063791,0.300587806577515,0.645663927550067
"1985",0.685854790504882,0.631927780246041,0.739781800763722
"1986",0.615811416147821,0.496414654859717,0.735208177435925
"1987",0.589858416577661,0.500608856809717,0.679107976345606
"1988",0.60743228154638,0.492984572115406,0.721879990977354
"1989",0.724187010399858,0.619608806906468,0.828765213893248
"1990",0.569157212976948,0.482024884637293,0.656289541316602
"1991",0.700112795131044,0.639090086382063,0.761135503880026
"1992",0.632381697862575,0.556446030950369,0.708317364774781
"1993",0.79652909162063,0.654648547830729,0.938409635410531
"1994",0.970800367891427,0.760145606294744,1.18145512948811
"1995",0.85917106859929,0.7541211156925,0.96422102150608
"1996",0.852926287345816,0.680072704368153,1.02577987032348
"1997",0.936594481861474,0.743219206063617,1.12996975765933
"1998",1.13464717683272,0.989472683455051,1.27982167021039
"1999",1.07304657618524,0.878182550460169,1.26791060191031
"2000",1.02631991799174,0.785649883594286,1.26698995238919
"2001",1.12513308768755,0.999538512365534,1.25072766300956
"2002",0.652563433830216,0.584709269674478,0.720417597985954
"2003",0.598033800551642,0.462650690664209,0.733416910439075
"2004",0.423584449317733,0.329342141572709,0.517826757062758
"2005",0.220781509492756,0.125801098746157,0.315761920239356
"2006",0.433098391790367,0.289378444878774,0.57681833870196
"2007",0.185762120807699,0.0915889523303869,0.279935289285011
"2008",0.469566372427059,0.364164475321425,0.574968269532693
"2009",0.304199880577974,0.190674037374996,0.417725723780952
"2010",0.24849380440344,0.211102626912782,0.285884981894098
"2011",0.21880333718337,0.178391636385282,0.259215037981457
"2012",0.0294565748592947,-0.0017861000478417,0.060699249766431
"2013",NA,NA,NA
"2014",NA,NA,NA
"2015",NA,NA,NA
"2016",NA,NA,NA
"2017",NA,NA,NA
"2018",NA,NA,NA
"2019",NA,NA,NA
"2020",NA,NA,NA
"2021",NA,NA,NA
"2022",NA,NA,NA
"2023",NA,NA,NA
"2024",NA,NA,NA
