"Full.F","Exp.Spawn","SPR","Freport_2-5"
0.46,0.922837394784528,0.445645131727489,0.426180940804115
0.47,0.915745989649821,0.440928382001441,0.435445743865074
0.48,0.90882116646404,0.436335631114864,0.444710546926033
0.49,0.902056701497162,0.431861968157954,0.453975349986992
0.5,0.895446674343791,0.427502729928722,0.463240153047951
0.51,0.888985450412347,0.423253486328879,0.47250495610891
0.52,0.882667664548413,0.419110026717984,0.481769759169869
0.53,0.876488205712339,0.415068347157814,0.491034562230828
0.54,0.870442202637213,0.411124638484035,0.500299365291787
0.55,0.86452501039887,0.407275275147009,0.509564168352746
0.56,0.858732197834676,0.403516804767953,0.518828971413705
0.57,0.853059535752556,0.399845938360637,0.528093774474664
0.58,0.847502985876016,0.396259541172552,0.537358577535623
0.59,0.842058690474962,0.392754624102866,0.546623380596582
0.6,0.836722962635705,0.389328335657626,0.555888183657541
0.61,0.831492277127028,0.385977954405565,0.5651529867185
0.62,0.826363261822242,0.382700881900557,0.574417789779459
0.63,0.821332689640092,0.379494636039198,0.583682592840418
0.64,0.816397470970027,0.376356844824305,0.592947395901377
0.65,0.811554646549802,0.373285240507199,0.602212198962336
0.66,0.806801380765684,0.370277654083589,0.611477002023295
0.67,0.802134955347599,0.367332010119683,0.620741805084254
0.68,0.797552763433555,0.364446321886774,0.630006608145213
0.69,0.79305230397942,0.361618686784138,0.639271411206172
0.7,0.788631176491854,0.358847282031437,0.648536214267131
0.71,0.784287076063702,0.3561303606132,0.65780101732809
0.72,0.780017788692593,0.353466247459111,0.667065820389049
0.73,0.775821186864829,0.350853335845001,0.676330623450008
0.74,0.771695225387848,0.348290084000469,0.685595426510967
0.75,0.767637937455718,0.345775011910021,0.694860229571926
0.76,0.763647430933129,0.343306698295519,0.704125032632885
0.77,0.759721884844377,0.340883777768557,0.713389835693844
0.78,0.755859546054714,0.338504938142168,0.722654638754803
0.79,0.752058726132278,0.336168917891954,0.731919441815762
0.8,0.748317798379625,0.333874503757417,0.741184244876721
0.81,0.744635195024579,0.331620528474891,0.75044904793768
0.82,0.74100940456084,0.329405868634014,0.759713850998639
0.83,0.737438969229352,0.327229442650251,0.768978654059598
0.84,0.733922482632091,0.325090208846461,0.778243457120557
0.85,0.730458587470419,0.322987163636929,0.787508260181516
0.86,0.727045973400678,0.320919339807777,0.796773063242475
0.87,0.72368337500019,0.318885804887996,0.806037866303434
0.88,0.720369569837219,0.316885659605762,0.815302669364393
0.89,0.717103376638906,0.314918036425024,0.824567472425352
0.9,0.713883653551543,0.312982098157661,0.833832275486311
0.91,0.710709296487909,0.311077036646838,0.84309707854727
0.92,0.707579237556742,0.309202071517431,0.852361881608229
0.93,0.704492443569688,0.307356448989683,0.861626684669188
0.94,0.701447914621404,0.305539440752463,0.870891487730147
0.95,0.698444682738726,0.30375034289277,0.880156290791106
0.96,0.695481810595078,0.30198847487828,0.889421093852065
0.97,0.692558390286525,0.300253178589977,0.898685896913024
0.98,0.689673542166101,0.298543817402073,0.907950699973983
0.99,0.686826413733241,0.296859775306584,0.917215503034942
1,0.684016178575332,0.295200456080112,0.926480306095901
1.01,0.68124203535859,0.293565282490515,0.93574510915686
1.02,0.678503206865619,0.291953695541284,0.945009912217819
1.03,0.675798939077187,0.290365153751606,0.954274715278779
1.04,0.673128500295875,0.28879913247017,0.963539518339738
1.05,0.670491180309407,0.287255123220916,0.972804321400697
1.06,0.6678862895916,0.285732633079046,0.982069124461656
1.07,0.665313158538979,0.284231184075663,0.991333927522615
1.08,0.662771136741226,0.282750312629573,1.00059873058357
1.09,0.660259592283732,0.281289569004796,1.00986353364453
1.1,0.657777911080624,0.279848516792477,1.01912833670549
1.11,0.655325496236722,0.278426732415924,1.02839313976645
1.12,0.652901767436986,0.277023804657594,1.03765794282741
1.13,0.650506160362071,0.275639334206906,1.04692274588837
1.14,0.648138126128703,0.274272933227823,1.05618754894933
1.15,0.645797130753658,0.272924224945215,1.06545235201029
1.16,0.643482654640177,0.271592843249059,1.07471715507125
1.17,0.641194192085746,0.27027843231559,1.0839819581322
1.18,0.638931250810193,0.268980646244562,1.09324676119316
1.19,0.636693351503129,0.267699148711836,1.10251156425412
1.2,0.634480027389826,0.266433612636542,1.11177636731508
1.21,0.632290823814638,0.265183719862102,1.12104117037604
1.22,0.630125297841153,0.263949160850462,1.130305973437
1.23,0.627983017868293,0.262729634388884,1.13957077649796
1.24,0.62586356326161,0.26152484730871,1.14883557955892
1.25,0.623766523999089,0.260334514215528,1.15810038261988
1.26,0.621691500330792,0.259158357230203,1.16736518568084
1.27,0.619638102451695,0.25799610574027,1.17662998874179
1.28,0.617605950187144,0.256847496161206,1.18589479180275
1.29,0.615594672690349,0.255712271707117,1.19515959486371
1.3,0.613603908151374,0.254590182170426,1.20442439792467
1.31,0.611633303517122,0.253480983710131,1.21368920098563
1.32,0.609682514221825,0.252384438648264,1.22295400404659
1.33,0.607751203927579,0.25130031527417,1.23221880710755
1.34,0.605839044274477,0.250228387656254,1.24148361016851
1.35,0.603945714639944,0.249168435460881,1.25074841322947
1.36,0.602070901906856,0.248120243778091,1.26001321629043
1.37,0.600214300240081,0.247083602953845,1.26927801935139
1.38,0.598375610871081,0.246058308428513,1.27854282241234
1.39,0.596554541890225,0.245044160581332,1.2878076254733
1.4,0.594750808046509,0.244040964580575,1.29707242853426
1.41,0.592964130554351,0.243048530239192,1.30633723159522
1.42,0.591194236907181,0.242066671875683,1.31560203465618
1.43,0.589440860697552,0.241095208179992,1.32486683771714
1.44,0.587703741443479,0.240133962084195,1.3341316407781
1.45,0.585982624420786,0.239182760637801,1.34339644383906
1.46,0.584277260501186,0.23824143488745,1.35266124690002
1.47,0.582587405995896,0.237309819760859,1.36192604996098
1.48,0.580912822504523,0.236387753954805,1.37119085302193
1.49,0.579253276769066,0.235475079827011,1.38045565608289
1.5,0.577608540532777,0.234571643291755,1.38972045914385
1.51,0.575978390403727,0.233677293719067,1.39898526220481
1.52,0.574362607722884,0.232791883837364,1.40825006526577
1.53,0.572760978436515,0.231915269639375,1.41751486832673
1.54,0.571173292972768,0.231047310291255,1.42677967138769
1.55,0.569599346122251,0.230187868044727,1.43604447444865
1.56,0.568038936922473,0.229336808152159,1.44530927750961
1.57,0.566491868545989,0.228493998784451,1.45457408057057
1.58,0.564957948192112,0.227659310951626,1.46383888363152
1.59,0.563436986982071,0.226832618426017,1.47310368669248
1.6,0.561928799857462,0.226013797667959,1.48236848975344
1.61,0.56043320548189,0.225202727753882,1.4916332928144
1.62,0.558950026145682,0.224399290306715,1.50089809587536
1.63,0.557479087673545,0.223603369428526,1.51016289893632
1.64,0.556020219335081,0.222814851635296,1.51942770199728
1.65,0.55457325375804,0.222033625793758,1.52869250505824
1.66,0.55313802684422,0.221259583060228,1.5379573081192
1.67,0.551714377687917,0.220492616821348,1.54722211118016
1.68,0.550302148496837,0.219732622636669,1.55648691424111
1.69,0.548901184515376,0.218979498183016,1.56575171730207
1.7,0.547511333950192,0.218233143200565,1.57501652036303
1.71,0.546132447897984,0.217493459440569,1.58428132342399
1.72,0.544764380275407,0.216760350614675,1.59354612648495
1.73,0.543406987751037,0.216033722345784,1.60281092954591
1.74,0.542060129679329,0.215313482120378,1.61207573260687
1.75,0.540723668036493,0.214599539242293,1.62134053566783
1.76,0.539397467358219,0.213891804787853,1.63060533872879
1.77,0.538081394679198,0.213190191562351,1.63987014178975
1.78,0.536775319474368,0.212494614057799,1.6491349448507
1.79,0.535479113601835,0.211804988411933,1.65839974791166
1.8,0.534192651247409,0.211121232368403,1.66766455097262
1.81,0.532915808870702,0.210443265238129,1.67692935403358
1.82,0.531648465152735,0.209771007861768,1.68619415709454
1.83,0.530390500945008,0.209104382573265,1.6954589601555
1.84,0.529141799219985,0.208443313164446,1.70472376321646
1.85,0.527902245022939,0.207787724850617,1.71398856627742
1.86,0.526671725425126,0.207137544237144,1.72325336933838
1.87,0.525450129478238,0.206492699286969,1.73251817239934
1.88,0.524237348170092,0.205853119289042,1.74178297546029
1.89,0.523033274381523,0.20521873482763,1.75104777852125
1.9,0.521837802844434,0.204589477752488,1.76031258158221
1.91,0.520650830100971,0.203965281149845,1.76957738464317
1.92,0.519472254463792,0.203346079314195,1.77884218770413
1.93,0.518301975977385,0.202731807720855,1.78810699076509
1.94,0.51713989638041,0.202122402999283,1.79737179382605
1.95,0.515985919069036,0.201517802907105,1.80663659688701
1.96,0.514839949061232,0.200917946304853,1.81590139994797
1.97,0.51370189296199,0.200322773131383,1.82516620300893
1.98,0.512571658929451,0.199732224379945,1.83443100606988
1.99,0.511449156641908,0.199146242074892,1.84369580913084
2,0.510334297265651,0.198564769249014,1.8529606121918
