"","Z.pred","low.80%","high.80%"
"1948",NA,NA,NA
"1949",NA,NA,NA
"1950",NA,NA,NA
"1951",0.635485638089288,NA,NA
"1952",0.505430845290195,0.267628324966544,0.743233365613846
"1953",0.503373975462764,0.437257556778668,0.569490394146859
"1954",0.408093539218289,0.305132253669837,0.511054824766741
"1955",0.433307351888986,0.367339645243388,0.499275058534585
"1956",0.461900327416492,0.392035970708499,0.531764684124485
"1957",0.448516461969039,0.369630616275442,0.527402307662636
"1958",0.423443619521564,0.340934494678245,0.505952744364882
"1959",0.440044130131173,0.317789100821463,0.562299159440883
"1960",0.396082060747826,0.331222970664026,0.460941150831626
"1961",0.323465799957411,0.285569672200632,0.36136192771419
"1962",0.418905061705046,0.360018659506717,0.477791463903374
"1963",0.481564927109494,0.437723081041099,0.525406773177888
"1964",0.470437589733515,0.41636392364556,0.524511255821469
"1965",0.547916539346263,0.470668577703167,0.625164500989359
"1966",0.737392855330268,0.66855821222867,0.806227498431866
"1967",0.730682078682774,0.658900263146783,0.802463894218764
"1968",0.803291593937793,0.711886140249739,0.894697047625847
"1969",0.888603134387329,0.824193223762917,0.953013045011741
"1970",0.899066380922148,0.85931725952943,0.938815502314866
"1971",0.808295326772739,0.730124993128893,0.886465660416585
"1972",0.715924356037029,0.6289428678004,0.802905844273659
"1973",0.627715678146557,0.561024048926481,0.694407307366633
"1974",0.658421916384141,0.55112488032657,0.765718952441713
"1975",0.708897930944355,0.576617393839073,0.841178468049637
"1976",0.959154501089939,0.853128511041253,1.06518049113863
"1977",0.951500723672394,0.848042416822974,1.05495903052181
"1978",0.964081446876231,0.879626138474231,1.04853675527823
"1979",0.902735216910191,0.840733218772994,0.964737215047389
"1980",0.842588362773862,0.77551574336457,0.909660982183154
"1981",0.803492792286207,0.7496231535765,0.857362430995915
"1982",0.740951894547889,0.695912379831908,0.78599140926387
"1983",0.648803045922836,0.573052413964877,0.724553677880795
"1984",0.599101053312871,0.527819233632792,0.67038287299295
"1985",0.600131208770248,0.536305602523515,0.663956815016981
"1986",0.598190995307286,0.506895395752295,0.689486594862276
"1987",0.639702479400374,0.55978652309916,0.719618435701589
"1988",0.783638924537546,0.719927102005261,0.84735074706983
"1989",0.710131658476135,0.648373960934698,0.771889356017572
"1990",0.679569505060554,0.647964793843886,0.711174216277221
"1991",0.612550651509829,0.573713273140843,0.651388029878814
"1992",0.639422381234109,0.583470971175378,0.69537379129284
"1993",0.717331228989362,0.63960966449062,0.795052793488104
"1994",0.866536912409389,0.711390185550199,1.02168363926858
"1995",0.939775102996637,0.812584816628409,1.06696538936487
"1996",0.927920143337691,0.800891405146752,1.05494888152863
"1997",0.904658975539463,0.791473376056048,1.01784457502288
"1998",0.897841040666561,0.791609738907192,1.00407234242593
"1999",0.837842993739037,0.744647014497249,0.931038972980825
"2000",0.942858334963379,0.856115928744314,1.02960074118244
"2001",0.852976002120857,0.764621672025295,0.941330332216419
"2002",0.757444811421294,0.650509374651276,0.864380248191311
"2003",0.584622987478363,0.478093909900673,0.691152065056053
"2004",0.366850345166351,0.26508648180966,0.468614208523043
"2005",0.302609731771841,0.230231825264014,0.374987638279668
"2006",0.227393754707021,0.175742499792191,0.279045009621851
"2007",0.280330677335605,0.209898675634959,0.350762679036251
"2008",0.346579033871465,0.253376538189249,0.43978152955368
"2009",0.35673144124093,0.261166825375961,0.452296057105898
"2010",0.295792231005549,0.268278181235377,0.323306280775721
"2011",0.303868753279918,0.282110800196023,0.325626706363813
"2012",0.309761652865508,NA,NA
"2013",NA,NA,NA
"2014",NA,NA,NA
"2015",NA,NA,NA
"2016",NA,NA,NA
"2017",NA,NA,NA
"2018",NA,NA,NA
"2019",NA,NA,NA
"2020",NA,NA,NA
"2021",NA,NA,NA
"2022",NA,NA,NA
"2023",NA,NA,NA
"2024",NA,NA,NA
