"Rationale";"Fbar (2010)";"Catch (2010)";"SSB (2010)";"Fbar (2011)";"Catch (2011)";"SSB (2011)";"SSB (2012)"
Catch(2011) = Zero;0,313524342645183;930002;2928017,26617166;0;0;3006648,16896794;3474966,4008721
Catch(2011) = 2010 catch (excl, interannual transfer and discard) -20%;0,313524342645183;930002;2928017,26617166;0,226004792493787;661507,2;2779793,18917534;2733997,50310022
Catch(2011) = 2010 catch (excl, interannual transfer and discard);0,313524342645183;930002;2928017,26617166;0,290380789404732;826884;2718882,4059288;2560435,61442645
Catch(2011) = 2010 catch (excl, interannual transfer and discard) +20%;0,313524342645183;930002;2928017,26617166;0,358602669484406;992260,8;2656034,85393668;2391700,04754089
Fbar(2011) = 0,20;0,313524342645183;930002;2928017,26617166;0,2;591997,438181617;2804850,76304410;2808368,99861636
Fbar(2011) = 0,21;0,313524342645183;930002;2928017,26617166;0,21;618916,243931959;2795183,8308878;2779468,27517006
Fbar(2011) = 0,22 (Fmsy);0,313524342645183;930002;2928017,26617166;0,22;645598,136258657;2785555,89600471;2750945,50147436
Fbar(2011) = 0,292 (EC and ICES transition F);0,313524342645183;930002;2928017,26617166;0,292;830924,332834775;2717370,65548528;2621406,80149101
