"","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"0",NA,NA,NA,1.44982571957815,1.33412295558856,1.22924271745816,1.13601665376235,1.05334533125316,0.980577114654317,0.918600841730938,0.867362162776888,0.824794661308995,0.793964294452494,0.775502714215817,0.763692046440592,0.76887031773747,0.790110827344587,0.804798610044798,0.812445863479227,0.823851320933454,0.833329820657012,0.839417100323631,0.845002059576995,0.850929279621565,0.861881752682166,0.875865749956529,0.883710771108469,0.883351757582985,0.880138604686064,0.876023242873004,0.868609679660914,0.857713672784381,0.848604778024922,0.832395773762132,0.80885186198634,0.796221233895163,0.796493327095549,0.800355860211661,0.80910444596694,0.831519620027498,0.863522752433405,0.887120707469047,0.902168689125722,0.918071513100999,0.931160461238669,0.941749527702593,0.951547913695124,0.958979711617799,0.962919832521458,0.963952371584306,0.963065197398922
"1",NA,NA,NA,0.851005847968046,0.858290195296457,0.864605553728351,0.869853331561629,0.874245168489682,0.877814421380061,0.880401710781352,0.882062668167886,0.883153166795824,0.883760121357108,0.883761766516669,0.883200955490154,0.884454549118375,0.886442450138144,0.884022074609105,0.873357538879072,0.858771558460628,0.847359448160576,0.837595787410644,0.826220356400855,0.817726271075449,0.813393250729159,0.809884574407419,0.804768697680525,0.803019391668747,0.805314898123613,0.802780378562305,0.79397526050232,0.783738135505259,0.772612911154453,0.749485430424569,0.716696395832545,0.694972004275119,0.686913670825447,0.681776064571652,0.680265263432927,0.691341313582779,0.711333250395459,0.722000635591283,0.723646574509374,0.725531752136339,0.722852099663719,0.715851207658688,0.706814648574211,0.694001326430518,0.676145385904302,0.653905430254495,0.628427051374686
"2",NA,NA,NA,0.262423836912901,0.297887024950164,0.32934035256148,0.356400857787856,0.379672047410334,0.39935452888749,0.414594470726686,0.425566334783674,0.434013168539613,0.437906534372533,0.43683849131358,0.434982831823595,0.430203015168782,0.421389016942312,0.414254404095469,0.408804395191446,0.402421359210728,0.396884588730543,0.394414608536563,0.393663078443086,0.391055993570266,0.384676431439946,0.376775771051676,0.370032459742183,0.362021960408664,0.352128737340893,0.345744739964457,0.344371795382722,0.344868877124205,0.345663654252215,0.346241767627985,0.34769408014072,0.350856093895699,0.357083989715196,0.365658397035393,0.374301490882423,0.386920524908035,0.402781100680541,0.412642915100913,0.416480954900582,0.419035662031684,0.418214916226249,0.414134227545429,0.407814695859195,0.398522585612796,0.385654918452766,0.369444722252698,0.350412270798438
"3",NA,NA,NA,0.235693707594903,0.273359359999477,0.306848837163097,0.335809735918541,0.360778093037977,0.3819478459135,0.398562244072868,0.410771627038895,0.420130567196251,0.424896891365937,0.424678342378199,0.42305436663157,0.416984252954002,0.405905394748756,0.397114395277332,0.39088619793589,0.383707347609292,0.377191849792089,0.373907932982299,0.372472451515134,0.368572349640941,0.359512520784143,0.348260017875567,0.338995024425162,0.328930886285342,0.316756285218479,0.308864408599463,0.306610183613375,0.306329946574148,0.306888998549942,0.309698249893542,0.315172938996253,0.320684858984022,0.327364451516094,0.336285859385858,0.344736427420474,0.355034041805942,0.367244240422758,0.375275845639832,0.379129323796257,0.381866448398042,0.381988002564471,0.379528078727859,0.375250804771311,0.368752016990289,0.35964819364756,0.348042593293083,0.334261222653114
"4",NA,NA,NA,0.205064548876786,0.244276442122249,0.279303022684863,0.309863317319169,0.336360467507051,0.358955478558859,0.377043107698716,0.390739295280598,0.401286821309645,0.407382738509934,0.408682456446833,0.407866290387413,0.400995494010628,0.388201093954272,0.378268064923677,0.370673307289721,0.361317875078682,0.353622973478991,0.350799681694497,0.35042775109451,0.347481395115649,0.340230993489924,0.331745925100298,0.324198902109826,0.314531809851286,0.302522084252922,0.294595763370988,0.291150926308292,0.288706393939177,0.287869316977201,0.290067041884423,0.294853298439328,0.300024812330118,0.307263398886262,0.317334537840358,0.3266604514853,0.337385091332194,0.350058844669533,0.35871358745629,0.363287303572892,0.366785567957185,0.367841643154275,0.366479807964884,0.3634000563211,0.358249223465076,0.350690706298435,0.340814772757748,0.328908564637589
"5",NA,NA,NA,0.180915646037116,0.220933619376101,0.25668894785662,0.287900633662656,0.314956199229759,0.338027591106325,0.356557815776657,0.370647873701627,0.381456702394479,0.387809974410376,0.389362763849408,0.388518110542219,0.381051877729514,0.367279587198038,0.356413766597484,0.347537323899491,0.336505652462962,0.327690008018493,0.32413505487569,0.323003931180621,0.319845603418572,0.313326747447979,0.306080618914913,0.299606053986114,0.291312856496235,0.281211991392186,0.274704036509087,0.272098894275045,0.270464963640312,0.270340567223231,0.272650702338625,0.277060347583765,0.282217797500667,0.289997731673068,0.300697260738905,0.310598325821495,0.322225165493959,0.336071013879225,0.345371305425321,0.350095149979881,0.353640748833361,0.354387173598029,0.352364433136152,0.34839495638055,0.342046445049318,0.332928691897448,0.321165054234207,0.307093580609097
"6",NA,NA,NA,0.180980348487672,0.220523628381994,0.255740920796404,0.286304813710276,0.312668300803791,0.335036853580351,0.352790276685473,0.366036386802811,0.376072673492967,0.38151383305523,0.381981957980725,0.380285632117805,0.372415467485257,0.358448725185822,0.347323962693784,0.338160392862064,0.326948865210898,0.317935392215544,0.314086141202997,0.31271908978664,0.309607965871312,0.303282911416421,0.29621650031929,0.290096108391634,0.282415371035713,0.273080074218014,0.267395819596589,0.266229408226039,0.266587107142139,0.267983716974701,0.271386084183774,0.276912441799166,0.28280467030533,0.290632890505541,0.300935530649999,0.310406932393539,0.321476548946695,0.334529676873792,0.343194422860354,0.347457083193394,0.350496325671404,0.350728814247128,0.348172110661704,0.343632033574932,0.336707632317544,0.327034585394264,0.31472809864815,0.300106512417442
"7",NA,NA,NA,0.178956934827294,0.217286471330432,0.251354387944886,0.280797594014867,0.306122026195406,0.327561648499979,0.344464813754775,0.356939159725702,0.366357577835808,0.37114956255083,0.370927291916591,0.368837682726276,0.361434072351641,0.348466889935886,0.337878689929359,0.328918765496666,0.318059767002567,0.30907928469764,0.304432458076279,0.301839433024006,0.297975309378088,0.291090738036003,0.283244753267924,0.276825029970163,0.269383605326368,0.260460960255098,0.255427435255034,0.25596249799892,0.258883910775673,0.262269456008242,0.267151443400176,0.274268118733378,0.281256168548317,0.289259276259778,0.299226908252717,0.308504425522859,0.319639133781887,0.332682920306724,0.341238018440951,0.34531418099753,0.348081729109902,0.347883748602372,0.34472717042858,0.339461104894719,0.331691906853924,0.321054192882713,0.307658338421522,0.291824336619362
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
