Celtic Sea Herring fishing mortality - harvest (units : f )
1   12
1958   2015
1   9
1
0.01	0.117	0.165	0.165	0.165	0.165	0.165	0.165	0.069
0.009	0.097	0.137	0.137	0.137	0.137	0.137	0.137	0.057
0.009	0.104	0.147	0.147	0.147	0.147	0.147	0.147	0.061
0.008	0.095	0.134	0.134	0.134	0.134	0.134	0.134	0.056
0.013	0.152	0.215	0.215	0.215	0.215	0.215	0.215	0.09
0.011	0.121	0.17	0.17	0.17	0.17	0.17	0.17	0.071
0.007	0.075	0.106	0.106	0.106	0.106	0.106	0.106	0.044
0.009	0.108	0.152	0.152	0.152	0.152	0.152	0.152	0.064
0.013	0.153	0.216	0.216	0.216	0.216	0.216	0.216	0.09
0.015	0.173	0.245	0.245	0.245	0.245	0.245	0.245	0.102
0.016	0.187	0.264	0.264	0.264	0.264	0.264	0.264	0.11
0.025	0.28	0.396	0.396	0.396	0.396	0.396	0.396	0.165
0.022	0.253	0.358	0.358	0.358	0.358	0.358	0.358	0.149
0.031	0.349	0.492	0.492	0.492	0.492	0.492	0.492	0.205
0.038	0.434	0.612	0.612	0.612	0.612	0.612	0.612	0.256
0.035	0.4	0.564	0.564	0.564	0.564	0.564	0.564	0.235
0.034	0.382	0.539	0.539	0.539	0.539	0.539	0.539	0.225
0.035	0.398	0.562	0.562	0.562	0.562	0.562	0.562	0.235
0.026	0.298	0.421	0.421	0.421	0.421	0.421	0.421	0.176
0.02	0.223	0.315	0.315	0.315	0.315	0.315	0.315	0.131
0.018	0.205	0.29	0.29	0.29	0.29	0.29	0.29	0.121
0.029	0.325	0.459	0.459	0.459	0.459	0.459	0.459	0.192
0.037	0.418	0.591	0.591	0.591	0.591	0.591	0.591	0.247
0.057	0.648	0.916	0.916	0.916	0.916	0.916	0.916	0.382
0.031	0.357	0.504	0.504	0.504	0.504	0.504	0.504	0.211
0.038	0.437	0.617	0.617	0.617	0.617	0.617	0.617	0.257
0.033	0.371	0.524	0.524	0.524	0.524	0.524	0.524	0.219
0.022	0.25	0.353	0.353	0.353	0.353	0.353	0.353	0.147
0.025	0.288	0.406	0.406	0.406	0.406	0.406	0.406	0.17
0.027	0.308	0.435	0.435	0.435	0.435	0.435	0.435	0.181
0.016	0.183	0.258	0.258	0.258	0.258	0.258	0.258	0.108
0.02	0.223	0.315	0.315	0.315	0.315	0.315	0.315	0.132
0.017	0.194	0.274	0.274	0.274	0.274	0.274	0.274	0.115
0.026	0.298	0.421	0.421	0.421	0.421	0.421	0.421	0.176
0.034	0.384	0.542	0.542	0.542	0.542	0.542	0.542	0.226
0.023	0.258	0.364	0.364	0.364	0.364	0.364	0.364	0.152
0.022	0.252	0.356	0.356	0.356	0.356	0.356	0.356	0.149
0.027	0.305	0.43	0.43	0.43	0.43	0.43	0.43	0.18
0.021	0.242	0.342	0.342	0.342	0.342	0.342	0.342	0.143
0.028	0.322	0.454	0.454	0.454	0.454	0.454	0.454	0.19
0.031	0.354	0.499	0.499	0.499	0.499	0.499	0.499	0.208
0.044	0.503	0.71	0.71	0.71	0.71	0.71	0.71	0.296
0.045	0.518	0.731	0.731	0.731	0.731	0.731	0.731	0.305
0.039	0.44	0.622	0.622	0.622	0.622	0.622	0.622	0.26
0.015	0.17	0.24	0.24	0.24	0.24	0.24	0.24	0.1
0.023	0.261	0.369	0.369	0.369	0.369	0.369	0.369	0.154
0.028	0.316	0.447	0.447	0.447	0.447	0.447	0.447	0.187
0.021	0.24	0.338	0.338	0.338	0.338	0.338	0.338	0.141
0.008	0.097	0.136	0.136	0.136	0.136	0.136	0.136	0.057
0.008	0.09	0.127	0.127	0.127	0.127	0.127	0.127	0.053
0.004	0.051	0.072	0.072	0.072	0.072	0.072	0.072	0.03
0.004	0.047	0.066	0.066	0.066	0.066	0.066	0.066	0.027
0.005	0.057	0.08	0.08	0.08	0.08	0.08	0.08	0.033
0.006	0.068	0.095	0.095	0.095	0.095	0.095	0.095	0.04
0.011	0.12	0.169	0.169	0.169	0.169	0.169	0.169	0.071
0.008	0.09	0.127	0.127	0.127	0.127	0.127	0.127	0.053
0.01	0.119	0.168	0.168	0.168	0.168	0.168	0.168	0.07
0.013	0.145	0.204	0.204	0.204	0.204	0.204	0.204	0.085
