# Auto generated file
# Datetime : 2011-09-28 16:21:01

# Number of fleets (res+con+sur)
 5 
# Fleet types (res=0, con=1, sur=2, ssb=3)
 # catch MLAI IBTS0 IBTS-Q1 HERAS #   
 0 3 2 2 2 #   
# Sample times (only relevent for sur)
 # catch MLAI IBTS0 IBTS-Q1 HERAS #   
 -99999 -99999 0.125 0.125 0.55 #   
# Number of years
 51 
# Years
 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 
# Number of observations 
 871 
# Index1 (index of first obs in each year) 
 1 11 21 31 41 51 61 71 81 91 101 111 121 131 142 153 164 175 185 196 207 218 229 240 251 267 283 299 315 331 355 379 403 428 453 478 503 528 554 580 606 632 658 684 710 736 762 788 814 840 866 
# Index2 (index of last obs in each year) 
 10 20 30 40 50 60 70 80 90 100 110 120 130 141 152 163 174 184 195 206 217 228 239 250 266 282 298 314 330 354 378 402 427 452 477 502 527 553 579 605 631 657 683 709 735 761 787 813 839 865 871 
# The observation matrix 
# year fleet age data fleet.name 
2007 4 5 41.284 #IBTS-Q1
2007 5 1 6261000 #HERAS
2007 5 2 2750000 #HERAS
2007 5 3 1848000 #HERAS
2007 5 4 898000 #HERAS
2007 5 5 806000 #HERAS
2007 5 6 1323000 #HERAS
2007 5 7 243000 #HERAS
2007 5 8 152000 #HERAS
2007 5 9 65000 #HERAS
2008 1 0 798284 #catch
2008 1 1 235022 #catch
2008 1 2 331772 #catch
2008 1 3 184771 #catch
2008 1 4 199069 #catch
2008 1 5 137529 #catch
2008 1 6 118349 #catch
2008 1 7 215542 #catch
2008 1 8 74339 #catch
2008 1 9 42919 #catch
2008 2 6 180.456 #MLAI
2008 3 0 27.8 #IBTS0
2008 4 1 1815.86 #IBTS-Q1
2008 4 2 232.906 #IBTS-Q1
2008 4 3 146.192 #IBTS-Q1
2008 4 4 202.1 #IBTS-Q1
2008 4 5 232.335 #IBTS-Q1
2008 5 1 3714000 #HERAS
2008 5 2 2853000 #HERAS
2008 5 3 1709000 #HERAS
2008 5 4 1485000 #HERAS
2008 5 5 809000 #HERAS
2008 5 6 712000 #HERAS
2008 5 7 1749000 #HERAS
2008 5 8 185000 #HERAS
2008 5 9 270000 #HERAS
2009 1 0 650043 #catch
2009 1 1 175923 #catch
2009 1 2 259434 #catch
2009 1 3 106738 #catch
2009 1 4 93321 #catch
2009 1 5 86137 #catch
2009 1 6 37951 #catch
2009 1 7 53130 #catch
2009 1 8 110394 #catch
2009 1 9 32737 #catch
2009 2 6 466.652 #MLAI
2009 3 0 95.8 #IBTS0
2009 4 1 2344.155 #IBTS-Q1
2009 4 2 136.269 #IBTS-Q1
2009 4 3 21.459 #IBTS-Q1
2009 4 4 11.223 #IBTS-Q1
2009 4 5 46.427 #IBTS-Q1
2009 5 1 4655000 #HERAS
2009 5 2 5632000 #HERAS
2009 5 3 2553000 #HERAS
2009 5 4 1023000 #HERAS
2009 5 5 1077000 #HERAS
2009 5 6 674000 #HERAS
2009 5 7 638000 #HERAS
2009 5 8 1142000 #HERAS
2009 5 9 578000 #HERAS
2010 3 0 77.1 #IBTS0
2010 4 1 1220.94 #IBTS-Q1
2010 4 2 49.555 #IBTS-Q1
2010 4 3 34.853 #IBTS-Q1
2010 4 4 45.944 #IBTS-Q1
2010 4 5 89.95 #IBTS-Q1
# Proportion mature 
# 0 1 2 3 4 5 6 7 8 9 #   
 0 0 1 1 1 1 1 1 1 1 # 1960 
 0 0 1 1 1 1 1 1 1 1 # 1961 
 0 0 1 1 1 1 1 1 1 1 # 1962 
 0 0 1 1 1 1 1 1 1 1 # 1963 
 0 0 1 1 1 1 1 1 1 1 # 1964 
 0 0 1 1 1 1 1 1 1 1 # 1965 
 0 0 1 1 1 1 1 1 1 1 # 1966 
 0 0 1 1 1 1 1 1 1 1 # 1967 
 0 0 1 1 1 1 1 1 1 1 # 1968 
 0 0 1 1 1 1 1 1 1 1 # 1969 
 0 0 1 1 1 1 1 1 1 1 # 1970 
 0 0 1 1 1 1 1 1 1 1 # 1971 
 0 0 0.82 1 1 1 1 1 1 1 # 1972 
 0 0 0.82 1 1 1 1 1 1 1 # 1973 
 0 0 0.82 1 1 1 1 1 1 1 # 1974 
 0 0 0.82 1 1 1 1 1 1 1 # 1975 
 0 0 0.82 1 1 1 1 1 1 1 # 1976 
 0 0 0.82 1 1 1 1 1 1 1 # 1977 
 0 0 0.82 1 1 1 1 1 1 1 # 1978 
 0 0 0.82 1 1 1 1 1 1 1 # 1979 
 0 0 0.82 1 1 1 1 1 1 1 # 1980 
 0 0 0.82 1 1 1 1 1 1 1 # 1981 
 0 0 0.82 1 1 1 1 1 1 1 # 1982 
 0 0 0.82 1 1 1 1 1 1 1 # 1983 
 0 0 0.82 1 1 1 1 1 1 1 # 1984 
 0 0 0.7 1 1 1 1 1 1 1 # 1985 
 0 0 0.75 1 1 1 1 1 1 1 # 1986 
 0 0 0.8 1 1 1 1 1 1 1 # 1987 
 0 0 0.85 0.93 1 1 1 1 1 1 # 1988 
 0 0 0.82 0.94 1 1 1 1 1 1 # 1989 
 0 0 0.91 0.97 1 1 1 1 1 1 # 1990 
 0 0 0.86 0.99 1 1 1 1 1 1 # 1991 
 0 0 0.5 0.99 1 1 1 1 1 1 # 1992 
 0 0 0.47 0.61 1 1 1 1 1 1 # 1993 
 0 0 0.73 0.93 1 1 1 1 1 1 # 1994 
 0 0 0.67 0.95 1 1 1 1 1 1 # 1995 
 0 0 0.61 0.98 1 1 1 1 1 1 # 1996 
 0 0 0.64 0.94 1 1 1 1 1 1 # 1997 
 0 0 0.64 0.89 1 1 1 1 1 1 # 1998 
 0 0 0.69 0.91 1 1 1 1 1 1 # 1999 
 0 0 0.67 0.96 1 1 1 1 1 1 # 2000 
 0 0 0.77 0.92 1 1 1 1 1 1 # 2001 
 0 0 0.87 0.97 1 1 1 1 1 1 # 2002 
 0 0 0.43 0.93 1 1 1 1 1 1 # 2003 
 0 0 0.7 0.65 1 1 1 1 1 1 # 2004 
 0 0 0.76 0.96 0.96 1 1 1 1 1 # 2005 
 0 0 0.66 0.88 0.98 1 1 1 1 1 # 2006 
 0 0 0.71 0.92 0.93 1 1 1 1 1 # 2007 
 0 0 0.86 0.98 0.99 1 1 1 1 1 # 2008 
 0 0 0.89 1 1 1 1 1 1 1 # 2009 
 0 0 0.45 0.9 1 1 1 1 1 1 # 2010 
# Stock mean weights 
# 0 1 2 3 4 5 6 7 8 9 #   
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1960 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1961 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1962 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1963 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1964 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1965 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1966 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1967 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1968 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1969 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1970 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1971 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1972 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1973 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1974 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1975 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1976 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1977 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1978 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1979 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1980 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1981 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 0.312 # 1982 
 0.017 0.057 0.15 0.19 0.23 0.243 0.282 0.311 0.338 0.347 # 1983 
 0.016 0.056 0.138 0.187 0.232 0.247 0.275 0.321 0.341 0.365 # 1984 
 0.014 0.061 0.13 0.183 0.232 0.252 0.273 0.315 0.331 0.392 # 1985 
 0.009 0.05 0.122 0.17 0.212 0.23 0.242 0.275 0.268 0.343 # 1986 
 0.008 0.048 0.123 0.166 0.208 0.229 0.248 0.259 0.263 0.325 # 1987 
 0.009 0.044 0.122 0.165 0.205 0.228 0.252 0.261 0.277 0.315 # 1988 
 0.012 0.052 0.126 0.174 0.212 0.244 0.271 0.284 0.298 0.331 # 1989 
 0.011 0.059 0.139 0.184 0.212 0.239 0.265 0.28 0.3 0.328 # 1990 
 0.01 0.064 0.137 0.194 0.214 0.234 0.253 0.272 0.291 0.312 # 1991 
 0.006 0.061 0.134 0.184 0.213 0.234 0.262 0.273 0.302 0.32 # 1992 
 0.007 0.06 0.126 0.192 0.214 0.24 0.275 0.291 0.309 0.337 # 1993 
 0.006 0.057 0.129 0.186 0.211 0.224 0.268 0.293 0.318 0.345 # 1994 
 0.006 0.054 0.13 0.199 0.227 0.234 0.274 0.301 0.323 0.343 # 1995 
 0.005 0.049 0.123 0.183 0.23 0.237 0.257 0.28 0.303 0.334 # 1996 
 0.006 0.047 0.116 0.187 0.241 0.264 0.284 0.287 0.301 0.342 # 1997 
 0.006 0.051 0.116 0.179 0.226 0.256 0.273 0.276 0.27 0.318 # 1998 
 0.006 0.051 0.116 0.184 0.221 0.248 0.279 0.286 0.281 0.303 # 1999 
 0.006 0.051 0.122 0.172 0.21 0.233 0.255 0.275 0.274 0.28 # 2000 
 0.006 0.047 0.128 0.172 0.205 0.228 0.248 0.27 0.289 0.275 # 2001 
 0.007 0.047 0.123 0.173 0.202 0.222 0.242 0.266 0.285 0.283 # 2002 
 0.007 0.042 0.119 0.165 0.203 0.223 0.248 0.268 0.283 0.275 # 2003 
 0.006 0.041 0.118 0.164 0.198 0.225 0.248 0.265 0.281 0.291 # 2004 
 0.007 0.041 0.126 0.155 0.191 0.216 0.242 0.252 0.266 0.277 # 2005 
 0.006 0.051 0.128 0.161 0.18 0.207 0.224 0.238 0.255 0.264 # 2006 
 0.008 0.055 0.125 0.156 0.18 0.196 0.212 0.23 0.245 0.249 # 2007 
 0.008 0.058 0.13 0.164 0.181 0.195 0.218 0.226 0.253 0.26 # 2008 
 0.007 0.061 0.137 0.181 0.197 0.21 0.223 0.234 0.255 0.259 # 2009 
 0.007 0.052 0.142 0.19 0.216 0.224 0.234 0.24 0.256 0.265 # 2010 
# Catch mean weights 
# 0 1 2 3 4 5 6 7 8 9 #   
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1960 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1961 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1962 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1963 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1964 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1965 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1966 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1967 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1968 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1969 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1970 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1971 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1972 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1973 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1974 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1975 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1976 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0 # 1977 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1978 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1979 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 0.271 # 1980 
 0.007 0.049 0.118 0.142 0.189 0.211 0.222 0.267 0.271 0.271 # 1981 
 0.01 0.059 0.118 0.149 0.179 0.217 0.238 0.265 0.274 0.275 # 1982 
 0.01 0.059 0.118 0.149 0.179 0.217 0.238 0.265 0.274 0.275 # 1983 
 0.01 0.059 0.118 0.149 0.179 0.217 0.238 0.265 0.274 0.275 # 1984 
 0.009 0.036 0.128 0.164 0.194 0.211 0.22 0.258 0.27 0.292 # 1985 
 0.006 0.067 0.121 0.153 0.182 0.208 0.221 0.238 0.252 0.262 # 1986 
 0.011 0.035 0.099 0.15 0.18 0.211 0.234 0.258 0.277 0.299 # 1987 
 0.011 0.055 0.111 0.145 0.174 0.197 0.216 0.237 0.253 0.263 # 1988 
 0.017 0.043 0.115 0.153 0.173 0.208 0.231 0.247 0.265 0.259 # 1989 
 0.019 0.055 0.114 0.149 0.177 0.193 0.229 0.236 0.25 0.287 # 1990 
 0.017 0.058 0.13 0.166 0.184 0.203 0.217 0.235 0.259 0.271 # 1991 
 0.01 0.053 0.102 0.175 0.189 0.207 0.223 0.237 0.249 0.287 # 1992 
 0.01 0.033 0.115 0.145 0.189 0.204 0.228 0.244 0.256 0.31 # 1993 
 0.006 0.056 0.13 0.159 0.181 0.214 0.24 0.255 0.273 0.281 # 1994 
 0.009 0.042 0.13 0.169 0.198 0.207 0.243 0.247 0.283 0.276 # 1995 
 0.015 0.018 0.112 0.156 0.188 0.204 0.212 0.261 0.28 0.288 # 1996 
 0.015 0.044 0.108 0.148 0.195 0.227 0.226 0.235 0.244 0.291 # 1997 
 0.021 0.051 0.114 0.145 0.183 0.219 0.238 0.247 0.289 0.283 # 1998 
 0.009 0.045 0.115 0.151 0.171 0.207 0.233 0.245 0.261 0.301 # 1999 
 0.015 0.033 0.113 0.157 0.179 0.201 0.216 0.246 0.275 0.262 # 2000 
 0.012 0.048 0.118 0.149 0.177 0.198 0.213 0.238 0.267 0.288 # 2001 
 0.012 0.037 0.118 0.153 0.17 0.199 0.214 0.228 0.25 0.252 # 2002 
 0.014 0.037 0.104 0.158 0.174 0.184 0.205 0.222 0.232 0.256 # 2003 
 0.014 0.036 0.1 0.138 0.183 0.201 0.216 0.228 0.246 0.272 # 2004 
 0.011 0.044 0.099 0.153 0.166 0.208 0.223 0.24 0.257 0.278 # 2005 
 0.01 0.049 0.117 0.144 0.172 0.181 0.22 0.237 0.235 0.262 # 2006 
 0.0124 0.0638 0.1214 0.1513 0.1634 0.1933 0.19 0.2232 0.2349 0.2523 # 2007 
 0.0079 0.0535 0.1288 0.1796 0.1812 0.1832 0.2157 0.2161 0.256 0.2726 # 2008 
 0.0094 0.0514 0.144 0.1811 0.2158 0.2162 0.239 0.2428 0.2476 0.2724 # 2009 
 0.0075 0.0571 0.1292 0.1669 0.1912 0.2203 0.2193 0.216 0.2334 0.2438 # 2010 
# Natural Mortality 
# 0 1 2 3 4 5 6 7 8 9 #   
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1960 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1961 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1962 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1963 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1964 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1965 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1966 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1967 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1968 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1969 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1970 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1971 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1972 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1973 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1974 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1975 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1976 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1977 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1978 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1979 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1980 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1981 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1982 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1983 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1984 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1985 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1986 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1987 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1988 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1989 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1990 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1991 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1992 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1993 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1994 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1995 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1996 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1997 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1998 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 1999 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2000 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2001 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2002 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2003 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2004 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2005 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2006 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2007 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2008 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2009 
 1 1 0.3 0.2 0.1 0.1 0.1 0.1 0.1 0.1 # 2010 
# Landing Fraction L/(L+D) 
# 0 1 2 3 4 5 6 7 8 9 #   
 1 1 1 1 1 1 1 1 1 1 # 1960 
 1 1 1 1 1 1 1 1 1 1 # 1961 
 1 1 1 1 1 1 1 1 1 1 # 1962 
 1 1 1 1 1 1 1 1 1 1 # 1963 
 1 1 1 1 1 1 1 1 1 1 # 1964 
 1 1 1 1 1 1 1 1 1 1 # 1965 
 1 1 1 1 1 1 1 1 1 1 # 1966 
 1 1 1 1 1 1 1 1 1 1 # 1967 
 1 1 1 1 1 1 1 1 1 1 # 1968 
 1 1 1 1 1 1 1 1 1 1 # 1969 
 1 1 1 1 1 1 1 1 1 1 # 1970 
 1 1 1 1 1 1 1 1 1 1 # 1971 
 1 1 1 1 1 1 1 1 1 1 # 1972 
 1 1 1 1 1 1 1 1 1 1 # 1973 
 1 1 1 1 1 1 1 1 1 1 # 1974 
 1 1 1 1 1 1 1 1 1 1 # 1975 
 1 1 1 1 1 1 1 1 1 1 # 1976 
 1 1 1 1 1 1 1 1 1 1 # 1977 
 1 1 1 1 1 1 1 1 1 1 # 1978 
 1 1 1 1 1 1 1 1 1 1 # 1979 
 1 1 1 1 1 1 1 1 1 1 # 1980 
 1 1 1 1 1 1 1 1 1 1 # 1981 
 1 1 1 1 1 1 1 1 1 1 # 1982 
 1 1 1 1 1 1 1 1 1 1 # 1983 
 1 1 1 1 1 1 1 1 1 1 # 1984 
 1 1 1 1 1 1 1 1 1 1 # 1985 
 1 1 1 1 1 1 1 1 1 1 # 1986 
 1 1 1 1 1 1 1 1 1 1 # 1987 
 1 1 1 1 1 1 1 1 1 1 # 1988 
 1 1 1 1 1 1 1 1 1 1 # 1989 
 1 1 1 1 1 1 1 1 1 1 # 1990 
 1 1 1 1 1 1 1 1 1 1 # 1991 
 1 1 1 1 1 1 1 1 1 1 # 1992 
 1 1 1 1 1 1 1 1 1 1 # 1993 
 1 1 1 1 1 1 1 1 1 1 # 1994 
 1 1 1 1 1 1 1 1 1 1 # 1995 
 1 1 1 1 1 1 1 1 1 1 # 1996 
 1 1 1 1 1 1 1 1 1 1 # 1997 
 1 1 1 1 1 1 1 1 1 1 # 1998 
 1 1 1 1 1 1 1 1 1 1 # 1999 
 1 1 1 1 1 1 1 1 1 1 # 2000 
 1 1 1 1 1 1 1 1 1 1 # 2001 
 1 1 1 1 1 1 1 1 1 1 # 2002 
 1 1 1 1 1 1 1 1 1 1 # 2003 
 1 1 1 1 1 1 1 1 1 1 # 2004 
 1 1 1 1 1 1 1 1 1 1 # 2005 
 1 1 1 1 1 1 1 1 1 1 # 2006 
 1 1 1 1 1 1 1 1 1 1 # 2007 
 1 1 1 1 1 1 1 1 1 1 # 2008 
 1 1 1 1 1 1 1 1 1 1 # 2009 
 1 1 1 1 1 1 1 1 1 1 # 2010 
# Fprop 
# 0 1 2 3 4 5 6 7 8 9 #   
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1960 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1961 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1962 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1963 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1964 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1965 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1966 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1967 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1968 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1969 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1970 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1971 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1972 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1973 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1974 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1975 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1976 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1977 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1978 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1979 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1980 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1981 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1982 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1983 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1984 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1985 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1986 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1987 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1988 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1989 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1990 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1991 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1992 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1993 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1994 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1995 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1996 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1997 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1998 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 1999 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 2000 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 2001 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 2002 
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 # 2003 
