"a). Catch(2012) = Zero"
"Age","N(2011)","N(2012)","N(2013)","F(2011)","F(2012)","F(2013)","","Year","SSB","F.bar","Yield"
"1","417055.681959423","417055.681959423","417055.681959423","0.0101058271161931","0","1.09100123535404e-39"," ","2011","118399.332739414","0.136683889662115","16196"
"2","152465.855083322","151883.520662247","153426.211216607","0.0876854777706897","0","9.46631715252112e-39"," ","2012","120749.250122975","0","0"
"3","367937.9266504","103467.255649576","112518.079527881","0.148718518752446","0","1.60553001563778e-38"," ","2013","129448.409409312","1.47560700138454e-38","1.91169686366875e-33"
"4","72458.2407511779","259613.952000192","84711.8241368895","0.161613043372877","0","1.74473625901049e-38"," ","","","",""
"5","131807.463655046","55778.9948927096","234908.418013965","0.148718518752446","0","1.60553001563778e-38"," ","","","",""
"6","160032.224646528","227576.425920235","256390.587354877","0.148718518752446","0","1.60553001563778e-38"," ","","","",""
""
"b). Catch(2012) = 2011 TAC -15% (11220 t)"
"Age","N(2011)","N(2012)","N(2013)","F(2011)","F(2012)","F(2013)","","Year","SSB","F.bar","Yield"
"1","417055.681959423","417055.681959423","417055.681959423","0.0101058271161931","0.00713750165877212","0.00713750165877212"," ","2011","118399.332739414","0.136683889662115","16196"
"2","152465.855083322","151883.520662247","152335.030165249","0.0876854777706897","0.0619301355388993","0.0619301355388993"," ","2012","114637.426937905","0.0965365306544323","11220"
"3","367937.9266504","103467.255649576","105761.206094417","0.148718518752446","0.105036298571233","0.105036298571233"," ","2013","113270.10349685","0.0965365306544323","10845.9230317581"
"4","72458.2407511779","259613.952000192","76265.3642494563","0.161613043372877","0.114143389936365","0.114143389936365"," ","","","",""
"5","131807.463655046","55778.9948927096","209568.852657723","0.148718518752446","0.105036298571233","0.105036298571233"," ","","","",""
"6","160032.224646528","227576.425920235","230826.354336958","0.148718518752446","0.105036298571233","0.105036298571233"," ","","","",""
""
"c). Catch(2012) = 2011 TAC sq (13200 t)"
"Age","N(2011)","N(2012)","N(2013)","F(2011)","F(2012)","F(2013)","","Year","SSB","F.bar","Yield"
"1","417055.681959423","417055.681959423","417055.681959423","0.0101058271161931","0.00847562148050869","0.00847562148050869"," ","2011","118399.332739414","0.136683889662115","16196"
"2","152465.855083322","151883.520662247","152131.323963888","0.0876854777706897","0.0735406325852411","0.0735406325852411"," ","2012","113530.170538644","0.114634942587075","13200"
"3","367937.9266504","103467.255649576","104540.366912730","0.148718518752446","0.124728224379371","0.124728224379371"," ","2013","110510.472770992","0.114634942587075","12543.2487052902"
"4","72458.2407511779","259613.952000192","74778.2425549912","0.161613043372877","0.135542689004315","0.135542689004315"," ","","","",""
"5","131807.463655046","55778.9948927096","205131.869585909","0.148718518752446","0.124728224379371","0.124728224379371"," ","","","",""
"6","160032.224646528","227576.425920235","226325.400561061","0.148718518752446","0.124728224379371","0.124728224379371"," ","","","",""
""
"d). Catch(2012) = 2011 TAC +15% (15180 t)"
"Age","N(2011)","N(2012)","N(2013)","F(2011)","F(2012)","F(2013)","","Year","SSB","F.bar","Yield"
