data Species.n Quarter Year fleet Age observed model residual stand.residual
catch 1 1 1992 -9 3  1.775838e+005 2.658193e+004 1.899211e+000 1.834583e+000
catch 1 1 1993 -9 0  2.641728e+005 2.565031e+005 2.946264e-002 2.083323e-002
catch 1 1 1993 -9 1  3.026867e+006 6.577211e+006 -7.760829e-001 -9.015664e-001
catch 1 1 1993 -9 2  5.339043e+006 1.822694e+006 1.074731e+000 1.038159e+000
catch 1 1 1993 -9 3  2.478393e+005 1.092400e+005 8.192332e-001 7.913557e-001
catch 1 1 1994 -9 0  4.453264e+005 9.370337e+004 1.558673e+000 1.102149e+000
catch 1 1 1994 -9 1  4.072048e+007 4.718271e+006 2.155289e+000 2.503774e+000
catch 1 1 1994 -9 2  5.168545e+005 6.541322e+005 -2.355481e-001 -2.275327e-001
catch 1 1 1994 -9 3  1.007370e+005 3.594004e+004 1.030662e+000 9.955894e-001
catch 1 1 1995 -9 0  1.706931e+005 5.587028e+004 1.116834e+000 7.897212e-001
catch 1 1 1995 -9 1  2.446658e+007 7.605019e+006 1.168500e+000 1.357432e+000
catch 1 1 1995 -9 2  3.192395e+006 3.150115e+006 1.333260e-002 1.287891e-002
catch 1 1 1995 -9 3  3.717588e+005 1.723547e+005 7.686909e-001 7.425333e-001
catch 1 1 1996 -9 0  2.993675e+005 8.666334e+004 1.239641e+000 8.765585e-001
catch 1 1 1996 -9 1  2.334972e+005 2.190661e+006 -2.238789e+000 -2.600775e+000
catch 1 1 1996 -9 2  8.165109e+005 1.706814e+006 -7.373434e-001 -7.122526e-001
catch 1 1 1996 -9 3  2.865029e+005 1.541392e+005 6.198928e-001 5.987986e-001
catch 1 1 1997 -9 0  6.446579e+003 5.276667e+004 -2.102330e+000 -1.486572e+000
catch 1 1 1997 -9 1  2.286585e+006 2.855602e+006 -2.222235e-001 -2.581544e-001
catch 1 1 1997 -9 2  1.305932e+005 4.826229e+005 -1.307148e+000 -1.262668e+000
catch 1 1 1997 -9 3  2.028218e+005 9.447672e+004 7.639740e-001 7.379770e-001
catch 1 1 1998 -9 0  8.612372e+004 2.001418e+005 -8.432415e-001 -5.962618e-001
catch 1 1 1998 -9 1  3.567341e+006 3.936610e+006 -9.849937e-002 -1.144256e-001
catch 1 1 1998 -9 2  1.498339e+006 1.558541e+006 -3.939332e-002 -3.805282e-002
catch 1 1 1998 -9 3  2.589925e+005 9.267082e+004 1.027746e+000 9.927726e-001
catch 1 1 1999 -9 0  8.302301e+002 7.473344e+004 -4.499980e+000 -3.181966e+000
catch 1 1 1999 -9 1  1.593925e+007 4.404841e+006 1.286080e+000 1.494025e+000
catch 1 1 1999 -9 2  4.778148e+005 5.413811e+005 -1.249003e-001 -1.206501e-001
catch 1 1 1999 -9 3  6.921924e+004 3.949265e+004 5.611642e-001 5.420685e-001
catch 1 1 2000 -9 0  6.101485e+003 1.165787e+005 -2.950034e+000 -2.085989e+000
catch 1 1 2000 -9 1  9.822669e+006 4.979003e+006 6.794632e-001 7.893244e-001
catch 1 1 2000 -9 2  1.767256e+006 2.341158e+006 -2.812176e-001 -2.716481e-001
catch 1 1 2000 -9 3  7.015970e+004 9.912497e+004 -3.456073e-001 -3.338467e-001
catch 1 1 2001 -9 0  1.305554e+004 1.024464e+005 -2.060127e+000 -1.456730e+000
catch 1 1 2001 -9 1  5.767627e+006 5.001005e+006 1.426219e-001 1.656822e-001
catch 1 1 2001 -9 2  3.155495e+005 1.323871e+006 -1.434000e+000 -1.385203e+000
catch 1 1 2001 -9 3  7.693892e+003 1.422871e+005 -2.917420e+000 -2.818144e+000
catch 1 1 2002 -9 0  6.341550e+004 1.432096e+005 -8.146008e-001 -5.760098e-001
catch 1 1 2002 -9 1  6.586442e+006 4.445335e+006 3.931580e-001 4.567271e-001
catch 1 1 2002 -9 2  5.945573e+005 1.216893e+006 -7.162389e-001 -6.918662e-001
catch 1 1 2002 -9 3  1.086794e+005 7.223413e+004 4.084895e-001 3.945891e-001
catch 1 1 2003 -9 0  1.976395e+005 1.441220e+005 3.157842e-001 2.232932e-001
catch 1 1 2003 -9 1  4.003316e+006 4.652433e+006 -1.502672e-001 -1.745636e-001
catch 1 1 2003 -9 2  5.944976e+005 8.224279e+005 -3.245443e-001 -3.135004e-001
catch 1 1 2003 -9 3  6.814354e+004 4.344351e+004 4.501548e-001 4.348366e-001
catch 1 1 2004 -9 0  2.293086e+005 3.828946e+005 -5.126911e-001 -3.625274e-001
catch 1 1 2004 -9 1  4.217281e+006 8.382571e+006 -6.869642e-001 -7.980383e-001
catch 1 1 2004 -9 2  7.314998e+005 1.724447e+006 -8.575649e-001 -8.283830e-001
catch 1 1 2004 -9 3  7.891313e+004 7.573304e+004 4.113301e-002 3.973331e-002
catch 1 1 2005 -9 0  9.760227e+004 9.299701e+004 4.833337e-002 3.417685e-002
catch 1 1 2005 -9 1  1.340973e+007 1.081106e+007 2.154104e-001 2.502397e-001
catch 1 1 2005 -9 2  4.792218e+005 1.189053e+006 -9.087490e-001 -8.778254e-001
catch 1 1 2005 -9 3  8.885823e+004 3.616394e+004 8.989795e-001 8.683884e-001
catch 1 1 2006 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 1 2006 -9 1  1.987696e+006 4.679204e+006 -8.561521e-001 -9.945819e-001
catch 1 1 2006 -9 2  1.401797e+006 3.486522e+006 -9.111499e-001 -8.801446e-001
catch 1 1 2006 -9 3  2.951580e+005 9.732132e+004 1.109493e+000 1.071738e+000
catch 1 1 2007 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 1 2007 -9 1  1.693273e+006 5.672872e+006 -1.209032e+000 -1.404518e+000
catch 1 1 2007 -9 2  1.895506e+005 1.014854e+006 -1.677844e+000 -1.620749e+000
catch 1 1 2007 -9 3  6.767211e+004 1.485633e+005 -7.863372e-001 -7.595792e-001
catch 1 1 2008 -9 0  1.159013e+004 1.997719e+005 -2.847023e+000 -2.013149e+000
catch 1 1 2008 -9 1  4.224297e+005 3.763311e+006 -2.187032e+000 -2.540649e+000
catch 1 1 2008 -9 2  1.447939e+006 1.232185e+006 1.613523e-001 1.558616e-001
catch 1 1 2008 -9 3  3.297696e+005 4.961428e+004 1.894116e+000 1.829661e+000
catch 1 1 2009 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 1 2009 -9 1  4.776947e+006 5.977073e+006 -2.241294e-001 -2.603685e-001
catch 1 1 2009 -9 2  2.199218e+005 7.696930e+005 -1.252720e+000 -1.210091e+000
catch 1 1 2009 -9 3  3.903674e+004 6.130334e+004 -4.513311e-001 -4.359728e-001
catch 1 1 2010 -9 0  1.241378e+004 1.247033e+005 -2.307130e+000 -1.631387e+000
catch 1 1 2010 -9 1  1.732171e+006 5.496475e+006 -1.154731e+000 -1.341438e+000
catch 1 1 2010 -9 2  6.891656e+005 2.568491e+006 -1.315592e+000 -1.270824e+000
catch 1 1 2010 -9 3  9.004036e+004 1.239536e+005 -3.196490e-001 -3.087717e-001
catch 1 1 2011 -9 0  2.469282e+003 8.675949e+004 -3.559212e+000 -2.516743e+000
catch 1 1 2011 -9 1  1.847215e+006 4.348601e+006 -8.561752e-001 -9.946087e-001
catch 1 1 2011 -9 2  1.105017e+006 1.597006e+006 -3.682705e-001 -3.557387e-001
catch 1 1 2011 -9 3  2.817084e+005 2.521920e+005 1.106818e-001 1.069154e-001
catch 1 1 2012 -9 0  1.478958e+005 1.048427e+005 3.440468e-001 2.432779e-001
catch 1 1 2012 -9 1  2.527701e+006 4.704432e+006 -6.211948e-001 -7.216347e-001
catch 1 1 2012 -9 2  7.294268e+005 1.908688e+006 -9.619124e-001 -9.291797e-001
catch 1 1 2012 -9 3  1.216655e+005 2.729186e+005 -8.078984e-001 -7.804066e-001
catch 1 1 2013 -9 0  1.000248e+004 2.298059e+005 -3.134402e+000 -2.216357e+000
catch 1 1 2013 -9 1  1.973364e+006 3.682744e+006 -6.239183e-001 -7.247986e-001
catch 1 1 2013 -9 2  4.115580e+005 1.081127e+006 -9.658089e-001 -9.329437e-001
catch 1 1 2013 -9 3  7.270462e+004 1.201986e+005 -5.027408e-001 -4.856331e-001
catch 1 1 2014 -9 0  2.640874e+006 1.216496e+005 3.077720e+000 2.176277e+000
catch 1 1 2014 -9 1  9.499013e+006 5.686818e+006 5.130371e-001 5.959892e-001
catch 1 1 2014 -9 2  6.272372e+005 5.942968e+005 5.394578e-002 5.211007e-002
catch 1 1 2014 -9 3  1.055187e+005 5.058435e+004 7.352457e-001 7.102262e-001
catch 1 1 2015 -9 0  1.682642e+006 1.571040e+005 2.371213e+000 1.676701e+000
catch 1 1 2015 -9 1  1.294781e+007 1.452369e+007 -1.148544e-001 -1.334250e-001
catch 1 1 2015 -9 2  2.926867e+006 5.519595e+006 -6.343720e-001 -6.127851e-001
catch 1 1 2015 -9 3  1.615951e+005 2.701644e+005 -5.139371e-001 -4.964485e-001
catch 1 1 2016 -9 0  4.450616e+006 3.332698e+005 2.591845e+000 1.832711e+000
catch 1 1 2016 -9 1  1.277503e+007 1.149425e+007 1.056459e-001 1.227276e-001
catch 1 1 2016 -9 2  4.537366e+006 5.689970e+006 -2.263583e-001 -2.186556e-001
catch 1 1 2016 -9 3  4.395701e+005 5.373739e+005 -2.008969e-001 -1.940606e-001
catch 1 1 2017 -9 0  1.767809e+006 3.003940e+005 1.772401e+000 1.253277e+000
catch 1 1 2017 -9 1  9.076648e+006 9.894476e+006 -8.627161e-002 -1.002207e-001
catch 1 1 2017 -9 2  7.386266e+005 1.329578e+006 -5.878240e-001 -5.678211e-001
catch 1 1 2017 -9 3  8.829486e+004 8.678414e+004 1.725795e-002 1.667068e-002
catch 1 1 2018 -9 0  4.350565e+006 2.507167e+005 2.853738e+000 2.017897e+000
catch 1 1 2018 -9 1  1.166733e+007 1.446539e+007 -2.149662e-001 -2.497237e-001
catch 1 1 2018 -9 2  2.940924e+006 2.681727e+006 9.226286e-002 8.912326e-002
catch 1 1 2018 -9 3  2.799933e+005 8.784045e+004 1.159244e+000 1.119796e+000
catch 1 2 1974 -9 0  1.884146e+006 2.232153e+006 -1.694918e-001 -1.198488e-001
catch 1 2 1974 -9 1  1.154411e+007 1.267010e+007 -9.306933e-002 -1.342910e-001
catch 1 2 1974 -9 2  8.663987e+005 2.353998e+006 -9.995253e-001 -9.403319e-001
catch 1 2 1974 -9 3  4.822814e+004 1.280403e+005 -9.764024e-001 -9.185784e-001
catch 1 2 1975 -9 0  1.179567e+006 5.151404e+006 -1.474122e+000 -1.042362e+000
catch 1 2 1975 -9 1  1.454189e+007 1.349629e+007 7.461840e-002 1.076679e-001
catch 1 2 1975 -9 2  4.378415e+006 4.268977e+006 2.531238e-002 2.381334e-002
catch 1 2 1975 -9 3  1.668070e+005 2.141336e+005 -2.497631e-001 -2.349717e-001
catch 1 2 1976 -9 0  7.439656e+006 2.490309e+006 1.094418e+000 7.738702e-001
catch 1 2 1976 -9 1  1.876273e+007 1.730903e+007 8.064420e-002 1.163626e-001
catch 1 2 1976 -9 2  1.613139e+006 2.299393e+006 -3.544637e-001 -3.334718e-001
catch 1 2 1976 -9 3  8.860382e+004 1.580045e+005 -5.784483e-001 -5.441917e-001
catch 1 2 1977 -9 0  2.520082e+006 4.253729e+006 -5.235046e-001 -3.701737e-001
catch 1 2 1977 -9 1  4.904593e+006 7.584045e+006 -4.358747e-001 -6.289293e-001
catch 1 2 1977 -9 2  3.679153e+006 2.870241e+006 2.482866e-001 2.335827e-001
catch 1 2 1977 -9 3  6.768791e+004 7.664866e+004 -1.243246e-001 -1.169620e-001
catch 1 2 1978 -9 0  5.517665e+006 4.828325e+006 1.334551e-001 9.436704e-002
catch 1 2 1978 -9 1  1.034497e+007 1.139516e+007 -9.668796e-002 -1.395123e-001
catch 1 2 1978 -9 2  1.209584e+006 1.383679e+006 -1.344699e-001 -1.265064e-001
catch 1 2 1978 -9 3  1.166954e+005 1.106984e+005 5.275821e-002 4.963379e-002
catch 1 2 1979 -9 0  1.052920e+006 1.546997e+006 -3.847483e-001 -2.720581e-001
catch 1 2 1979 -9 1  1.135595e+007 1.476743e+007 -2.626825e-001 -3.790280e-001
catch 1 2 1979 -9 2  2.152261e+006 2.933311e+006 -3.096131e-001 -2.912773e-001
catch 1 2 1979 -9 3  6.338612e+004 9.813551e+004 -4.371043e-001 -4.112183e-001
catch 1 2 1980 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 2 1980 -9 1  9.415158e+006 1.341294e+007 -3.538989e-001 -5.106453e-001
catch 1 2 1980 -9 2  1.152058e+007 6.987942e+006 4.999486e-001 4.703409e-001
catch 1 2 1980 -9 3  9.794146e+005 4.548591e+005 7.669673e-001 7.215463e-001
catch 1 2 1981 -9 0  4.063206e+004 4.287302e+005 -2.356270e+000 -1.666135e+000
catch 1 2 1981 -9 1  3.540737e+006 5.326072e+006 -4.082791e-001 -5.891113e-001
catch 1 2 1981 -9 2  3.025289e+006 1.374623e+006 7.888269e-001 7.421114e-001
catch 1 2 1981 -9 3  2.020477e+005 1.172070e+005 5.445620e-001 5.123122e-001
catch 1 2 1982 -9 0  8.185250e+005 2.112910e+005 1.354267e+000 9.576117e-001
catch 1 2 1982 -9 1  5.021082e+006 1.729169e+006 1.066004e+000 1.538152e+000
catch 1 2 1982 -9 2  1.070960e+006 1.688489e+006 -4.552787e-001 -4.283164e-001
catch 1 2 1982 -9 3  5.533335e+004 1.299436e+005 -8.537252e-001 -8.031663e-001
catch 1 2 1983 -9 0  2.375763e+006 4.684796e+005 1.623582e+000 1.148046e+000
catch 1 2 1983 -9 1  1.334333e+006 1.452019e+006 -8.452377e-002 -1.219605e-001
catch 1 2 1983 -9 2  5.886777e+005 7.727464e+005 -2.720722e-001 -2.559596e-001
catch 1 2 1983 -9 3  9.111163e+004 2.303160e+005 -9.273668e-001 -8.724468e-001
catch 1 2 1984 -9 0  5.218656e+005 1.303030e+005 1.387547e+000 9.811443e-001
catch 1 2 1984 -9 1  2.535354e+006 1.401154e+006 5.930374e-001 8.557014e-001
catch 1 2 1984 -9 2  2.476544e+005 3.459039e+005 -3.341268e-001 -3.143393e-001
catch 1 2 1984 -9 3  4.803462e+003 4.428376e+004 -2.221281e+000 -2.089734e+000
catch 1 2 1985 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 2 1985 -9 1  5.760038e+005 7.234847e+005 -2.279650e-001 -3.289337e-001
catch 1 2 1985 -9 2  8.707802e+005 6.305427e+005 3.228086e-001 3.036914e-001
catch 1 2 1985 -9 3  1.663803e+004 5.354610e+004 -1.168852e+000 -1.099631e+000
catch 1 2 1986 -9 0  -99.9 -99.9 -99.9  -99.9
catch 1 2 1986 -9 1  1.569128e+005 3.822685e+005 -8.904329e-001 -1.284817e+000
catch 1 2 1986 -9 2  3.996043e+005 1.937885e+005 7.237074e-001 6.808484e-001
catch 1 2 1986 -9 3  3.068179e+005 4.915152e+004 1.831347e+000 1.722892e+000
catch 1 2 1987 -9 0  4.945081e+004 5.583434e+004 -1.214105e-001 -8.585019e-002
catch 1 2 1987 -9 1  1.790264e+006 5.613802e+005 1.159720e+000 1.673375e+000
catch 1 2 1987 -9 2  2.675975e+005 6.833223e+004 1.365102e+000 1.284259e+000
catch 1 2 1987 -9 3  9.775523e+002 1.253397e+004 -2.551146e+000 -2.400064e+000
catch 1 2 1988 -9 0  1.163964e+006 2.821571e+005 1.417122e+000 1.002057e+000
catch 1 2 1988 -9 1  3.141057e+005 7.101883e+005 -8.158007e-001 -1.177130e+000
catch 1 2 1988 -9 2  5.279863e+005 6.542892e+005 -2.144791e-001 -2.017773e-001
catch 1 2 1988 -9 3  1.152569e+004 3.746417e+004 -1.178807e+000 -1.108996e+000
catch 1 2 1989 -9 0  7.833942e+002 6.025434e+004 -4.342694e+000 -3.070748e+000
catch 1 2 1989 -9 1  7.641456e+004 3.123788e+005 -1.408043e+000 -2.031684e+000
catch 1 2 1989 -9 2  8.892497e+004 8.852777e+004 4.476692e-003 4.211576e-003
catch 1 2 1989 -9 3  3.418543e+002 2.158565e+004 -4.145400e+000 -3.899903e+000
catch 1 2 1990 -9 0  1.225280e+003 4.483608e+005 -5.902429e+000 -4.173648e+000
catch 1 2 1990 -9 1  2.058041e+006 9.592466e+005 7.633616e-001 1.101464e+000
catch 1 2 1990 -9 2  1.746290e+006 4.517870e+005 1.352038e+000 1.271968e+000
catch 1 2 1990 -9 3  2.677136e+005 5.790468e+004 1.531119e+000 1.440444e+000
catch 1 2 1991 -9 0  1.552315e+006 3.538262e+005 1.478697e+000 1.045597e+000
catch 1 2 1991 -9 1  2.936717e+006 9.576454e+005 1.120570e+000 1.616885e+000
catch 1 2 1991 -9 2  6.142329e+005 1.846675e+005 1.201817e+000 1.130644e+000
catch 1 2 1991 -9 3  9.586636e+003 1.791288e+004 -6.251502e-001 -5.881278e-001
catch 1 2 1992 -9 0  2.229910e+005 4.160222e+005 -6.236071e-001 -4.409568e-001
catch 1 2 1992 -9 1  1.185132e+006 2.163608e+006 -6.019224e-001 -8.685218e-001
catch 1 2 1992 -9 2  1.321658e+005 5.519749e+005 -1.429445e+000 -1.344791e+000
catch 1 2 1992 -9 3  1.649099e+004 3.155186e+004 -6.488183e-001 -6.103943e-001
catch 1 2 1993 -9 0  1.441317e+006 1.153292e+006 2.229368e-001 1.576402e-001
catch 1 2 1993 -9 1  4.911453e+006 3.377538e+006 3.744229e-001 5.402597e-001
catch 1 2 1993 -9 2  1.324444e+006 1.155112e+006 1.367953e-001 1.286941e-001
catch 1 2 1993 -9 3  3.143534e+004 8.495751e+004 -9.942184e-001 -9.353393e-001
catch 1 2 1994 -9 0  1.856101e+006 4.020675e+005 1.529613e+000 1.081600e+000
catch 1 2 1994 -9 1  7.146622e+006 2.935669e+006 8.897043e-001 1.283766e+000
catch 1 2 1994 -9 2  1.455656e+006 6.699289e+005 7.760404e-001 7.300821e-001
catch 1 2 1994 -9 3  1.427741e+005 4.351943e+004 1.188056e+000 1.117698e+000
catch 1 2 1995 -9 0  6.120105e+005 2.378263e+005 9.452089e-001 6.683637e-001
catch 1 2 1995 -9 1  8.620522e+006 3.890791e+006 7.955332e-001 1.147885e+000
catch 1 2 1995 -9 2  2.863267e+006 2.123194e+006 2.990419e-001 2.813321e-001
catch 1 2 1995 -9 3  5.058747e+005 1.414891e+005 1.274066e+000 1.198614e+000
catch 1 2 1996 -9 0  1.083655e+006 3.581506e+005 1.107141e+000 7.828671e-001
catch 1 2 1996 -9 1  7.767951e+005 1.192386e+006 -4.285352e-001 -6.183390e-001
catch 1 2 1996 -9 2  2.208631e+006 1.272685e+006 5.512444e-001 5.185989e-001
catch 1 2 1996 -9 3  9.112557e+005 1.415446e+005 1.862209e+000 1.751926e+000
catch 1 2 1997 -9 0  1.486566e+005 2.318507e+005 -4.444547e-001 -3.142770e-001
catch 1 2 1997 -9 1  4.395265e+006 1.811037e+006 8.866282e-001 1.279327e+000
catch 1 2 1997 -9 2  1.078225e+006 4.520610e+005 8.692548e-001 8.177762e-001
catch 1 2 1997 -9 3  2.776151e+005 1.087065e+005 9.375842e-001 8.820590e-001
catch 1 2 1998 -9 0  5.465889e+006 8.602820e+005 1.849022e+000 1.307456e+000
catch 1 2 1998 -9 1  2.665032e+006 2.141214e+006 2.188429e-001 3.157713e-001
catch 1 2 1998 -9 2  1.451844e+006 1.011955e+006 3.609510e-001 3.395749e-001
catch 1 2 1998 -9 3  3.264632e+005 7.432767e+004 1.479834e+000 1.392196e+000
catch 1 2 1999 -9 0  9.055731e+004 3.349405e+005 -1.307970e+000 -9.248745e-001
catch 1 2 1999 -9 1  2.456063e+006 2.899388e+006 -1.659399e-001 -2.394369e-001
catch 1 2 1999 -9 2  2.549306e+005 5.378778e+005 -7.466399e-001 -7.024227e-001
catch 1 2 1999 -9 3  4.483598e+004 4.678623e+004 -4.257800e-002 -4.005647e-002
catch 1 2 2000 -9 0  8.190594e+004 5.095912e+005 -1.828037e+000 -1.292618e+000
catch 1 2 2000 -9 1  8.013754e+005 2.766952e+006 -1.239172e+000 -1.788017e+000
catch 1 2 2000 -9 2  3.848537e+005 1.686824e+006 -1.477739e+000 -1.390225e+000
catch 1 2 2000 -9 3  4.982662e+004 8.694725e+004 -5.567523e-001 -5.237806e-001
catch 1 2 2001 -9 0  5.505122e+005 4.589695e+005 1.818654e-001 1.285982e-001
catch 1 2 2001 -9 1  3.967343e+006 2.733583e+006 3.724833e-001 5.374611e-001
catch 1 2 2001 -9 2  1.528712e+006 9.202122e+005 5.075766e-001 4.775172e-001
catch 1 2 2001 -9 3  4.984958e+005 1.210165e+005 1.415668e+000 1.331830e+000
catch 1 2 2002 -9 0  9.272944e+005 6.277014e+005 3.902065e-001 2.759177e-001
