A2011,B2011,C2011,D2011
0.00001000000012572850000,575.13225000000000000000000,2.26189326834194000000000,201.53312284467800000000000
10.95393000000000000000000,113.11855000000000000000000,19.41363284900940000000000,16.01822887733420000000000
306.22945692783800000000000,0.00000000000000000000000,59.71548315195870000000000,1.74718641244279000000000
270.91644074100400000000000,0.00000000000000000000000,3.05803691904040000000000,0.15749770336409400000000
217.63440060164000000000000,0.00000000000000000000000,0.27776752211298600000000,0.00000000000000000000000
129.48521257859200000000000,0.00000000000000000000000,0.17124337532731800000000,0.00000000000000000000000
62.68339431908670000000000,0.00000000000000000000000,0.11729905238183300000000,0.00000000000000000000000
51.76792804848590000000000,0.00000000000000000000000,0.09370896255455310000000,0.00000000000000000000000
59.77421905744390000000000,0.00000000000000000000000,0.01896283203639400000000,0.00000000000000000000000
65.34478300722970000000000,0.00000000000000000000000,0.00000000000000000000000,0.00000000000000000000000
