Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1983 2 1 2 0 0 0.217321 1.3767 1.59402 1.29259e+006 646199 889621 588678 0.01689 0.01689 9942.79 9942.79 1 0.87187 21831.9 19034.5 0 0 
1983 2 1 3 0 0 0.1939 1.28576 1.47966 333562 174098 223847 91111.6 0.0210913 0.0210913 1921.67 1921.67 1 0.94676 7035.27 6660.72 0 0 
1983 3 1 0 0 0 0.296155 0.0293401 0.325495 2.96538e+007 2.53113e+007 742636 1.69772e+006 0.00344365 0.00344365 5846.34 5846.34 1 0 102117 0 0 0 
1983 3 1 1 0 0 0.206617 0.170141 0.376757 2.91662e+006 2.43015e+006 413468 596857 0.00935431 0.00935431 5583.18 5583.18 1 0.409297 27283 11166.8 0 0 
1983 3 1 2 0 0 0.173074 0.375289 0.548363 262534 202087 75841.1 7271.29 0.0174368 0.0174368 126.788 126.788 1 0.87187 4577.77 3991.22 0 0 
1983 3 1 3 0 0 0.173074 0.909388 1.08246 75957.4 46399.8 42195.4 0 0.0163373 0.0163373 0 0 1 0.94676 1240.94 1174.87 0 0 
1983 4 1 0 0 0 0.312254 0 0.312254 2.1415e+007 1.8394e+007 0 0 0.00377935 0.00377935 0 0 1 0 80935 0 0 0 
1983 4 1 1 0 0 0.25944 0 0.25944 2.00104e+006 1.76253e+006 0 0 0.00930023 0.00930023 0 0 1 0.409297 18610.1 7617.07 0 0 
1983 4 1 2 0 0 0.168333 0 0.168333 151717 139635 0 0 0.0126994 0.0126994 0 0 1 0.87187 1926.72 1679.85 0 0 
1983 4 1 3 0 0 0.168333 0 0.168333 25731.4 23682.2 0 0 0.0156097 0.0156097 0 0 1 0.94676 401.659 380.275 0 0 
1984 1 1 0 0 0 0.53859 0.000886256 0.539476 3.32081e+007 2.56656e+007 22746.3 954757 0.00595454 0.00595454 5685.14 5685.14 1 0 197739 0 0 0 
1984 1 1 1 0 0 0.425435 0.217092 0.642527 1.56714e+007 1.15619e+007 2.51001e+006 6.47502e+006 0.0080944 0.0080944 52411.4 52411.4 1 0.409297 126851 51919.7 0 0 
1984 1 1 2 0 0 0.287161 0.364902 0.652063 1.54377e+006 1.13411e+006 413840 417235 0.0120642 0.0120642 5033.62 5033.62 1 0.87187 18624.4 16238.1 0 0 
1984 1 1 3 0 0 0.182288 0.333851 0.51614 149957 117138 39106.7 2532.43 0.016602 0.016602 42.0433 42.0433 1 0.94676 2489.58 2357.04 0 0 
1984 2 1 0 0 0 0.396569 0.00790693 0.404476 1.93621e+007 1.5925e+007 125918 521866 0.00529211 0.00529211 2761.77 2761.77 1 0 102466 0 0 0 
1984 2 1 1 0 0 0.235566 0.244445 0.48001 8.24258e+006 6.54623e+006 1.60019e+006 2.53535e+006 0.0122226 0.0122226 30988.5 30988.5 1 0.409297 100745 41234.8 0 0 
1984 2 1 2 0 0 0.209038 0.830817 1.03986 804259 500020 415426 247654 0.0167966 0.0167966 4159.76 4159.76 1 0.87187 13508.8 11777.9 0 0 
1984 2 1 3 0 0 0.189295 0.775935 0.96523 89497.3 57404.1 44541.9 4803.46 0.0163992 0.0163992 78.773 78.773 1 0.94676 1467.69 1389.55 0 0 
1984 3 1 0 0 0 0.308912 0.0177063 0.326618 1.29208e+007 1.10229e+007 195175 405095 0.00929202 0.00929202 3764.15 3764.15 1 0 120061 0 0 0 
1984 3 1 1 0 0 0.238539 0.102677 0.341216 5.10032e+006 4.32123e+006 443693 612407 0.013534 0.013534 8288.33 8288.33 1 0.409297 69027.8 28252.9 0 0 
1984 3 1 2 0 0 0.177459 0.226482 0.40394 284310 233898 52973.6 10648.2 0.019686 0.019686 209.62 209.62 1 0.87187 5596.94 4879.8 0 0 
1984 3 1 3 0 0 0.177459 0.548802 0.726261 34089.1 24233.4 13299.3 1053.12 0.019686 0.019686 20.7317 20.7317 1 0.94676 671.08 635.352 0 0 
1984 4 1 0 0 0 0.321415 0 0.321415 9.32057e+006 7.97106e+006 0 0 0.00929202 0.00929202 0 0 1 0 86606.9 0 0 0 
1984 4 1 1 0 0 0.274209 0 0.274209 3.62584e+006 3.17121e+006 0 0 0.013534 0.013534 0 0 1 0.409297 49072.2 20085.1 0 0 
1984 4 1 2 0 0 0.197272 0 0.197272 189829 172278 0 0 0.019686 0.019686 0 0 1 0.87187 3736.99 3258.17 0 0 
1984 4 1 3 0 0 0.197272 0 0.197272 16489.4 14964.8 0 0 0.019686 0.019686 0 0 1 0.94676 324.611 307.329 0 0 
1985 1 1 0 0 0 0.549244 0.00115964 0.550403 2.27954e+007 1.75306e+007 20329.1 0 0.00632446 0.00632446 0 0 1 0 144169 0 0 0 
1985 1 1 1 0 0 0.501502 0.284058 0.785559 6.75856e+006 4.68147e+006 1.32981e+006 1.30446e+006 0.00929202 0.00929202 12121 12121 1 0.409297 62800.6 25704.1 0 0 
1985 1 1 2 0 0 0.373237 0.477461 0.850698 2.75627e+006 1.85615e+006 886238 1.97203e+006 0.013534 0.013534 26689.5 26689.5 1 0.87187 37303.4 32523.7 0 0 
1985 1 1 3 0 0 0.198035 0.436832 0.634867 169381 125393 54775.9 37679.6 0.019686 0.019686 741.762 741.762 1 0.94676 3334.44 3156.92 0 0 
1985 2 1 0 0 0 0.482153 0.0103459 0.492499 1.31465e+007 1.03812e+007 107403 0 0.00510473 0.00510473 0 0 1 0 67109.4 0 0 0 
1985 2 1 1 0 0 0.276913 0.319847 0.59676 3.08099e+006 2.32023e+006 742118 576004 0.00929202 0.00929202 5352.24 5352.24 1 0.409297 28628.6 11717.6 0 0 
1985 2 1 2 0 0 0.251065 1.0871 1.33816 1.17725e+006 648968 705490 870780 0.013534 0.013534 11785.2 11785.2 1 0.87187 15932.9 13891.4 0 0 
1985 2 1 3 0 0 0.209864 1.01528 1.22515 89773 51753.2 52544.2 16638 0.019686 0.019686 327.537 327.537 1 0.94676 1767.27 1673.18 0 0 
1985 3 1 0 0 0 0.322624 0.0231681 0.345792 8.03379e+006 6.79195e+006 157356 84760.3 0.007258 0.007258 615.19 615.19 1 0 58309.2 0 0 0 
1985 3 1 1 0 0 0.248811 0.13435 0.383161 1.69637e+006 1.4092e+006 189325 215856 0.00988 0.00988 2132.66 2132.66 1 0.409297 16760.1 6859.86 0 0 
1985 3 1 2 0 0 0.177544 0.296343 0.473887 308825 245960 72888.7 150819 0.016584 0.016584 2501.18 2501.18 1 0.87187 5121.55 4465.32 0 0 
1985 3 1 3 0 0 0.177544 0.718088 0.895632 26367.6 17418.3 12507.9 14916.2 0.016584 0.016584 247.37 247.37 1 0.94676 437.28 414 0 0 
1985 4 1 0 0 0 0.318305 0 0.318305 5.68519e+006 4.8692e+006 0 0 0.007258 0.007258 0 0 1 0 41263.1 0 0 0 
1985 4 1 1 0 0 0.269351 0 0.269351 1.15642e+006 1.01377e+006 0 0 0.00988 0.00988 0 0 1 0.409297 11425.4 4676.39 0 0 
1985 4 1 2 0 0 0.16503 0 0.16503 192268 177240 0 0 0.016584 0.016584 0 0 1 0.87187 3188.56 2780.01 0 0 
1985 4 1 3 0 0 0.16503 0 0.16503 10767.2 9925.67 0 0 0.016584 0.016584 0 0 1 0.94676 178.563 169.057 0 0 
1986 1 1 0 0 0 0.5898 0.000926819 0.590727 8.57165e+007 6.47271e+007 59990.3 0 0.00632446 0.00632446 0 0 1 0 542110 0 0 0 
1986 1 1 1 0 0 0.533601 0.227028 0.760629 4.1353e+006 2.89573e+006 657412 177780 0.007258 0.007258 1290.32 1290.32 1 0.409297 30014 12284.6 0 0 
1986 1 1 2 0 0 0.42158 0.381603 0.803183 883361 607212 231714 452745 0.00988 0.00988 4473.12 4473.12 1 0.87187 8727.6 7609.33 0 0 
1986 1 1 3 0 0 0.254299 0.349131 0.60343 172147 129251 45125.6 347620 0.016584 0.016584 5764.93 5764.93 1 0.94676 2854.88 2702.89 0 0 
1986 2 1 0 0 0 0.452236 0.00826883 0.460505 4.74805e+007 3.80495e+007 314624 0 0.00510473 0.00510473 0 0 1 0 242375 0 0 0 
1986 2 1 1 0 0 0.313072 0.255633 0.568704 1.93272e+006 1.47406e+006 376817 156913 0.007258 0.007258 1138.87 1138.87 1 0.409297 14027.7 5741.49 0 0 
1986 2 1 2 0 0 0.287734 0.868843 1.15658 395658 234485 203730 399604 0.00988 0.00988 3948.09 3948.09 1 0.87187 3909.1 3408.22 0 0 
1986 2 1 3 0 0 0.227313 0.811449 1.03876 94152.6 58562.7 47520.6 306818 0.016584 0.016584 5088.27 5088.27 1 0.94676 1561.43 1478.3 0 0 
1986 3 1 0 0 0 0.345933 0.0185167 0.36445 2.99585e+007 2.51063e+007 464885 580936 0.00832891 0.00832891 4838.57 4838.57 1 0 249522 0 0 0 
1986 3 1 1 0 0 0.258365 0.107377 0.365742 1.09442e+006 916606 98422.3 58709.5 0.0163639 0.0163639 960.714 960.714 1 0.409297 17909 7330.08 0 0 
1986 3 1 2 0 0 0.187763 0.236847 0.424611 124459 101410 24018.6 740.107 0.0227716 0.0227716 16.8534 16.8534 1 0.87187 2834.12 2470.98 0 0 
1986 3 1 3 0 0 0.187763 0.57392 0.761684 33319.9 23321.4 13384.6 0 0.0163373 0.0163373 0 0 1 0.94676 544.358 515.376 0 0 
1986 4 1 0 0 0 0.335175 0 0.335175 2.08085e+007 1.76803e+007 0 0 0.00841202 0.00841202 0 0 1 0 175042 0 0 0 
1986 4 1 1 0 0 0.284427 0 0.284427 759180 660762 0 0 0.0155669 0.0155669 0 0 1 0.409297 11818.1 4837.1 0 0 
1986 4 1 2 0 0 0.169298 0 0.169298 81399 74881.5 0 0 0.0207592 0.0207592 0 0 1 0.87187 1689.78 1473.26 0 0 
1986 4 1 3 0 0 0.169298 0 0.169298 15556.4 14310.8 0 0 0.0156097 0.0156097 0 0 1 0.94676 242.831 229.903 0 0 
1987 1 1 0 0 0 0.595969 0.000332196 0.596302 4.0782e+007 3.07184e+007 10204.5 2235.66 0.00660364 0.00660364 14.7635 14.7635 1 0 269310 0 0 0 
1987 1 1 1 0 0 0.48392 0.0813729 0.565293 1.48825e+007 1.13682e+007 925065 2.25059e+006 0.00861372 0.00861372 19385.9 19385.9 1 0.409297 128194 52469.4 0 0 
1987 1 1 2 0 0 0.442989 0.136776 0.579765 571241 433502 59292.8 128512 0.0117123 0.0117123 1505.18 1505.18 1 0.87187 6690.57 5833.31 0 0 
1987 1 1 3 0 0 0.256327 0.125138 0.381464 81855.3 68052.3 8515.91 2524.94 0.0153219 0.0153219 38.687 38.687 1 0.94676 1254.18 1187.41 0 0 
1987 2 1 0 0 0 0.470381 0.00296376 0.473345 2.24646e+007 1.78962e+007 53040 49450.8 0.00603803 0.00603803 298.585 298.585 1 0 135642 0 0 0 
1987 2 1 1 0 0 0.315341 0.0916254 0.406966 8.45617e+006 6.94696e+006 636518 1.79026e+006 0.00931837 0.00931837 16682.3 16682.3 1 0.409297 78797.7 32251.6 0 0 
1987 2 1 2 0 0 0.299159 0.311416 0.610575 319912 239426 74561.1 267597 0.0112405 0.0112405 3007.92 3007.92 1 0.87187 3595.97 3135.21 0 0 
1987 2 1 3 0 0 0.231661 0.290844 0.522506 55895.7 43535.9 12662.2 977.552 0.0165147 0.0165147 16.1439 16.1439 1 0.94676 923.099 873.954 0 0 
1987 3 1 0 0 0 0.356337 0.00663687 0.362974 1.39935e+007 1.17352e+007 77884.9 209788 0.00638262 0.00638262 1339 1339 1 0 89315.4 0 0 0 
1987 3 1 1 0 0 0.21664 0.0384867 0.255126 5.62899e+006 4.9683e+006 191213 826994 0.01254 0.01254 10370.5 10370.5 1 0.409297 70587.4 28891.2 0 0 
1987 3 1 2 0 0 0.190032 0.0848923 0.274925 173725 151890 12894.3 34626.1 0.0174503 0.0174503 604.236 604.236 1 0.87187 3031.55 2643.12 0 0 
1987 3 1 3 0 0 0.190032 0.205708 0.39574 33148 27375 5631.25 32980.3 0.020568 0.020568 678.338 678.338 1 0.94676 681.787 645.489 0 0 
1987 4 1 0 0 0 0.33788 0 0.33788 9.73397e+006 8.26008e+006 0 0 0.0067756 0.0067756 0 0 1 0 65953.5 0 0 0 
1987 4 1 1 0 0 0.281015 0 0.281015 4.36145e+006 3.80222e+006 0 0 0.0125386 0.0125386 0 0 1 0.409297 54686.5 22383 0 0 
1987 4 1 2 0 0 0.184638 0 0.184638 131966 120500 0 0 0.0167208 0.0167208 0 0 1 0.87187 2206.59 1923.86 0 0 
1987 4 1 3 0 0 0.184638 0 0.184638 22314.6 20375.7 0 0 0.0188683 0.0188683 0 0 1 0.94676 421.038 398.622 0 0 
1988 1 1 0 0 0 0.621511 0.00116615 0.622677 6.14343e+007 4.5729e+007 53327.1 4.08294e+006 0.00422568 0.00422568 17253.2 17253.2 1 0 259602 0 0 0 
1988 1 1 1 0 0 0.501738 0.285655 0.787392 6.94305e+006 4.80543e+006 1.37269e+006 2.09691e+006 0.00879222 0.00879222 18436.5 18436.5 1 0.409297 61044.8 24985.5 0 0 
1988 1 1 2 0 0 0.455183 0.480146 0.935329 3.29297e+006 2.13895e+006 1.02701e+006 2.83005e+006 0.011528 0.011528 32624.8 32624.8 1 0.87187 37961.2 33097.3 0 0 
1988 1 1 3 0 0 0.258401 0.439288 0.697689 128270 92341.4 40564.5 42363.6 0.0138178 0.0138178 585.374 585.374 1 0.94676 1772.41 1678.05 0 0 
1988 2 1 0 0 0 0.492799 0.0104041 0.503203 3.29599e+007 2.58994e+007 269460 1.16396e+006 0.00462467 0.00462467 5382.95 5382.95 1 0 152429 0 0 0 
1988 2 1 1 0 0 0.341759 0.321645 0.663404 3.1593e+006 2.30924e+006 742756 314106 0.00852519 0.00852519 2677.81 2677.81 1 0.409297 26933.6 11023.8 0 0 
1988 2 1 2 0 0 0.315701 1.09321 1.40891 1.29235e+006 693079 757679 527986 0.0113396 0.0113396 5987.15 5987.15 1 0.87187 14654.7 12777 0 0 
1988 2 1 3 0 0 0.27029 1.02099 1.29128 63844.3 35849.9 36602.5 11525.7 0.0137121 0.0137121 158.041 158.041 1 0.94676 875.439 828.831 0 0 
1988 3 1 0 0 0 0.371404 0.0232983 0.394702 1.99272e+007 1.64647e+007 383600 1.8177e+006 0.00515108 0.00515108 9363.12 9363.12 1 0 102647 0 0 0 
1988 3 1 1 0 0 0.238469 0.135105 0.373574 1.62734e+006 1.35794e+006 183464 637489 0.0131863 0.0131863 8406.1 8406.1 1 0.409297 21458.5 8782.9 0 0 
1988 3 1 2 0 0 0.220013 0.298009 0.518022 315863 246522 73466 129384 0.0207969 0.0207969 2690.78 2690.78 1 0.87187 6568.96 5727.27 0 0 
1988 3 1 3 0 0 0.220013 0.722125 0.942138 17552 11368.1 8209.19 5490.82 0.0157663 0.0157663 86.5698 86.5698 1 0.94676 276.729 261.996 0 0 
1988 4 1 0 0 0 0.361354 0 0.361354 1.34286e+007 1.127e+007 0 0 0.00629891 0.00629891 0 0 1 0 84585.4 0 0 0 
1988 4 1 1 0 0 0.301406 0 0.301406 1.12005e+006 967006 0 0 0.0116565 0.0116565 0 0 1 0.409297 13055.8 5343.69 0 0 
1988 4 1 2 0 0 0.232579 0 0.232579 188159 167880 0 0 0.0155444 0.0155444 0 0 1 0.87187 2924.82 2550.06 0 0 
1988 4 1 3 0 0 0.232579 0 0.232579 6841.64 6104.28 0 0 0.0175408 0.0175408 0 0 1 0.94676 120.008 113.619 0 0 
1989 1 1 0 0 0 0.603473 0.000260801 0.603734 5.59279e+007 4.1986e+007 10950 12451.4 0.00539995 0.00539995 67.2371 67.2371 1 0 302008 0 0 0 
1989 1 1 1 0 0 0.509177 0.0638844 0.573062 9.35614e+006 7.12171e+006 454966 1.70682e+006 0.00861001 0.00861001 14695.8 14695.8 1 0.409297 80556.5 32971.5 0 0 
1989 1 1 2 0 0 0.433367 0.107381 0.540748 828585 640020 68725.9 3.61384e+006 0.00992636 0.00992636 35872.3 35872.3 1 0.87187 8224.84 7170.99 0 0 
1989 1 1 3 0 0 0.214092 0.0982434 0.312335 154535 132730 13039.8 5716.04 0.0170246 0.0170246 97.3133 97.3133 1 0.94676 2630.9 2490.83 0 0 
1989 2 1 0 0 0 0.525328 0.0023268 0.527654 3.05795e+007 2.37617e+007 55288.7 783.394 0.00443437 0.00443437 3.47386 3.47386 1 0 135601 0 0 0 
1989 2 1 1 0 0 0.332108 0.0719334 0.404041 5.27496e+006 4.33943e+006 312150 76414.6 0.00817439 0.00817439 624.643 624.643 1 0.409297 43119.6 17648.7 0 0 
1989 2 1 2 0 0 0.293839 0.244487 0.538326 482496 373103 91218.9 88925 0.010873 0.010873 966.88 966.88 1 0.87187 5246.17 4573.98 0 0 
1989 2 1 3 0 0 0.260897 0.228337 0.489234 113079 89427 20419.5 341.854 0.0130368 0.0130368 4.4567 4.4567 1 0.94676 1474.19 1395.71 0 0 
1989 3 1 0 0 0 0.356062 0.00521049 0.361272 1.80415e+007 1.5142e+007 78897 469458 0.00476114 0.00476114 2235.15 2235.15 1 0 85898 0 0 0 
1989 3 1 1 0 0 0.228407 0.0302152 0.258622 3.52165e+006 3.10311e+006 93760.9 416920 0.00772457 0.00772457 3220.53 3220.53 1 0.409297 27203.2 11134.2 0 0 
1989 3 1 2 0 0 0.221288 0.0666474 0.287936 281645 244724 16310.2 34789.2 0.012501 0.012501 434.899 434.899 1 0.87187 3520.83 3069.7 0 0 
1989 3 1 3 0 0 0.221288 0.161498 0.382786 69328.2 57602 9302.58 12751.5 0.0154913 0.0154913 197.537 197.537 1 0.94676 1073.98 1016.81 0 0 
1989 4 1 0 0 0 0.374166 0 0.374166 1.25711e+007 1.04871e+007 0 0 0.00464678 0.00464678 0 0 1 0 58415.2 0 0 0 
1989 4 1 1 0 0 0.311822 0 0.311822 2.71912e+006 2.33601e+006 0 0 0.00859911 0.00859911 0 0 1 0.409297 23382 9570.17 0 0 
1989 4 1 2 0 0 0.281377 0 0.281377 211180 184070 0 0 0.0114673 0.0114673 0 0 1 0.87187 2421.67 2111.38 0 0 
1989 4 1 3 0 0 0.281377 0 0.281377 47279 41209.7 0 0 0.01294 0.01294 0 0 1 0.94676 611.793 579.221 0 0 
1990 1 1 0 0 0 0.517795 0.00135254 0.519148 7.5527e+007 5.89165e+007 79686.9 1567.63 0.00458878 0.00458878 7.19351 7.19351 1 0 346577 0 0 0 
1990 1 1 1 0 0 0.488955 0.33131 0.820265 8.6472e+006 5.90018e+006 1.95479e+006 2.63307e+006 0.00697467 0.00697467 18364.8 18364.8 1 0.409297 60311.4 24685.2 0 0 
1990 1 1 2 0 0 0.402378 0.556886 0.959265 1.9907e+006 1.28006e+006 712846 2.23421e+006 0.00915607 0.00915607 20456.6 20456.6 1 0.87187 18227 15891.5 0 0 
1990 1 1 3 0 0 0.244267 0.509499 0.753766 195070 137008 69805.4 342514 0.0115389 0.0115389 3952.24 3952.24 1 0.94676 2250.9 2131.06 0 0 
1990 2 1 0 0 0 0.495609 0.012067 0.507676 4.49406e+007 3.52414e+007 425257 1225.28 0.00376689 0.00376689 4.6155 4.6155 1 0 169287 0 0 0 
1990 2 1 1 0 0 0.330659 0.373053 0.703713 3.80749e+006 2.73372e+006 1.01982e+006 2.05804e+006 0.00694395 0.00694395 14290.9 14290.9 1 0.409297 26439 10821.4 0 0 
1990 2 1 2 0 0 0.283153 1.26793 1.55109 762785 387510 491336 1.74629e+006 0.00923635 0.00923635 16129.3 16129.3 1 0.87187 7045.34 6142.62 0 0 
1990 2 1 3 0 0 0.260577 1.18417 1.44475 91798.3 48556.3 57499.2 267714 0.0113268 0.0113268 3032.35 3032.35 1 0.94676 1039.78 984.426 0 0 
1990 3 1 0 0 0 0.336944 0.0270221 0.363966 2.70494e+007 2.26735e+007 612685 291837 0.00444372 0.00444372 1296.84 1296.84 1 0 120200 0 0 0 
1990 3 1 1 0 0 0.260108 0.156699 0.416807 1.88374e+006 1.54046e+006 241388 62050.2 0.00987506 0.00987506 612.749 612.749 1 0.409297 18602 7613.74 0 0 
1990 3 1 2 0 0 0.249011 0.34564 0.594651 161724 121907 42135.8 1941.19 0.0133492 0.0133492 25.9132 25.9132 1 0.87187 2158.88 1882.26 0 0 
1990 3 1 3 0 0 0.249011 0.837541 1.08655 21646.5 13200.9 11056.3 428.507 0.0155901 0.0155901 6.68046 6.68046 1 0.94676 337.471 319.504 0 0 
1990 4 1 0 0 0 0.386954 0 0.386954 1.87971e+007 1.55873e+007 0 0 0.00483396 0.00483396 0 0 1 0 90864.2 0 0 0 
1990 4 1 1 0 0 0.318591 0 0.318591 1.24166e+006 1.0633e+006 0 0 0.00894549 0.00894549 0 0 1 0.409297 11107.3 4546.18 0 0 
1990 4 1 2 0 0 0.286781 0 0.286781 89232 77577.2 0 0 0.0119292 0.0119292 0 0 1 0.87187 1064.47 928.079 0 0 
1990 4 1 3 0 0 0.286781 0 0.286781 7303.04 6349.17 0 0 0.0134613 0.0134613 0 0 1 0.94676 98.3083 93.0744 0 0 
1991 1 1 0 0 0 0.462205 0.000625644 0.46283 1.1913e+008 9.53648e+007 59664.4 40503.7 0.0127964 0.0127964 518.3 518.3 1 0 1.52443e+006 0 0 0 
1991 1 1 1 0 0 0.423101 0.153254 0.576355 1.27655e+007 9.70238e+006 1.48693e+006 1.68427e+006 0.0143067 0.0143067 24096.3 24096.3 1 0.409297 182632 74750.7 0 0 
1991 1 1 2 0 0 0.32012 0.257599 0.577718 902903 685826 176668 2.41675e+006 0.0154224 0.0154224 37272 37272 1 0.87187 13924.9 12140.7 0 0 
1991 1 1 3 0 0 0.26302 0.235679 0.498699 72466.5 57060.8 13448 8159.07 0.0167893 0.0167893 136.985 136.985 1 0.94676 1216.66 1151.89 0 0 
1991 2 1 0 0 0 0.395548 0.00558182 0.40113 7.49923e+007 6.1776e+007 344823 1.55232e+006 0.00475661 0.00475661 7383.77 7383.77 1 0 356709 0 0 0 
1991 2 1 1 0 0 0.269299 0.172563 0.441863 7.17348e+006 5.7984e+006 1.00059e+006 2.93672e+006 0.0146078 0.0146078 42898.9 42898.9 1 0.409297 104789 42889.7 0 0 
1991 2 1 2 0 0 0.231839 0.586507 0.818346 506689 346012 202939 614233 0.0188704 0.0188704 11590.8 11590.8 1 0.87187 9561.42 8336.31 0 0 
1991 2 1 3 0 0 0.211125 0.547763 0.758888 44010.4 30841.6 16893.9 9586.64 0.0168115 0.0168115 161.166 161.166 1 0.94676 739.881 700.49 0 0 
1991 3 1 0 0 0 0.310369 0.0124996 0.322869 5.0212e+007 4.29124e+007 536387 208352 0.00522649 0.00522649 1088.95 1088.95 1 0 262433 0 0 0 
1991 3 1 1 0 0 0.263734 0.0724841 0.336218 4.61139e+006 3.91621e+006 283863 64565 0.0100855 0.0100855 651.168 651.168 1 0.409297 46507.9 19035.6 0 0 
1991 3 1 2 0 0 0.223471 0.159882 0.383353 223531 185674 29686 1036.31 0.0147083 0.0147083 15.2425 15.2425 1 0.87187 3287.77 2866.51 0 0 
1991 3 1 3 0 0 0.223471 0.387421 0.610892 20605.1 15418.9 5973.61 99.4865 0.0171642 0.0171642 1.7076 1.7076 1 0.94676 353.669 334.84 0 0 
1991 4 1 0 0 0 0.388891 0 0.388891 3.6357e+007 3.01213e+007 0 0 0.00617483 0.00617483 0 0 1 0 224498 0 0 0 
1991 4 1 1 0 0 0.320111 0 0.320111 3.29469e+006 2.81939e+006 0 0 0.0117664 0.0117664 0 0 1 0.409297 38766.5 15867 0 0 
1991 4 1 2 0 0 0.287164 0 0.287164 152353 132429 0 0 0.0152309 0.0152309 0 0 1 0.87187 2320.46 2023.14 0 0 
1991 4 1 3 0 0 0.287164 0 0.287164 11185.8 9723.03 0 0 0.0186252 0.0186252 0 0 1 0.94676 208.337 197.246 0 0 
1992 1 1 0 0 0 0.410086 0.000718997 0.410805 1.1081e+008 9.08704e+007 65335.6 18947.6 0.0081119 0.0081119 153.701 153.701 1 0 898878 0 0 0 
1992 1 1 1 0 0 0.360024 0.176121 0.536145 2.4643e+007 1.90748e+007 3.35949e+006 9.69546e+006 0.00991013 0.00991013 96083.3 96083.3 1 0.409297 244216 99956.8 0 0 
1992 1 1 2 0 0 0.281406 0.296036 0.577442 2.39217e+006 1.81727e+006 537976 1.31532e+006 0.0123815 0.0123815 16285.7 16285.7 1 0.87187 29618.6 25823.6 0 0 
1992 1 1 3 0 0 0.254797 0.270845 0.525642 122717 95444.9 25850.8 177584 0.0147859 0.0147859 2625.73 2625.73 1 0.94676 1814.48 1717.88 0 0 
1992 2 1 0 0 0 0.312049 0.00641469 0.318464 7.34798e+007 6.29286e+007 403668 222991 0.00578898 0.00578898 1290.89 1290.89 1 0 425373 0 0 0 
1992 2 1 1 0 0 0.226749 0.198312 0.425061 1.44162e+007 1.17439e+007 2.32896e+006 1.18513e+006 0.0120576 0.0120576 14289.9 14289.9 1 0.409297 173825 71146 0 0 
1992 2 1 2 0 0 0.203566 0.674021 0.877587 1.3428e+006 893911 602515 132166 0.0152769 0.0152769 2019.08 2019.08 1 0.87187 20513.8 17885.3 0 0 
1992 2 1 3 0 0 0.180107 0.629496 0.809603 72547.5 49729.8 31304.7 16491 0.0177653 0.0177653 292.967 292.967 1 0.94676 1288.83 1220.21 0 0 
1992 3 1 0 0 0 0.293929 0.0143647 0.308294 5.34393e+007 4.59869e+007 660587 1.27987e+006 0.00351798 0.00351798 4502.58 4502.58 1 0 187999 0 0 0 
1992 3 1 1 0 0 0.275143 0.0832995 0.358442 9.42427e+006 7.92019e+006 659748 1.58395e+006 0.00958041 0.00958041 15174.9 15174.9 1 0.409297 90288.4 36954.8 0 0 
1992 3 1 2 0 0 0.212169 0.183739 0.395908 558316 461044 84711.7 259251 0.0140707 0.0140707 3647.84 3647.84 1 0.87187 7855.89 6849.31 0 0 
1992 3 1 3 0 0 0.212169 0.445229 0.657398 32286.2 23662.3 10535.1 5821.12 0.0178924 0.0178924 104.154 104.154 1 0.94676 577.676 546.92 0 0 
1992 4 1 0 0 0 0.370705 0 0.370705 3.92618e+007 3.28063e+007 0 0 0.00422159 0.00422159 0 0 1 0 165747 0 0 0 
1992 4 1 1 0 0 0.299034 0 0.299034 6.58534e+006 5.69195e+006 0 0 0.00781228 0.00781228 0 0 1 0.409297 51446.6 21056.9 0 0 
1992 4 1 2 0 0 0.270242 0 0.270242 375785 329290 0 0 0.010418 0.010418 0 0 1 0.87187 3914.95 3413.32 0 0 
1992 4 1 3 0 0 0.270242 0 0.270242 16730.6 14660.6 0 0 0.011756 0.011756 0 0 1 0.94676 196.686 186.214 0 0 
1993 1 1 0 0 0 0.455503 0.00143915 0.456942 1.71686e+008 1.37811e+008 198330 264173 0.00647918 0.00647918 1711.62 1711.62 1 0 1.11239e+006 0 0 0 
1993 1 1 1 0 0 0.413747 0.352525 0.766272 2.71004e+007 1.89302e+007 6.67337e+006 3.02687e+006 0.0108888 0.0108888 32959.1 32959.1 1 0.409297 295092 120780 0 0 
1993 1 1 2 0 0 0.340245 0.592546 0.932791 4.88326e+006 3.17533e+006 1.88153e+006 5.33904e+006 0.0123254 0.0123254 65805.9 65805.9 1 0.87187 60188.1 52476.2 0 0 
1993 1 1 3 0 0 0.303312 0.542124 0.845436 299566 202193 109614 247839 0.013751 0.013751 3408.05 3408.05 1 0.94676 4119.34 3900.03 0 0 
1993 2 1 0 0 0 0.238336 0.0128397 0.251176 1.08715e+008 9.61363e+007 1.23436e+006 1.44132e+006 0.00754847 0.00754847 10879.7 10879.7 1 0 820630 0 0 0 
1993 2 1 1 0 0 0.208602 0.396941 0.605543 1.25947e+007 9.44736e+006 3.75005e+006 4.91145e+006 0.0106624 0.0106624 52368.1 52368.1 1 0.409297 134290 54964.5 0 0 
