Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1980 2 1 0 0 0 0.447383 0.0189125 0.466295 2.04788e+008 1.63673e+008 3.09546e+006 0 0.00510473 0.00510473 0 0 1 0 1.04539e+006 0 0 0 
1980 2 1 1 0 0 0.261263 0.531813 0.793076 3.65306e+007 2.52212e+007 1.34129e+007 9.41516e+006 0.0051586 0.0051586 48569.1 48569.1 1 0.409297 188447 77130.7 0 0 
1980 2 1 2 0 0 0.256933 1.72039 1.97732 9.32212e+006 4.06184e+006 6.98794e+006 1.15206e+007 0.0068616 0.0068616 79049.6 79049.6 1 0.87187 63964.7 55768.8 0 0 
1980 2 1 3 0 0 0.22984 1.73746 1.9673 598756 261795 454859 979415 0.00826773 0.00826773 8097.54 8097.54 1 0.94676 4950.36 4686.8 0 0 
1980 3 1 0 0 0 0.38776 0.0350788 0.422839 1.28468e+008 1.04763e+008 3.67494e+006 2.53606e+006 0.00318667 0.00318667 8081.58 8081.58 1 0 409384 0 0 0 
1980 3 1 1 0 0 0.355084 0.215168 0.570252 1.65283e+007 1.2597e+007 2.71048e+006 3.86661e+006 0.00857794 0.00857794 33167.6 33167.6 1 0.409297 141779 58029.7 0 0 
1980 3 1 2 0 0 0.232378 0.477991 0.710369 1.29055e+006 923877 441605 389674 0.0130762 0.0130762 5095.48 5095.48 1 0.87187 16875.6 14713.3 0 0 
1980 3 1 3 0 0 0.232378 1.11929 1.35166 83726.4 45911.7 51388.4 8724.47 0.0168243 0.0168243 146.783 146.783 1 0.94676 1408.64 1333.65 0 0 
1980 4 1 0 0 0 0.418981 0 0.418981 8.41701e+007 6.87621e+007 0 0 0.00457565 0.00457565 0 0 1 0 385133 0 0 0 
1980 4 1 1 0 0 0.372197 0 0.372197 9.34483e+006 7.80286e+006 0 0 0.00731047 0.00731047 0 0 1 0.409297 68315.1 27961.1 0 0 
1980 4 1 2 0 0 0.336392 0 0.336392 634258 538599 0 0 0.0105055 0.0105055 0 0 1 0.87187 6663.22 5809.46 0 0 
1980 4 1 3 0 0 0.336392 0 0.336392 21669.2 18401 0 0 0.0100528 0.0100528 0 0 1 0.94676 217.836 206.238 0 0 
1981 1 1 0 0 0 0.500673 0.00142547 0.502099 9.42813e+007 7.41222e+007 105659 428776 0.00375646 0.00375646 1610.68 1610.68 1 0 354164 0 0 0 
1981 1 1 1 0 0 0.485668 0.249758 0.735426 5.536e+007 3.91962e+007 9.78955e+006 1.23224e+007 0.00985436 0.00985436 121430 121430 1 0.409297 545538 223287 0 0 
1981 1 1 2 0 0 0.447571 0.41673 0.864301 6.44063e+006 4.31203e+006 1.79695e+006 1.48324e+006 0.0128668 0.0128668 19084.5 19084.5 1 0.87187 82870.1 72251.9 0 0 
1981 1 1 3 0 0 0.360278 0.366306 0.726584 468557 333041 121995 130805 0.0156399 0.0156399 2045.78 2045.78 1 0.94676 7328.2 6938.05 0 0 
1981 2 1 0 0 0 0.409368 0.00919478 0.418563 5.70646e+007 4.66275e+007 428730 40632.1 0.00816463 0.00816463 331.746 331.746 1 0 465911 0 0 0 
1981 2 1 1 0 0 0.271108 0.258555 0.529663 2.65341e+007 2.05994e+007 5.32607e+006 3.54074e+006 0.0125949 0.0125949 44595.3 44595.3 1 0.409297 334195 136785 0 0 
1981 2 1 2 0 0 0.26707 0.836411 1.10348 2.71373e+006 1.64348e+006 1.37462e+006 3.02529e+006 0.0152894 0.0152894 46255 46255 1 0.87187 41491.4 36175.1 0 0 
1981 2 1 3 0 0 0.231668 0.844712 1.07638 226575 138754 117207 202048 0.0193529 0.0193529 3910.21 3910.21 1 0.94676 4384.88 4151.43 0 0 
1981 3 1 0 0 0 0.360579 0.0170544 0.377634 3.7548e+007 3.12725e+007 533335 374254 0.00488917 0.00488917 1829.79 1829.79 1 0 183579 0 0 0 
1981 3 1 1 0 0 0.313672 0.10461 0.418282 1.56234e+007 1.27676e+007 1.33561e+006 3.85406e+006 0.00889068 0.00889068 34265.2 34265.2 1 0.409297 138902 56852.4 0 0 
1981 3 1 2 0 0 0.222216 0.232388 0.454604 900184 723350 168098 319763 0.0157395 0.0157395 5032.91 5032.91 1 0.87187 14168.5 12353.1 0 0 
1981 3 1 3 0 0 0.222216 0.54417 0.766386 77222.8 53939.1 29352 9835.42 0.0193956 0.0193956 190.763 190.763 1 0.94676 1497.78 1418.04 0 0 
1981 4 1 0 0 0 0.376388 0 0.376388 2.57385e+007 2.14492e+007 0 0 0.00601838 0.00601838 0 0 1 0 154904 0 0 0 
1981 4 1 1 0 0 0.330268 0 0.330268 1.0283e+007 8.75736e+006 0 0 0.013925 0.013925 0 0 1 0.409297 143191 58607.5 0 0 
1981 4 1 2 0 0 0.266924 0 0.266924 571346 501448 0 0 0.0190605 0.0190605 0 0 1 0.87187 10890.2 9494.79 0 0 
1981 4 1 3 0 0 0.266924 0 0.266924 35884.6 31494.5 0 0 0.0191565 0.0191565 0 0 1 0.94676 687.425 650.827 0 0 
1982 1 1 0 0 0 0.51054 0.00130772 0.511848 4.92872e+007 3.85761e+007 50446.9 545769 0.00845196 0.00845196 4612.82 4612.82 1 0 416574 0 0 0 
1982 1 1 1 0 0 0.43122 0.229128 0.660348 1.76652e+007 1.29297e+007 2.96256e+006 6.35051e+006 0.00886512 0.00886512 56298 56298 1 0.409297 156604 64097.7 0 0 
1982 1 1 2 0 0 0.377283 0.382309 0.759591 7.39068e+006 5.17764e+006 1.97946e+006 601581 0.0170799 0.0170799 10274.9 10274.9 1 0.87187 126232 110058 0 0 
1982 1 1 3 0 0 0.245164 0.336049 0.581214 464976 352628 118500 64879.1 0.0155033 0.0155033 1005.84 1005.84 1 0.94676 7208.65 6824.86 0 0 
1982 2 1 0 0 0 0.331179 0.00843531 0.339614 2.95421e+007 2.50484e+007 211291 818525 0.00706761 0.00706761 5785.01 5785.01 1 0 208792 0 0 0 
1982 2 1 1 0 0 0.2305 0.237198 0.467698 9.12713e+006 7.28997e+006 1.72917e+006 5.02108e+006 0.0109848 0.0109848 55155.7 55155.7 1 0.409297 100260 41036.1 0 0 
1982 2 1 2 0 0 0.216607 0.767324 0.983931 3.45778e+006 2.20049e+006 1.68849e+006 1.07096e+006 0.0159531 0.0159531 17085.1 17085.1 1 0.87187 55162.3 48094.4 0 0 
1982 2 1 3 0 0 0.177491 0.77494 0.952431 260023 167682 129944 55333.3 0.0219233 0.0219233 1213.09 1213.09 1 0.94676 5700.57 5397.07 0 0 
1982 3 1 0 0 0 0.305202 0.0156458 0.320848 2.10353e+007 1.79945e+007 281537 2.53067e+006 0.00288184 0.00288184 7292.99 7292.99 1 0 60620.3 0 0 0 
1982 3 1 1 0 0 0.23122 0.0959689 0.327189 5.71762e+006 4.87644e+006 467987 401839 0.00754327 0.00754327 3031.18 3031.18 1 0.409297 43129.6 17652.8 0 0 
1982 3 1 2 0 0 0.181968 0.213193 0.395161 1.29265e+006 1.06781e+006 227650 46913.2 0.0115244 0.0115244 540.647 540.647 1 0.87187 14897.1 12988.3 0 0 
1982 3 1 3 0 0 0.181968 0.499222 0.68119 100318 72748.3 36317.6 3525.28 0.0174052 0.0174052 61.3581 61.3581 1 0.94676 1746.04 1653.08 0 0 
1982 4 1 0 0 0 0.317977 0 0.317977 1.52618e+007 1.30733e+007 0 0 0.00442351 0.00442351 0 0 1 0 67510.8 0 0 0 
1982 4 1 1 0 0 0.276865 0 0.276865 4.12211e+006 3.60068e+006 0 0 0.0078101 0.0078101 0 0 1 0.409297 32194.1 13176.9 0 0 
1982 4 1 2 0 0 0.205364 0 0.205364 870694 787108 0 0 0.0113901 0.0113901 0 0 1 0.87187 9917.33 8646.62 0 0 
1982 4 1 3 0 0 0.205364 0 0.205364 50762.1 45889 0 0 0.0159837 0.0159837 0 0 1 0.94676 811.367 768.17 0 0 
1983 1 1 0 0 0 0.53243 0.00219455 0.534624 6.69598e+007 5.18659e+007 113822 5.61373e+006 0.00443297 0.00443297 24885.5 24885.5 1 0 296831 0 0 0 
1983 1 1 1 0 0 0.428794 0.384509 0.813303 1.11048e+007 7.59991e+006 2.92224e+006 2.81924e+006 0.00917471 0.00917471 25865.7 25865.7 1 0.409297 101883 41700.5 0 0 
1983 1 1 2 0 0 0.348733 0.641568 0.990301 3.1252e+006 1.98354e+006 1.27258e+006 969599 0.0128073 0.0128073 12417.9 12417.9 1 0.87187 40025.4 34896.9 0 0 
1983 1 1 3 0 0 0.224112 0.563939 0.788051 750389 519211 292803 155653 0.0152356 0.0152356 2371.46 2371.46 1 0.94676 11432.6 10823.9 0 0 
1983 2 1 0 0 0 0.336244 0.0141556 0.3504 3.9231e+007 3.30949e+007 468480 2.37576e+006 0.00420334 0.00420334 9986.14 9986.14 1 0 164901 0 0 0 
1983 2 1 1 0 0 0.235145 0.398052 0.633197 4.92377e+006 3.64781e+006 1.45202e+006 1.33433e+006 0.01236 0.01236 16492.4 16492.4 1 0.409297 60857.8 24908.9 0 0 
1983 2 1 2 0 0 0.217321 1.28768 1.505 1.1609e+006 600108 772746 588678 0.01689 0.01689 9942.79 9942.79 1 0.87187 19607.7 17095.4 0 0 
1983 2 1 3 0 0 0.1939 1.30046 1.49436 341225 177104 230316 91111.6 0.0210913 0.0210913 1921.67 1921.67 1 0.94676 7196.89 6813.73 0 0 
