# Auto generated file
# Datetime : 2014-10-22 16:54:15

# Number of fleets (res+con+sur)
 5 
# Fleet types (res=0, con=1, sur=2, ssb=3)
 # catch HERAS IBTS-Q1 IBTS0 LAI #   
 0 2 2 2 5 #   
# Sample times (only relevent for sur)
 # catch HERAS IBTS-Q1 IBTS0 LAI #   
 -99999 0.55 0.125 0.125 -99999 #   
# Number of years
 68 
# Years
 1947 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 
# Number of observations 
 1150 
# Index1 (index of first obs in each year) 
 1 8 16 23 30 38 46 55 64 73 82 91 100 108 117 126 135 144 153 162 171 180 189 198 207 216 234 252 268 285 301 319 328 338 358 376 396 415 436 457 478 499 520 548 573 598 624 648 672 695 719 743 769 795 821 846 871 897 922 947 973 998 1024 1049 1074 1099 1124 1149 
# Index2 (index of last obs in each year) 
 7 15 22 29 37 45 54 63 72 81 90 99 107 116 125 134 143 152 161 170 179 188 197 206 215 233 251 267 284 300 318 327 337 357 375 395 414 435 456 477 498 519 547 572 597 623 647 671 694 718 742 768 794 820 845 870 896 921 946 972 997 1023 1048 1073 1098 1123 1148 1150 
# The observation matrix 
# year fleet age data fleet.name 
2002 1 1 837557 #catch
2002 1 2 579592 #catch
2002 1 3 970577 #catch
2002 1 4 292205 #catch
2002 1 5 140701 #catch
2002 1 6 174570 #catch
2002 1 7 48908 #catch
2002 1 8 43322 #catch
2002 2 1 23055000 #HERAS
2002 2 2 4875000 #HERAS
2002 2 3 8220000 #HERAS
2002 2 4 1390000 #HERAS
2002 2 5 794600 #HERAS
2002 2 6 1031000 #HERAS
2002 2 7 244400 #HERAS
2002 2 8 270500 #HERAS
2002 3 1 3881.426 #IBTS-Q1
2002 4 0 161.8 #IBTS0
2002 5 2 6669 #LAI
2002 5 4 1038 #LAI
2002 5 7 3291 #LAI
2002 5 9 2008 #LAI
2002 5 10 260 #LAI
2002 5 11 925 #LAI
2003 1 0 369074 #catch
2003 1 1 617021 #catch
2003 1 2 1221992 #catch
2003 1 3 529386 #catch
2003 1 4 835552 #catch
2003 1 5 244780 #catch
2003 1 6 107751 #catch
2003 1 7 123291 #catch
2003 1 8 46715 #catch
2003 2 1 9829400 #HERAS
2003 2 2 18949400 #HERAS
2003 2 3 3081000 #HERAS
2003 2 4 4188900 #HERAS
2003 2 5 675100 #HERAS
2003 2 6 494800 #HERAS
2003 2 7 568300 #HERAS
2003 2 8 323200 #HERAS
2003 3 1 2836.7 #IBTS-Q1
2003 4 0 54.4 #IBTS0
2003 5 2 3199 #LAI
2003 5 4 2263 #LAI
2003 5 6 12018 #LAI
2003 5 7 3277 #LAI
2003 5 9 12048 #LAI
2003 5 10 3109 #LAI
2003 5 11 1116 #LAI
2004 1 0 715597 #catch
2004 1 1 206648 #catch
2004 1 2 447918 #catch
2004 1 3 1366155 #catch
2004 1 4 543376 #catch
2004 1 5 753231 #catch
2004 1 6 169324 #catch
2004 1 7 104945 #catch
2004 1 8 97142 #catch
2004 2 1 5183700 #HERAS
2004 2 2 3415900 #HERAS
2004 2 3 9191800 #HERAS
2004 2 4 2167300 #HERAS
2004 2 5 2590700 #HERAS
2004 2 6 317100 #HERAS
2004 2 7 327600 #HERAS
2004 2 8 527650 #HERAS
2004 3 1 979.031 #IBTS-Q1
2004 4 0 47.3 #IBTS0
2004 5 2 7055 #LAI
2004 5 4 3884 #LAI
2004 5 6 5545 #LAI
2004 5 9 6528 #LAI
2004 5 10 2052 #LAI
2004 5 11 4175 #LAI
2005 1 0 1015554 #catch
2005 1 1 715547 #catch
2005 1 2 355453 #catch
2005 1 3 485746 #catch
2005 1 4 1318647 #catch
2005 1 5 479961 #catch
2005 1 6 576154 #catch
2005 1 7 115212 #catch
2005 1 8 146808 #catch
2005 2 1 3114100 #HERAS
2005 2 2 2055100 #HERAS
2005 2 3 3648500 #HERAS
2005 2 4 5789600 #HERAS
2005 2 5 1212900 #HERAS
2005 2 6 1174900 #HERAS
2005 2 7 139900 #HERAS
2005 2 8 233200 #HERAS
2005 3 1 1014.574 #IBTS-Q1
2005 4 0 61.3 #IBTS0
2005 5 2 3380 #LAI
2005 5 4 1364 #LAI
2005 5 6 5614 #LAI
2005 5 9 498 #LAI
2005 5 10 3999 #LAI
2005 5 11 4822 #LAI
2006 1 0 878637 #catch
2006 1 1 222111 #catch
2006 1 2 401087 #catch
2006 1 3 310602 #catch
2006 1 4 464620 #catch
2006 1 5 997782 #catch
2006 1 6 252150 #catch
2006 1 7 247042 #catch
2006 1 8 106412 #catch
2006 2 1 6822800 #HERAS
2006 2 2 3772300 #HERAS
2006 2 3 1997200 #HERAS
2006 2 4 2097500 #HERAS
2006 2 5 4175100 #HERAS
2006 2 6 618200 #HERAS
2006 2 7 562100 #HERAS
2006 2 8 154700 #HERAS
2006 3 1 899.732 #IBTS-Q1
2006 4 0 83.1 #IBTS0
2006 5 1 6311 #LAI
2006 5 2 2312 #LAI
2006 5 4 280 #LAI
2006 5 6 2259 #LAI
2006 5 9 10858 #LAI
2006 5 10 2700 #LAI
2006 5 11 2106 #LAI
2007 1 0 621005 #catch
2007 1 1 235553 #catch
2007 1 2 219115 #catch
2007 1 3 417452 #catch
2007 1 4 285746 #catch
2007 1 5 309454 #catch
2007 1 6 629187 #catch
2007 1 7 147830 #catch
2007 1 8 156750 #catch
2007 2 1 6261000 #HERAS
2007 2 2 2750000 #HERAS
2007 2 3 1848000 #HERAS
2007 2 4 898000 #HERAS
2007 2 5 806000 #HERAS
2007 2 6 1323000 #HERAS
2007 2 7 243000 #HERAS
2007 2 8 217000 #HERAS
2007 3 1 1322.346 #IBTS-Q1
2007 4 0 37.2 #IBTS0
2007 5 2 1753 #LAI
2007 5 4 1304 #LAI
2007 5 6 291 #LAI
2007 5 9 4443 #LAI
2007 5 10 2439 #LAI
2007 5 11 3854 #LAI
2008 1 0 798284 #catch
2008 1 1 235022 #catch
2008 1 2 331772 #catch
2008 1 3 184771 #catch
2008 1 4 199069 #catch
2008 1 5 137529 #catch
2008 1 6 118349 #catch
2008 1 7 215542 #catch
2008 1 8 117258 #catch
2008 2 1 3714000 #HERAS
2008 2 2 2853000 #HERAS
2008 2 3 1709000 #HERAS
2008 2 4 1485000 #HERAS
2008 2 5 809000 #HERAS
2008 2 6 712000 #HERAS
2008 2 7 1749000 #HERAS
2008 2 8 455000 #HERAS
2008 3 1 1791.537 #IBTS-Q1
2008 4 0 27.8 #IBTS0
2008 5 1 4978 #LAI
2008 5 2 6875 #LAI
2008 5 4 533 #LAI
2008 5 6 11201 #LAI
2008 5 9 8426 #LAI
2008 5 10 2317 #LAI
2008 5 11 4008 #LAI
2009 1 0 650043 #catch
2009 1 1 175923 #catch
2009 1 2 259434 #catch
2009 1 3 106738 #catch
2009 1 4 93321 #catch
2009 1 5 86137 #catch
2009 1 6 37951 #catch
2009 1 7 53130 #catch
2009 1 8 143131 #catch
2009 2 1 4655000 #HERAS
2009 2 2 5632000 #HERAS
2009 2 3 2553000 #HERAS
2009 2 4 1023000 #HERAS
2009 2 5 1077000 #HERAS
2009 2 6 674000 #HERAS
2009 2 7 638000 #HERAS
2009 2 8 1720000 #HERAS
2009 3 1 2338.813 #IBTS-Q1
2009 4 0 95.8 #IBTS0
2009 5 2 7543 #LAI
2009 5 4 4629 #LAI
2009 5 6 4219 #LAI
2009 5 9 15295 #LAI
2009 5 10 14712 #LAI
2009 5 11 1689 #LAI
2010 1 0 574895 #catch
2010 1 1 280728 #catch
2010 1 2 293887 #catch
2010 1 3 236804 #catch
2010 1 4 126241 #catch
2010 1 5 83893 #catch
2010 1 6 61542 #catch
2010 1 7 33305 #catch
2010 1 8 113675 #catch
2010 2 1 14577000 #HERAS
2010 2 2 4237000 #HERAS
2010 2 3 4216000 #HERAS
2010 2 4 2453000 #HERAS
2010 2 5 1246000 #HERAS
2010 2 6 1332000 #HERAS
2010 2 7 688000 #HERAS
2010 2 8 2729000 #HERAS
2010 3 1 1206.335 #IBTS-Q1
2010 4 0 77.1 #IBTS0
2010 5 2 2362 #LAI
2010 5 4 1493 #LAI
2010 5 6 2317 #LAI
2010 5 9 7493 #LAI
2010 5 10 13230 #LAI
2010 5 11 8073 #LAI
2011 1 0 778927 #catch
2011 1 1 159504 #catch
2011 1 2 367820 #catch
2011 1 3 275016 #catch
2011 1 4 218711 #catch
2011 1 5 130127 #catch
2011 1 6 62938 #catch
2011 1 7 52081 #catch
2011 1 8 125734 #catch
2011 2 1 10119000 #HERAS
2011 2 2 4166000 #HERAS
2011 2 3 2534000 #HERAS
2011 2 4 2173000 #HERAS
2011 2 5 1016000 #HERAS
2011 2 6 651000 #HERAS
2011 2 7 688000 #HERAS
2011 2 8 1737000 #HERAS
2011 3 1 2938.982 #IBTS-Q1
2011 4 0 77 #IBTS0
2011 5 2 3831 #LAI
2011 5 4 2839 #LAI
2011 5 6 17766 #LAI
2011 5 9 5461 #LAI
2011 5 10 6160 #LAI
2011 5 11 1215 #LAI
2012 1 0 773241 #catch
2012 1 1 284906 #catch
2012 1 2 455259 #catch
2012 1 3 673465 #catch
2012 1 4 404265 #catch
2012 1 5 306234 #catch
2012 1 6 152577 #catch
2012 1 7 104461 #catch
2012 1 8 205427 #catch
2012 2 1 7437000 #HERAS
2012 2 2 4719000 #HERAS
2012 2 3 4067000 #HERAS
2012 2 4 1738000 #HERAS
2012 2 5 1209000 #HERAS
2012 2 6 593000 #HERAS
2012 2 7 247000 #HERAS
2012 2 8 696000 #HERAS
2012 3 1 1352.769 #IBTS-Q1
2012 4 0 68 #IBTS0
2012 5 2 19552 #LAI
2012 5 4 5856 #LAI
2012 5 6 517 #LAI
2012 5 9 22768 #LAI
2012 5 10 11103 #LAI
2012 5 11 3285 #LAI
2013 1 0 461571 #catch
2013 1 1 413000 #catch
2013 1 2 324920 #catch
2013 1 3 485185 #catch
2013 1 4 571269 #catch
2013 1 5 422765 #catch
2013 1 6 327213 #catch
2013 1 7 145330 #catch
2013 1 8 313638 #catch
2013 2 1 6388000 #HERAS
2013 2 2 2683000 #HERAS
2013 2 3 3031000 #HERAS
2013 2 4 2895000 #HERAS
2013 2 5 1546000 #HERAS
2013 2 6 849000 #HERAS
2013 2 7 464000 #HERAS
2013 2 8 842000 #HERAS
2013 3 1 1665.11 #IBTS-Q1
2013 4 0 50.4 #IBTS0
2013 5 2 21282 #LAI
2013 5 4 8618 #LAI
2013 5 6 7354 #LAI
2013 5 9 5 #LAI
2013 5 10 9314 #LAI
2013 5 11 2957 #LAI
2014 3 1 2960.804 #IBTS-Q1
2014 4 0 164.5 #IBTS0
# Proportion mature 
# 0 1 2 3 4 5 6 7 8 #   
 0 0 1 1 1 1 1 1 1 # 1947 
 0 0 1 1 1 1 1 1 1 # 1948 
 0 0 1 1 1 1 1 1 1 # 1949 
 0 0 1 1 1 1 1 1 1 # 1950 
 0 0 1 1 1 1 1 1 1 # 1951 
 0 0 1 1 1 1 1 1 1 # 1952 
 0 0 1 1 1 1 1 1 1 # 1953 
 0 0 1 1 1 1 1 1 1 # 1954 
 0 0 1 1 1 1 1 1 1 # 1955 
 0 0 1 1 1 1 1 1 1 # 1956 
 0 0 1 1 1 1 1 1 1 # 1957 
 0 0 1 1 1 1 1 1 1 # 1958 
 0 0 1 1 1 1 1 1 1 # 1959 
 0 0 1 1 1 1 1 1 1 # 1960 
 0 0 1 1 1 1 1 1 1 # 1961 
 0 0 1 1 1 1 1 1 1 # 1962 
 0 0 1 1 1 1 1 1 1 # 1963 
 0 0 1 1 1 1 1 1 1 # 1964 
 0 0 1 1 1 1 1 1 1 # 1965 
 0 0 1 1 1 1 1 1 1 # 1966 
 0 0 1 1 1 1 1 1 1 # 1967 
 0 0 1 1 1 1 1 1 1 # 1968 
 0 0 1 1 1 1 1 1 1 # 1969 
 0 0 1 1 1 1 1 1 1 # 1970 
 0 0 1 1 1 1 1 1 1 # 1971 
 0 0 0.82 1 1 1 1 1 1 # 1972 
 0 0 0.82 1 1 1 1 1 1 # 1973 
 0 0 0.82 1 1 1 1 1 1 # 1974 
 0 0 0.82 1 1 1 1 1 1 # 1975 
 0 0 0.82 1 1 1 1 1 1 # 1976 
 0 0 0.82 1 1 1 1 1 1 # 1977 
 0 0 0.82 1 1 1 1 1 1 # 1978 
 0 0 0.82 1 1 1 1 1 1 # 1979 
 0 0 0.82 1 1 1 1 1 1 # 1980 
 0 0 0.82 1 1 1 1 1 1 # 1981 
 0 0 0.82 1 1 1 1 1 1 # 1982 
 0 0 0.82 1 1 1 1 1 1 # 1983 
 0 0 0.82 1 1 1 1 1 1 # 1984 
 0 0 0.7 1 1 1 1 1 1 # 1985 
 0 0 0.75 1 1 1 1 1 1 # 1986 
 0 0 0.8 1 1 1 1 1 1 # 1987 
 0 0 0.85 0.93 1 1 1 1 1 # 1988 
 0 0 0.82 0.94 1 1 1 1 1 # 1989 
 0 0 0.91 0.97 1 1 1 1 1 # 1990 
 0 0 0.86 0.99 1 1 1 1 1 # 1991 
 0 0 0.5 0.99 1 1 1 1 1 # 1992 
 0 0 0.47 0.61 1 1 1 1 1 # 1993 
 0 0 0.73 0.93 1 1 1 1 1 # 1994 
 0 0 0.67 0.95 1 1 1 1 1 # 1995 
 0 0 0.61 0.98 1 1 1 1 1 # 1996 
 0 0 0.64 0.94 1 1 1 1 1 # 1997 
 0 0 0.64 0.89 1 1 1 1 1 # 1998 
 0 0 0.69 0.91 1 1 1 1 1 # 1999 
 0 0 0.67 0.96 1 1 1 1 1 # 2000 
 0 0 0.77 0.92 1 1 1 1 1 # 2001 
 0 0 0.87 0.97 1 1 1 1 1 # 2002 
 0 0 0.43 0.93 1 1 1 1 1 # 2003 
 0 0 0.7 0.65 1 1 1 1 1 # 2004 
 0 0 0.76 0.96 0.96 1 1 1 1 # 2005 
 0 0 0.66 0.88 0.98 1 1 1 1 # 2006 
 0 0 0.71 0.92 0.93 1 1 1 1 # 2007 
 0 0 0.86 0.98 0.99 1 1 1 1 # 2008 
 0 0 0.89 1 1 1 1 1 1 # 2009 
 0 0 0.45 0.9 1 1 1 1 1 # 2010 
 0 0 0.87 0.84 1 1 1 1 1 # 2011 
 0 0 0.91 0.99 1 1 1 1 1 # 2012 
 0 0 0.83 0.96 0.98 1 1 1 1 # 2013 
 0 0 0.83 0.96 0.98 1 1 1 1 # 2014 
# Stock mean weights 
# 0 1 2 3 4 5 6 7 8 #   
 0.015 0.05 0.122 0.14 0.156 0.171 0.185 0.197 0.2625 # 1947 
 0.015 0.05 0.122 0.14 0.156 0.171 0.185 0.197 0.2625 # 1948 
 0.015 0.05 0.124 0.141666666666667 0.157666666666667 0.172666666666667 0.186333333333333 0.198333333333333 0.263 # 1949 
 0.015 0.05 0.126 0.145333333333333 0.161 0.175666666666667 0.189 0.200666666666667 0.264 # 1950 
 0.015 0.05 0.13 0.151 0.167666666666667 0.181666666666667 0.194333333333333 0.205333333333333 0.265833333333333 # 1951 
 0.015 0.05 0.133 0.157666666666667 0.175 0.189333333333333 0.201333333333333 0.211333333333333 0.268333333333333 # 1952 
 0.015 0.05 0.136 0.163 0.183 0.197666666666667 0.209666666666667 0.218666666666667 0.271333333333333 # 1953 
 0.015 0.05 0.137666666666667 0.167 0.188666666666667 0.205 0.217 0.226 0.274333333333333 # 1954 
 0.015 0.05 0.138666666666667 0.168666666666667 0.192666666666667 0.21 0.223 0.232333333333333 0.277166666666667 # 1955 
 0.015 0.05 0.139666666666667 0.170333333333333 0.195 0.213666666666667 0.227333333333333 0.237666666666667 0.2795 # 1956 
 0.015 0.05 0.140333333333333 0.171666666666667 0.196666666666667 0.216 0.230666666666667 0.241333333333333 0.2815 # 1957 
 0.015 0.05 0.140666666666667 0.173 0.198 0.217666666666667 0.232666666666667 0.243666666666667 0.282833333333333 # 1958 
 0.015 0.05 0.141666666666667 0.174333333333333 0.199333333333333 0.219333333333333 0.234333333333333 0.245333333333333 0.284 # 1959 
 0.015 0.05 0.146333333333333 0.179 0.207666666666667 0.226333333333333 0.248666666666667 0.263666666666667 0.293624045331362 # 1960 
 0.015 0.05 0.151 0.183333333333333 0.215666666666667 0.233 0.262666666666667 0.281666666666667 0.303414634146341 # 1961 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.309008665511265 # 1962 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.309290322580645 # 1963 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.310121428571429 # 1964 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306957264957265 # 1965 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.310273056057866 # 1966 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.310075471698113 # 1967 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.311220853080569 # 1968 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.308868571428571 # 1969 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.30902479338843 # 1970 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.311952 # 1971 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.3076 # 1972 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.3078 # 1973 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.308129032258065 # 1974 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.30775 # 1975 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.307714285714286 # 1976 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306 # 1977 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.3096 # 1978 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.306857142857143 # 1979 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.3072 # 1980 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.307 # 1981 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.307404255319149 # 1982 
 0.015 0.05 0.155 0.187 0.223 0.239 0.276 0.299 0.309142857142857 # 1983 
 0.0173333333333333 0.0566666666666667 0.150333333333333 0.190333333333333 0.229666666666667 0.243333333333333 0.282 0.310666666666667 0.343511784511785 # 1984 
 0.0156666666666667 0.0563333333333333 0.138 0.187 0.232333333333333 0.246666666666667 0.274666666666667 0.321 0.354382420091324 # 1985 
 0.014 0.061 0.13 0.183333333333333 0.231666666666667 0.252 0.273 0.314666666666667 0.362774647887324 # 1986 
 0.009 0.0503333333333333 0.121666666666667 0.17 0.212333333333333 0.23 0.242 0.274666666666667 0.30562962962963 # 1987 
 0.008 0.0483333333333333 0.123 0.166333333333333 0.208333333333333 0.229 0.248333333333333 0.258666666666667 0.285357142857143 # 1988 
 0.00866666666666667 0.0436666666666667 0.122333333333333 0.165333333333333 0.204666666666667 0.228333333333333 0.252333333333333 0.261333333333333 0.288595744680851 # 1989 
 0.0123333333333333 0.052 0.125666666666667 0.174333333333333 0.211666666666667 0.243666666666667 0.270666666666667 0.283666666666667 0.307884520884521 # 1990 
 0.0113333333333333 0.059 0.139 0.183666666666667 0.212 0.238666666666667 0.265333333333333 0.279666666666667 0.309538860103627 # 1991 
 0.0103333333333333 0.0636666666666667 0.136666666666667 0.194 0.214 0.234333333333333 0.253 0.271666666666667 0.298704533333333 # 1992 
 0.00566666666666667 0.061 0.134 0.184333333333333 0.213 0.234333333333333 0.261666666666667 0.272666666666667 0.307936434108527 # 1993 
 0.00733333333333333 0.06 0.126333333333333 0.191666666666667 0.214333333333333 0.239666666666667 0.274666666666667 0.291333333333333 0.320523727844483 # 1994 
 0.006 0.0573333333333333 0.129333333333333 0.185666666666667 0.210666666666667 0.224333333333333 0.268 0.293333333333333 0.326140156143924 # 1995 
 0.006 0.054 0.129666666666667 0.199333333333333 0.227333333333333 0.234333333333333 0.273666666666667 0.300666666666667 0.327067902694351 # 1996 
 0.005 0.0486666666666667 0.123333333333333 0.183333333333333 0.230333333333333 0.237333333333333 0.256666666666667 0.280333333333333 0.310040067574011 # 1997 
 0.00566666666666667 0.0473333333333333 0.116 0.187333333333333 0.241333333333333 0.264333333333333 0.283666666666667 0.286666666666667 0.30833901054339 # 1998 
 0.006 0.0506666666666667 0.116 0.179333333333333 0.226333333333333 0.256 0.273333333333333 0.276 0.278118798386217 # 1999 
 0.00566666666666667 0.0513333333333333 0.115666666666667 0.183666666666667 0.221333333333333 0.248333333333333 0.278666666666667 0.286 0.284171182770527 # 2000 
 0.006 0.0506666666666667 0.121666666666667 0.171666666666667 0.21 0.232666666666667 0.255333333333333 0.274666666666667 0.274494223861761 # 2001 
 0.00633333333333333 0.0473333333333333 0.128 0.171666666666667 0.205333333333333 0.228333333333333 0.248333333333333 0.270333333333333 0.286521182463106 # 2002 
 0.00666666666666667 0.047 0.123 0.173 0.202333333333333 0.222 0.242333333333333 0.265666666666667 0.284946134360841 # 2003 
 0.00666666666666667 0.042 0.119333333333333 0.165333333333333 0.202666666666667 0.223 0.247666666666667 0.267666666666667 0.280490193050723 # 2004 
 0.00573333333333333 0.0414333333333333 0.1181 0.164433333333333 0.1979 0.2245 0.247833333333333 0.264866666666667 0.284945259795106 # 2005 
 0.00676666666666667 0.041 0.125666666666667 0.1554 0.1909 0.2158 0.2419 0.252133333333333 0.270223449736245 # 2006 
 0.0061 0.0513333333333333 0.128 0.160733333333333 0.179566666666667 0.2068 0.223566666666667 0.2378 0.25648110281765 # 2007 
 0.00793333333333333 0.0577 0.130366666666667 0.1642 0.180766666666667 0.195433333333333 0.2177 0.226066666666667 0.255556490530852 # 2008 
 0.00723333333333333 0.0614333333333333 0.137366666666667 0.181 0.196866666666667 0.209966666666667 0.2225 0.233633333333333 0.255759738514601 # 2009 
 0.00713333333333333 0.0522333333333333 0.142266666666667 0.190366666666667 0.216266666666667 0.2236 0.2342 0.2401 0.260682860787332 # 2010 
 0.00666666666666667 0.0431666666666667 0.1453 0.187433333333333 0.225066666666667 0.239366666666667 0.2435 0.250766666666667 0.257247512473423 # 2011 
 0.0061 0.0405666666666667 0.137633333333333 0.182133333333333 0.211433333333333 0.232733333333333 0.2408 0.2429 0.252465635643481 # 2012 
 0.00623333333333333 0.0404666666666667 0.1354 0.174666666666667 0.208733333333333 0.2211 0.241766666666667 0.2493 0.251841350963 # 2013 
 0.00623333333333333 0.0404666666666667 0.1354 0.174666666666667 0.208733333333333 0.2211 0.241766666666667 0.2493 0.251841350963 # 2014 
# Catch mean weights 
# 0 1 2 3 4 5 6 7 8 #   
 0.015 0.05 0.122 0.14 0.156 0.171 0.185 0.197 0.242 # 1947 
 0.015 0.05 0.122 0.14 0.156 0.171 0.185 0.197 0.242 # 1948 
 0.015 0.05 0.128 0.145 0.161 0.176 0.189 0.201 0.2435 # 1949 
 0.015 0.05 0.128 0.151 0.166 0.18 0.193 0.204 0.245 # 1950 
 0.015 0.05 0.134 0.157 0.176 0.189 0.201 0.211 0.2475 # 1951 
 0.015 0.05 0.137 0.165 0.183 0.199 0.21 0.219 0.251 # 1952 
 0.015 0.05 0.137 0.167 0.19 0.205 0.218 0.226 0.254 # 1953 
 0.015 0.05 0.139 0.169 0.193 0.211 0.223 0.233 0.2565 # 1954 
 0.015 0.05 0.14 0.17 0.195 0.214 0.228 0.238 0.2595 # 1955 
 0.015 0.05 0.14 0.172 0.197 0.216 0.231 0.242 0.261 # 1956 
 0.015 0.05 0.141 0.173 0.198 0.218 0.233 0.244 0.2625 # 1957 
 0.015 0.05 0.141 0.174 0.199 0.219 0.234 0.245 0.2635 # 1958 
 0.015 0.05 0.143 0.176 0.201 0.221 0.236 0.247 0.2645 # 1959 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1960 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1961 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1962 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1963 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1964 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1965 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1966 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1967 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1968 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1969 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1970 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1971 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1972 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1973 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1974 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1975 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1976 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1977 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1978 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1979 
 0.015 0.05 0.126 0.176 0.211 0.243 0.251 0.267 0.271 # 1980 
 0.007 0.049 0.118 0.142 0.189 0.211 0.222 0.267 0.271 # 1981 
 0.01 0.059 0.118 0.149 0.179 0.217 0.238 0.265 0.274234042553192 # 1982 
 0.01 0.059 0.118 0.149 0.179 0.217 0.238 0.265 0.27452380952381 # 1983 
 0.01 0.059 0.118 0.149 0.179 0.217 0.238 0.265 0.274626262626263 # 1984 
 0.009 0.036 0.128 0.164 0.194 0.211 0.22 0.258 0.282130136986301 # 1985 
 0.006 0.067 0.121 0.153 0.182 0.208 0.221 0.238 0.257211267605634 # 1986 
 0.011 0.035 0.099 0.15 0.18 0.211 0.234 0.258 0.288135802469136 # 1987 
 0.011 0.055 0.111 0.145 0.174 0.197 0.216 0.237 0.256571428571429 # 1988 
 0.017 0.043 0.115 0.153 0.173 0.208 0.231 0.247 0.263148936170213 # 1989 
 0.019 0.055 0.114 0.149 0.177 0.193 0.229 0.236 0.260818181818182 # 1990 
 0.017 0.058 0.13 0.166 0.184 0.203 0.217 0.235 0.263041450777202 # 1991 
 0.01 0.053 0.102 0.175 0.189 0.207 0.223 0.237 0.2631664 # 1992 
 0.01 0.033 0.115 0.145 0.189 0.204 0.228 0.244 0.273455813953488 # 1993 
 0.006 0.056 0.13 0.159 0.181 0.214 0.24 0.255 0.276197255574614 # 1994 
 0.009 0.042 0.13 0.169 0.198 0.207 0.243 0.247 0.28091532586558 # 1995 
 0.015 0.018 0.112 0.156 0.188 0.204 0.212 0.261 0.281493827744407 # 1996 
 0.015 0.044 0.108 0.148 0.195 0.227 0.226 0.235 0.254943679241427 # 1997 
 0.021 0.051 0.114 0.145 0.183 0.219 0.238 0.247 0.287895182481752 # 1998 
 0.009 0.045 0.115 0.151 0.171 0.207 0.233 0.245 0.267719005561008 # 1999 
 0.015 0.033 0.113 0.157 0.179 0.201 0.216 0.246 0.273126119271961 # 2000 
