2002,0.691470054
2003,0.427553444
2004,0.556291391
2005,0.586642599
2006,0.722488038
2007,0.606714628
2008,0.714285714
2009,0.853372774
2010,0.657311246
2011,0.620752984
2012,0.65345012
2013,0.58475242
2014,0.619673376
2015,0.525697227
2016,0.850643598
2017,0.719824292
