Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1976 1 1 3 0 0 0.290053 0.573248 0.863302 537797 360212 206491 180913 0.0133523 0.0133523 2415.6 2415.6 1 0.94676 7180.83 6798.53 0 0 
1976 2 1 0 0 0 0.317874 0.0136213 0.331495 2.04844e+008 1.74352e+008 2.3749e+006 7.43966e+006 0.00433913 0.00433913 32281.7 32281.7 1 0 888846 0 0 0 
1976 2 1 1 0 0 0.241554 0.406858 0.648412 5.93517e+007 4.36731e+007 1.77688e+007 1.87627e+007 0.00895333 0.00895333 167989 167989 1 0.409297 531396 217499 0 0 
1976 2 1 2 0 0 0.224652 1.37963 1.60429 3.54465e+006 1.76531e+006 2.43548e+006 1.61314e+006 0.0153303 0.0153303 24729.9 24729.9 1 0.87187 54340.7 47378 0 0 
1976 2 1 3 0 0 0.194676 1.30886 1.50353 226825 117318 153553 88603.8 0.0190226 0.0190226 1685.47 1685.47 1 0.94676 4314.8 4085.08 0 0 
1976 3 1 0 0 0 0.364067 0.0279483 0.392015 1.47047e+008 1.21649e+008 3.3999e+006 7.70342e+006 0.00220921 0.00220921 17018.5 17018.5 1 0 324859 0 0 0 
1976 3 1 1 0 0 0.332446 0.162966 0.495412 3.10335e+007 2.44729e+007 3.98825e+006 6.92535e+006 0.0058604 0.0058604 40585.3 40585.3 1 0.409297 181869 74438.4 0 0 
1976 3 1 2 0 0 0.240275 0.370827 0.611102 712593 533187 197720 267638 0.0104328 0.0104328 2792.22 2792.22 1 0.87187 7434.37 6481.8 0 0 
1976 3 1 3 0 0 0.240275 0.870832 1.11111 50433.1 30447.8 26515 8289.41 0.0126397 0.0126397 104.776 104.776 1 0.94676 637.459 603.521 0 0 
1976 4 1 0 0 0 0.48538 0 0.48538 9.9359e+007 7.8716e+007 0 0 0.0033842 0.0033842 0 0 1 0 336251 0 0 0 
1976 4 1 1 0 0 0.443045 0 0.443045 1.89094e+007 1.52763e+007 0 0 0.00569468 0.00569468 0 0 1 0.409297 107683 44074.2 0 0 
1976 4 1 2 0 0 0.420767 0 0.420767 386762 315699 0 0 0.00850104 0.00850104 0 0 1 0.87187 3287.87 2866.6 0 0 
1976 4 1 3 0 0 0.420767 0 0.420767 16602.3 13551.9 0 0 0.0106209 0.0106209 0 0 1 0.94676 176.331 166.944 0 0 
1977 1 1 0 0 0 0.4405 0.0016331 0.442133 6.42453e+008 5.19236e+008 847966 2.69019e+006 0.00536393 0.00536393 14430 14430 1 0 3.44607e+006 0 0 0 
1977 1 1 1 0 0 0.410663 0.330073 0.740736 6.11518e+007 4.31961e+007 1.42579e+007 1.27861e+007 0.0082469 0.0082469 105445 105445 1 0.409297 504313 206414 0 0 
1977 1 1 2 0 0 0.368355 0.565475 0.93383 1.21413e+007 7.89139e+006 4.46238e+006 5.18187e+006 0.0126093 0.0126093 65339.6 65339.6 1 0.87187 153093 133477 0 0 
1977 1 1 3 0 0 0.312123 0.498809 0.810932 264826 181428 90497.8 109712 0.0179676 0.0179676 1971.27 1971.27 1 0.94676 4758.28 4504.95 0 0 
1977 2 1 0 0 0 0.372886 0.0118525 0.384738 4.12881e+008 3.42733e+008 4.06224e+006 2.52008e+006 0.00586997 0.00586997 14792.8 14792.8 1 0 2.4236e+006 0 0 0 
1977 2 1 1 0 0 0.244527 0.354025 0.598553 2.91549e+007 2.19382e+007 7.76669e+006 4.90459e+006 0.0109601 0.0109601 53754.7 53754.7 1 0.409297 319540 130787 0 0 
1977 2 1 2 0 0 0.227433 1.20048 1.42791 4.77208e+006 2.54056e+006 3.04989e+006 3.67915e+006 0.0146457 0.0146457 53883.7 53883.7 1 0.87187 69890.4 60935.3 0 0 
1977 2 1 3 0 0 0.19914 1.13889 1.33803 117700 64886.4 73898.7 67687.9 0.0195727 0.0195727 1324.84 1324.84 1 0.94676 2303.71 2181.06 0 0 
1977 3 1 0 0 0 0.379611 0.0243191 0.40393 2.81019e+008 2.31191e+008 5.62236e+006 1.58572e+007 0.00225275 0.00225275 35722.4 35722.4 1 0 633066 0 0 0 
1977 3 1 1 0 0 0.351334 0.141804 0.493138 1.60237e+007 1.26495e+007 1.79374e+006 1.84347e+006 0.00797474 0.00797474 14701.2 14701.2 1 0.409297 127785 52302.1 0 0 
1977 3 1 2 0 0 0.248324 0.322673 0.570997 1.14439e+006 871899 281338 2.20088e+006 0.0106178 0.0106178 23368.5 23368.5 1 0.87187 12150.9 10594 0 0 
1977 3 1 3 0 0 0.248324 0.757749 1.00607 30879.9 19470.4 14753.7 37835.5 0.0138106 0.0138106 522.532 522.532 1 0.94676 426.471 403.766 0 0 
1977 4 1 0 0 0 0.489556 0 0.489556 1.87634e+008 1.48366e+008 0 0 0.00247276 0.00247276 0 0 1 0 463973 0 0 0 
1977 4 1 1 0 0 0.43967 0 0.43967 9.7858e+006 7.91801e+006 0 0 0.00633335 0.00633335 0 0 1 0.409297 61977 25367 0 0 
1977 4 1 2 0 0 0.431873 0 0.431873 646535 525027 0 0 0.00825311 0.00825311 0 0 1 0.87187 5335.92 4652.23 0 0 
1977 4 1 3 0 0 0.431873 0 0.431873 11291.3 9169.25 0 0 0.0121792 0.0121792 0 0 1 0.94676 137.52 130.198 0 0 
1978 1 1 0 0 0 0.411115 0.00109573 0.412211 1.04729e+009 8.58277e+008 940443 454090 0.00380169 0.00380169 1726.31 1726.31 1 0 3.98148e+006 0 0 0 
1978 1 1 1 0 0 0.397839 0.221463 0.619302 1.15e+008 8.5731e+007 1.89863e+007 3.21845e+007 0.00686812 0.00686812 221047 221047 1 0.409297 789836 323278 0 0 
1978 1 1 2 0 0 0.384897 0.379406 0.764304 6.30449e+006 4.40761e+006 1.67228e+006 427473 0.0121643 0.0121643 5199.92 5199.92 1 0.87187 76689.8 66863.5 0 0 
1978 1 1 3 0 0 0.329772 0.334677 0.664449 427121 312053 104437 96434.7 0.0146079 0.0146079 1408.7 1408.7 1 0.94676 6239.33 5907.15 0 0 
1978 2 1 0 0 0 0.347257 0.00795246 0.35521 6.935e+008 5.83706e+008 4.6419e+006 5.51766e+006 0.00438632 0.00438632 24202.3 24202.3 1 0 3.04192e+006 0 0 0 
1978 2 1 1 0 0 0.230318 0.237534 0.467852 6.1907e+007 4.94426e+007 1.17443e+007 1.0345e+007 0.0103184 0.0103184 106744 106744 1 0.409297 638782 261451 0 0 
1978 2 1 2 0 0 0.218406 0.805465 1.02387 2.93574e+006 1.83736e+006 1.47993e+006 1.20958e+006 0.0155213 0.0155213 18774.4 18774.4 1 0.87187 45566.6 39728.1 0 0 
1978 2 1 3 0 0 0.192224 0.764143 0.956367 219778 141494 108122 116695 0.0196403 0.0196403 2291.94 2291.94 1 0.94676 4316.52 4086.71 0 0 
1978 3 1 0 0 0 0.381769 0.0163169 0.398086 4.86162e+008 4.01053e+008 6.54395e+006 6.15461e+006 0.00309097 0.00309097 19023.7 19023.7 1 0 1.50271e+006 0 0 0 
1978 3 1 1 0 0 0.356481 0.0951435 0.451624 3.87752e+007 3.12011e+007 2.96858e+006 4.97357e+006 0.0088622 0.0088622 44076.8 44076.8 1 0.409297 343634 140648 0 0 
1978 3 1 2 0 0 0.207538 0.216498 0.424036 1.05452e+006 859462 186072 1.11904e+006 0.0123428 0.0123428 13812.2 13812.2 1 0.87187 13015.8 11348.1 0 0 
1978 3 1 3 0 0 0.207538 0.508414 0.715951 84457.8 60312.8 30663.8 29941.3 0.0166014 0.0166014 497.066 497.066 1 0.94676 1402.11 1327.47 0 0 
1978 4 1 0 0 0 0.444771 0 0.444771 3.26508e+008 2.63565e+008 0 0 0.00195119 0.00195119 0 0 1 0 637078 0 0 0 
1978 4 1 1 0 0 0.396387 0 0.396387 2.46841e+007 2.03789e+007 0 0 0.00518089 0.00518089 0 0 1 0.409297 127885 52343.1 0 0 
1978 4 1 2 0 0 0.3741 0 0.3741 690080 575698 0 0 0.00870696 0.00870696 0 0 1 0.87187 6008.5 5238.63 0 0 
1978 4 1 3 0 0 0.3741 0 0.3741 41276.8 34435.1 0 0 0.00938547 0.00938547 0 0 1 0.94676 387.402 366.777 0 0 
1979 1 1 0 0 0 0.436154 0.0007221 0.436876 5.32662e+008 4.31553e+008 311624 3.57939e+006 0.00497197 0.00497197 17796.6 17796.6 1 0 2.64838e+006 0 0 0 
1979 1 1 1 0 0 0.423949 0.145947 0.569896 2.09282e+008 1.5953e+008 2.32829e+007 3.68668e+007 0.00581055 0.00581055 214216 214216 1 0.409297 1.21605e+006 497724 0 0 
1979 1 1 2 0 0 0.418712 0.250033 0.668745 1.66061e+007 1.21092e+007 3.02769e+006 644042 0.00871421 0.00871421 5612.32 5612.32 1 0.87187 144709 126168 0 0 
1979 1 1 3 0 0 0.404555 0.220556 0.62511 503107 374082 82506 117139 0.0112681 0.0112681 1319.93 1319.93 1 0.94676 5669.05 5367.24 0 0 
1979 2 1 0 0 0 0.416075 0.00524075 0.421315 3.44127e+008 2.80827e+008 1.47174e+006 1.05292e+006 0.00565412 0.00565412 5953.34 5953.34 1 0 1.94574e+006 0 0 0 
1979 2 1 1 0 0 0.252009 0.156537 0.408546 1.18367e+008 9.71698e+007 1.52107e+007 1.13559e+007 0.010481 0.010481 119021 119021 1 0.409297 1.2406e+006 507773 0 0 
1979 2 1 2 0 0 0.245079 0.53081 0.775889 8.50816e+006 5.91824e+006 3.14146e+006 2.15226e+006 0.0149946 0.0149946 32272.4 32272.4 1 0.87187 127577 111230 0 0 
1979 2 1 3 0 0 0.22659 0.503578 0.730169 269264 191086 96226.8 63386.1 0.0173026 0.0173026 1096.75 1096.75 1 0.94676 4658.97 4410.93 0 0 
1979 3 1 0 0 0 0.393302 0.010753 0.404055 2.2581e+008 1.85761e+008 1.9975e+006 3.88278e+006 0.0032166 0.0032166 12489.4 12489.4 1 0 726342 0 0 0 
1979 3 1 1 0 0 0.366066 0.0627006 0.428767 7.86684e+007 6.39759e+007 4.01133e+006 6.39926e+006 0.0076793 0.0076793 49141.8 49141.8 1 0.409297 604118 247264 0 0 
1979 3 1 2 0 0 0.231547 0.142674 0.374221 3.91626e+006 3.26694e+006 466109 332781 0.0128909 0.0128909 4289.83 4289.83 1 0.87187 50483.9 44015.4 0 0 
1979 3 1 3 0 0 0.231547 0.33505 0.566597 129739 99044.1 33184.7 25963.8 0.0164776 0.0164776 427.82 427.82 1 0.94676 2137.78 2023.97 0 0 
1979 4 1 0 0 0 0.444375 0 0.444375 1.50753e+008 1.21713e+008 0 0 0.00285703 0.00285703 0 0 1 0 430705 0 0 0 
1979 4 1 1 0 0 0.38935 0 0.38935 5.12377e+007 4.24407e+007 0 0 0.0105863 0.0105863 0 0 1 0.409297 542416 222009 0 0 
1979 4 1 2 0 0 0.376957 0 0.376957 2.6937e+006 2.2442e+006 0 0 0.0121166 0.0121166 0 0 1 0.87187 32638.5 28456.5 0 0 
1979 4 1 3 0 0 0.376957 0 0.376957 73620.7 61335.7 0 0 0.0153221 0.0153221 0 0 1 0.94676 1128.02 1067.97 0 0 
1980 1 1 0 0 0 0.470002 0.00242337 0.472425 3.28377e+008 2.61709e+008 634217 0 0.00632446 0.00632446 0 0 1 0 2.07681e+006 0 0 0 
1980 1 1 1 0 0 0.463561 0.489797 0.953357 9.66663e+007 6.23133e+007 3.05208e+007 1.42376e+007 0.00519841 0.00519841 74012.7 74012.7 1 0.409297 502512 205676 0 0 
1980 1 1 2 0 0 0.443658 0.83911 1.28277 3.47134e+007 1.95581e+007 1.64114e+007 1.74214e+007 0.00682428 0.00682428 118888 118888 1 0.87187 236894 206540 0 0 
1980 1 1 3 0 0 0.415235 0.740184 1.15542 1.89823e+006 1.1255e+006 833081 1.48107e+006 0.00832205 0.00832205 12325.5 12325.5 1 0.94676 15797.2 14956.1 0 0 
1980 2 1 0 0 0 0.447383 0.017588 0.464971 2.0474e+008 1.63734e+008 2.87975e+006 0 0.00510473 0.00510473 0 0 1 0 1.04514e+006 0 0 0 
1980 2 1 1 0 0 0.261263 0.52534 0.786603 3.72595e+007 2.57969e+007 1.35522e+007 9.41516e+006 0.0051586 0.0051586 48569.1 48569.1 1 0.409297 192207 78669.8 0 0 
1980 2 1 2 0 0 0.256933 1.7814 2.03833 9.62494e+006 4.10695e+006 7.31611e+006 1.15206e+007 0.0068616 0.0068616 79049.6 79049.6 1 0.87187 66042.5 57580.4 0 0 
1980 2 1 3 0 0 0.22984 1.69001 1.91985 597801 265722 449072 979415 0.00826773 0.00826773 8097.54 8097.54 1 0.94676 4942.46 4679.32 0 0 
1980 3 1 0 0 0 0.38776 0.0360872 0.423847 1.28608e+008 1.04828e+008 3.78294e+006 2.53606e+006 0.00318667 0.00318667 8081.58 8081.58 1 0 409831 0 0 0 
1980 3 1 1 0 0 0.355084 0.210423 0.565507 1.69676e+007 1.29597e+007 2.72701e+006 3.86661e+006 0.00857794 0.00857794 33167.6 33167.6 1 0.409297 145547 59571.9 0 0 
1980 3 1 2 0 0 0.232378 0.478815 0.711193 1.25361e+006 897104 429547 389674 0.0130762 0.0130762 5095.48 5095.48 1 0.87187 16392.5 14292.1 0 0 
1980 3 1 3 0 0 0.232378 1.12443 1.35681 87655 47969.6 53938.4 8724.47 0.0168243 0.0168243 146.783 146.783 1 0.94676 1474.74 1396.22 0 0 
1980 4 1 0 0 0 0.418981 0 0.418981 8.41769e+007 6.87677e+007 0 0 0.00457565 0.00457565 0 0 1 0 385164 0 0 0 
1980 4 1 1 0 0 0.372197 0 0.372197 9.63882e+006 8.04833e+006 0 0 0.00731047 0.00731047 0 0 1 0.409297 70464.3 28840.8 0 0 
1980 4 1 2 0 0 0.336392 0 0.336392 615594 522750 0 0 0.0105055 0.0105055 0 0 1 0.87187 6467.14 5638.5 0 0 
1980 4 1 3 0 0 0.336392 0 0.336392 22569.6 19165.6 0 0 0.0100528 0.0100528 0 0 1 0.94676 226.888 214.809 0 0 
1981 1 1 0 0 0 0.500673 0.00120828 0.501882 9.72872e+007 7.64931e+007 92425.2 428776 0.00375646 0.00375646 1610.68 1610.68 1 0 365456 0 0 0 
1981 1 1 1 0 0 0.485668 0.244211 0.729879 5.53645e+007 3.92951e+007 9.59628e+006 1.23224e+007 0.00985436 0.00985436 121430 121430 1 0.409297 545582 223305 0 0 
1981 1 1 2 0 0 0.447571 0.418377 0.865949 6.64325e+006 4.44455e+006 1.8595e+006 1.48324e+006 0.0128668 0.0128668 19084.5 19084.5 1 0.87187 85477.2 74525 0 0 
1981 1 1 3 0 0 0.360278 0.369053 0.729332 455868 323631 119437 130805 0.0156399 0.0156399 2045.78 2045.78 1 0.94676 7129.74 6750.16 0 0 
1981 2 1 0 0 0 0.409368 0.0087693 0.418137 5.88968e+007 4.81341e+007 422103 40632.1 0.00816463 0.00816463 331.746 331.746 1 0 480870 0 0 0 
1981 2 1 1 0 0 0.271108 0.261933 0.533041 2.66839e+007 2.06838e+007 5.41776e+006 3.54074e+006 0.0125949 0.0125949 44595.3 44595.3 1 0.409297 336081 137557 0 0 
1981 2 1 2 0 0 0.26707 0.888199 1.15527 2.7945e+006 1.65702e+006 1.47177e+006 3.02529e+006 0.0152894 0.0152894 46255 46255 1 0.87187 42726.3 37251.8 0 0 
1981 2 1 3 0 0 0.231668 0.842633 1.0743 219834 134741 113537 202048 0.0193529 0.0193529 3910.21 3910.21 1 0.94676 4254.42 4027.92 0 0 
1981 3 1 0 0 0 0.360579 0.017993 0.378572 3.87701e+007 3.22761e+007 580742 374254 0.00488917 0.00488917 1829.79 1829.79 1 0 189554 0 0 0 
1981 3 1 1 0 0 0.313672 0.104916 0.418588 1.56586e+007 1.27945e+007 1.34235e+006 3.85406e+006 0.00889068 0.00889068 34265.2 34265.2 1 0.409297 139215 56980.4 0 0 
1981 3 1 2 0 0 0.222216 0.238736 0.460952 880191 705213 168360 319763 0.0157395 0.0157395 5032.91 5032.91 1 0.87187 13853.8 12078.7 0 0 
1981 3 1 3 0 0 0.222216 0.560636 0.782852 75081.3 52068.1 29191.2 9835.42 0.0193956 0.0193956 190.763 190.763 1 0.94676 1456.24 1378.71 0 0 
1981 4 1 0 0 0 0.376388 0 0.376388 2.65512e+007 2.21265e+007 0 0 0.00601838 0.00601838 0 0 1 0 159795 0 0 0 
1981 4 1 1 0 0 0.330268 0 0.330268 1.0303e+007 8.77439e+006 0 0 0.013925 0.013925 0 0 1 0.409297 143469 58721.5 0 0 
1981 4 1 2 0 0 0.266924 0 0.266924 555121 487208 0 0 0.0190605 0.0190605 0 0 1 0.87187 10580.9 9225.16 0 0 
1981 4 1 3 0 0 0.266924 0 0.266924 34319.7 30121 0 0 0.0191565 0.0191565 0 0 1 0.94676 657.447 622.444 0 0 
1982 1 1 0 0 0 0.51054 0.00111504 0.511655 5.00257e+007 3.91576e+007 43662.1 545769 0.00845196 0.00845196 4612.82 4612.82 1 0 422815 0 0 0 
1982 1 1 1 0 0 0.43122 0.225365 0.656584 1.82231e+007 1.33604e+007 3.01096e+006 6.35051e+006 0.00886512 0.00886512 56298 56298 1 0.409297 161550 66121.8 0 0 
1982 1 1 2 0 0 0.377283 0.38609 0.763373 7.40505e+006 5.17915e+006 1.99962e+006 601581 0.0170799 0.0170799 10274.9 10274.9 1 0.87187 126478 110272 0 0 
1982 1 1 3 0 0 0.245164 0.340573 0.585737 451353 341599 116339 64879.1 0.0155033 0.0155033 1005.84 1005.84 1 0.94676 6997.46 6624.92 0 0 
1982 2 1 0 0 0 0.331179 0.00809255 0.339272 2.99905e+007 2.54328e+007 205816 818525 0.00706761 0.00706761 5785.01 5785.01 1 0 211961 0 0 0 
1982 2 1 1 0 0 0.2305 0.241719 0.472219 9.45084e+006 7.53281e+006 1.82082e+006 5.02108e+006 0.0109848 0.0109848 55155.7 55155.7 1 0.409297 103816 42491.5 0 0 
1982 2 1 2 0 0 0.216607 0.819655 1.03626 3.45143e+006 2.14901e+006 1.76145e+006 1.07096e+006 0.0159531 0.0159531 17085.1 17085.1 1 0.87187 55061 48006 0 0 
1982 2 1 3 0 0 0.177491 0.777605 0.955096 251266 161853 125858 55333.3 0.0219233 0.0219233 1213.09 1213.09 1 0.94676 5508.59 5215.31 0 0 
1982 3 1 0 0 0 0.305202 0.0166044 0.321806 2.13619e+007 1.82656e+007 303289 2.53067e+006 0.00288184 0.00288184 7292.99 7292.99 1 0 61561.6 0 0 0 
1982 3 1 1 0 0 0.23122 0.0968196 0.328039 5.89371e+006 5.0246e+006 486480 401839 0.00754327 0.00754327 3031.18 3031.18 1 0.409297 44457.8 18196.5 0 0 
1982 3 1 2 0 0 0.181968 0.220312 0.40228 1.22449e+006 1.00815e+006 222109 46913.2 0.0115244 0.0115244 540.647 540.647 1 0.87187 14111.6 12303.5 0 0 
1982 3 1 3 0 0 0.181968 0.51737 0.699338 96681.1 69549.9 35983 3525.28 0.0174052 0.0174052 61.3581 61.3581 1 0.94676 1682.75 1593.16 0 0 
1982 4 1 0 0 0 0.317977 0 0.317977 1.5484e+007 1.32636e+007 0 0 0.00442351 0.00442351 0 0 1 0 68493.4 0 0 0 
1982 4 1 1 0 0 0.276865 0 0.276865 4.24544e+006 3.70842e+006 0 0 0.0078101 0.0078101 0 0 1 0.409297 33157.3 13571.2 0 0 
1982 4 1 2 0 0 0.205364 0 0.205364 818933 740316 0 0 0.0113901 0.0113901 0 0 1 0.87187 9327.77 8132.6 0 0 
1982 4 1 3 0 0 0.205364 0 0.205364 48042.2 43430.2 0 0 0.0159837 0.0159837 0 0 1 0.94676 767.892 727.01 0 0 
1983 1 1 0 0 0 0.53243 0.0018568 0.534286 6.97275e+007 5.4018e+007 100301 5.61373e+006 0.00443297 0.00443297 24885.5 24885.5 1 0 309100 0 0 0 
1983 1 1 1 0 0 0.428794 0.375285 0.804079 1.12664e+007 7.74141e+006 2.90524e+006 2.81924e+006 0.00917471 0.00917471 25865.7 25865.7 1 0.409297 103366 42307.4 0 0 
1983 1 1 2 0 0 0.348733 0.642932 0.991664 3.21871e+006 2.04172e+006 1.31269e+006 969599 0.0128073 0.0128073 12417.9 12417.9 1 0.87187 41222.9 35941 0 0 
1983 1 1 3 0 0 0.224112 0.567134 0.791247 706022 487834 276667 155653 0.0152356 0.0152356 2371.46 2371.46 1 0.94676 10756.6 10184 0 0 
1983 2 1 0 0 0 0.336244 0.013476 0.34972 4.08664e+007 3.44855e+007 464727 2.37576e+006 0.00420334 0.00420334 9986.14 9986.14 1 0 171775 0 0 0 
1983 2 1 1 0 0 0.235145 0.402519 0.637663 5.04173e+006 3.72774e+006 1.50048e+006 1.33433e+006 0.01236 0.01236 16492.4 16492.4 1 0.409297 62315.7 25505.6 0 0 
1983 2 1 2 0 0 0.217321 1.36492 1.58224 1.19401e+006 599544 818329 588678 0.01689 0.01689 9942.79 9942.79 1 0.87187 20166.9 17582.9 0 0 
1983 2 1 3 0 0 0.1939 1.2949 1.4888 320025 166452 215538 91111.6 0.0210913 0.0210913 1921.67 1921.67 1 0.94676 6749.77 6390.41 0 0 
1983 3 1 0 0 0 0.296155 0.0276503 0.323805 2.88061e+007 2.46075e+007 680403 1.69772e+006 0.00344365 0.00344365 5846.34 5846.34 1 0 99198.2 0 0 0 
