Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1975 4 1 1 0 0 0.44162 0 0.44162 1.53339e+007 1.2396e+007 0 0 0.0116102 0.0116102 0 0 1 0.409297 178029 72866.8 0 0 
1975 4 1 2 0 0 0.422889 0 0.422889 805230 656632 0 0 0.016961 0.016961 0 0 1 0.87187 13657.5 11907.5 0 0 
1975 4 1 3 0 0 0.422889 0 0.422889 39463.7 32181 0 0 0.0171267 0.0171267 0 0 1 0.94676 675.881 639.898 0 0 
1976 1 1 0 0 0 0.489721 0.00160806 0.491329 3.37863e+008 2.66937e+008 429251 2.14321e+006 0.00487682 0.00487682 10452.1 10452.1 1 0 1.6477e+006 0 0 0 
1976 1 1 1 0 0 0.466338 0.37756 0.843898 1.3871e+008 9.3685e+007 3.53717e+007 4.22098e+007 0.00700833 0.00700833 295820 295820 1 0.409297 972127 397889 0 0 
1976 1 1 2 0 0 0.415041 0.627469 1.04251 9.85961e+006 6.12313e+006 3.84207e+006 2.88865e+006 0.0113282 0.0113282 32723.3 32723.3 1 0.87187 111692 97380.7 0 0 
1976 1 1 3 0 0 0.290053 0.538117 0.82817 553403 376311 202500 180913 0.0133523 0.0133523 2415.6 2415.6 1 0.94676 7389.2 6995.8 0 0 
1976 2 1 0 0 0 0.317874 0.0133622 0.331236 2.06709e+008 1.75961e+008 2.35122e+006 7.43966e+006 0.00433913 0.00433913 32281.7 32281.7 1 0 896937 0 0 0 
1976 2 1 1 0 0 0.241554 0.417287 0.658842 5.96498e+007 4.36888e+007 1.82308e+007 1.87627e+007 0.00895333 0.00895333 167989 167989 1 0.409297 534064 218591 0 0 
1976 2 1 2 0 0 0.224652 1.33421 1.55887 3.47619e+006 1.76082e+006 2.34931e+006 1.61314e+006 0.0153303 0.0153303 24729.9 24729.9 1 0.87187 53291.1 46462.9 0 0 
1976 2 1 3 0 0 0.194676 1.15447 1.34915 241753 132697 153194 88603.8 0.0190226 0.0190226 1685.47 1685.47 1 0.94676 4598.76 4353.92 0 0 
1976 3 1 0 0 0 0.364067 0.0298502 0.393917 1.48424e+008 1.22679e+008 3.662e+006 7.70342e+006 0.00220921 0.00220921 17018.5 17018.5 1 0 327901 0 0 0 
1976 3 1 1 0 0 0.332446 0.178609 0.511055 3.08658e+007 2.41668e+007 4.31641e+006 6.92535e+006 0.0058604 0.0058604 40585.3 40585.3 1 0.409297 180886 74036 0 0 
1976 3 1 2 0 0 0.240275 0.371005 0.61128 731302 547141 202992 267638 0.0104328 0.0104328 2792.22 2792.22 1 0.87187 7629.56 6651.98 0 0 
1976 3 1 3 0 0 0.240275 0.694087 0.934362 62725.5 40760.1 28291 8289.41 0.0126397 0.0126397 104.776 104.776 1 0.94676 792.832 750.622 0 0 
1976 4 1 0 0 0 0.48538 0 0.48538 1.00099e+008 7.93022e+007 0 0 0.0033842 0.0033842 0 0 1 0 338755 0 0 0 
1976 4 1 1 0 0 0.443045 0 0.443045 1.85152e+007 1.49579e+007 0 0 0.00569468 0.00569468 0 0 1 0.409297 105438 43155.6 0 0 
1976 4 1 2 0 0 0.420767 0 0.420767 396845 323930 0 0 0.00850104 0.00850104 0 0 1 0.87187 3373.59 2941.33 0 0 
1976 4 1 3 0 0 0.420767 0 0.420767 24640.9 20113.5 0 0 0.0106209 0.0106209 0 0 1 0.94676 261.708 247.775 0 0 
1977 1 1 0 0 0 0.4405 0.00140261 0.441903 6.49273e+008 5.24804e+008 736098 2.69019e+006 0.00536393 0.00536393 14430 14430 1 0 3.48265e+006 0 0 0 
1977 1 1 1 0 0 0.410663 0.329322 0.739985 6.16072e+007 4.35321e+007 1.43361e+007 1.27861e+007 0.0082469 0.0082469 105445 105445 1 0.409297 508068 207951 0 0 
1977 1 1 2 0 0 0.368355 0.547304 0.915659 1.18882e+007 7.78667e+006 4.26167e+006 5.18187e+006 0.0126093 0.0126093 65339.6 65339.6 1 0.87187 149902 130695 0 0 
1977 1 1 3 0 0 0.312123 0.469367 0.78149 276724 192019 90127.3 109712 0.0179676 0.0179676 1971.27 1971.27 1 0.94676 4972.06 4707.35 0 0 
1977 2 1 0 0 0 0.372886 0.011655 0.384541 4.1736e+008 3.46483e+008 4.03828e+006 2.52008e+006 0.00586997 0.00586997 14792.8 14792.8 1 0 2.44989e+006 0 0 0 
1977 2 1 1 0 0 0.244527 0.363975 0.608502 2.93941e+007 2.20194e+007 8.01449e+006 4.90459e+006 0.0109601 0.0109601 53754.7 53754.7 1 0.409297 322161 131859 0 0 
1977 2 1 2 0 0 0.227433 1.16375 1.39119 4.7583e+006 2.56941e+006 2.99016e+006 3.67915e+006 0.0146457 0.0146457 53883.7 53883.7 1 0.87187 69688.5 60759.3 0 0 
1977 2 1 3 0 0 0.19914 1.00698 1.20611 126663 73579.5 74092.7 67687.9 0.0195727 0.0195727 1324.84 1324.84 1 0.94676 2479.14 2347.15 0 0 
1977 3 1 0 0 0 0.379611 0.0260365 0.405648 2.84124e+008 2.33559e+008 6.08105e+006 1.58572e+007 0.00225275 0.00225275 35722.4 35722.4 1 0 640061 0 0 0 
1977 3 1 1 0 0 0.351334 0.15579 0.507124 1.59952e+007 1.25462e+007 1.95458e+006 1.84347e+006 0.00797474 0.00797474 14701.2 14701.2 1 0.409297 127558 52209 0 0 
1977 3 1 2 0 0 0.248324 0.323605 0.571929 1.18377e+006 901523 291738 2.20088e+006 0.0106178 0.0106178 23368.5 23368.5 1 0.87187 12569 10958.6 0 0 
1977 3 1 3 0 0 0.248324 0.60541 0.853734 37917.5 25501.4 15438.8 37835.5 0.0138106 0.0138106 522.532 522.532 1 0.94676 523.665 495.786 0 0 
1977 4 1 0 0 0 0.489556 0 0.489556 1.89381e+008 1.49747e+008 0 0 0.00247276 0.00247276 0 0 1 0 468294 0 0 0 
1977 4 1 1 0 0 0.43967 0 0.43967 9.63273e+006 7.79415e+006 0 0 0.00633335 0.00633335 0 0 1 0.409297 61007.5 24970.2 0 0 
1977 4 1 2 0 0 0.431873 0 0.431873 668161 542589 0 0 0.00825311 0.00825311 0 0 1 0.87187 5514.4 4807.84 0 0 
1977 4 1 3 0 0 0.431873 0 0.431873 16146.1 13111.7 0 0 0.0121792 0.0121792 0 0 1 0.94676 196.647 186.178 0 0 
1978 1 1 0 0 0 0.411115 0.000945601 0.412061 1.00674e+009 8.25098e+008 780214 454090 0.00380169 0.00380169 1726.31 1726.31 1 0 3.8273e+006 0 0 0 
1978 1 1 1 0 0 0.397839 0.22202 0.619859 1.16072e+008 8.65079e+007 1.92064e+007 3.21845e+007 0.00686812 0.00686812 221047 221047 1 0.409297 797193 326288 0 0 
1978 1 1 2 0 0 0.384897 0.368976 0.753873 6.20588e+006 4.3585e+006 1.60818e+006 427473 0.0121643 0.0121643 5199.92 5199.92 1 0.87187 75490.2 65817.6 0 0 
1978 1 1 3 0 0 0.329772 0.316434 0.646206 444315 327265 103558 96434.7 0.0146079 0.0146079 1408.7 1408.7 1 0.94676 6490.49 6144.94 0 0 
1978 2 1 0 0 0 0.347257 0.00785749 0.355115 6.66745e+008 5.61212e+008 4.40972e+006 5.51766e+006 0.00438632 0.00438632 24202.3 24202.3 1 0 2.92456e+006 0 0 0 
1978 2 1 1 0 0 0.230318 0.245381 0.475699 6.24489e+007 4.96952e+007 1.21943e+007 1.0345e+007 0.0103184 0.0103184 106744 106744 1 0.409297 644373 263740 0 0 
1978 2 1 2 0 0 0.218406 0.784569 1.00297 2.92012e+006 1.84357e+006 1.44641e+006 1.20958e+006 0.0155213 0.0155213 18774.4 18774.4 1 0.87187 45324.1 39516.7 0 0 
1978 2 1 3 0 0 0.192224 0.678873 0.871097 232835 155431 105518 116695 0.0196403 0.0196403 2291.94 2291.94 1 0.94676 4572.94 4329.48 0 0 
1978 3 1 0 0 0 0.381769 0.0175531 0.399322 4.6745e+008 3.85394e+008 6.76484e+006 6.15461e+006 0.00309097 0.00309097 19023.7 19023.7 1 0 1.44487e+006 0 0 0 
1978 3 1 1 0 0 0.356481 0.105029 0.46151 3.88089e+007 3.10859e+007 3.26492e+006 4.97357e+006 0.0088622 0.0088622 44076.8 44076.8 1 0.409297 343932 140770 0 0 
1978 3 1 2 0 0 0.207538 0.218165 0.425703 1.07106e+006 872264 190298 1.11904e+006 0.0123428 0.0123428 13812.2 13812.2 1 0.87187 13219.9 11526 0 0 
1978 3 1 3 0 0 0.207538 0.40815 0.615688 97439.4 72757.5 29696 29941.3 0.0166014 0.0166014 497.066 497.066 1 0.94676 1617.63 1531.51 0 0 
1978 4 1 0 0 0 0.444771 0 0.444771 3.13553e+008 2.53107e+008 0 0 0.00195119 0.00195119 0 0 1 0 611801 0 0 0 
1978 4 1 1 0 0 0.396387 0 0.396387 2.44624e+007 2.0196e+007 0 0 0.00518089 0.00518089 0 0 1 0.409297 126737 51873.2 0 0 
1978 4 1 2 0 0 0.3741 0 0.3741 699734 583752 0 0 0.00870696 0.00870696 0 0 1 0.87187 6092.56 5311.92 0 0 
1978 4 1 3 0 0 0.3741 0 0.3741 52643.5 43917.7 0 0 0.00938547 0.00938547 0 0 1 0.94676 494.084 467.779 0 0 
1979 1 1 0 0 0 0.436154 0.000644078 0.436798 5.28398e+008 4.28113e+008 275738 3.57939e+006 0.00497197 0.00497197 17796.6 17796.6 1 0 2.62718e+006 0 0 0 
1979 1 1 1 0 0 0.423949 0.151224 0.575174 2.00979e+008 1.52835e+008 2.31124e+007 3.68668e+007 0.00581055 0.00581055 214216 214216 1 0.409297 1.1678e+006 477976 0 0 
1979 1 1 2 0 0 0.418712 0.251321 0.670033 1.6457e+007 1.19936e+007 3.01424e+006 644042 0.00871421 0.00871421 5612.32 5612.32 1 0.87187 143410 125035 0 0 
1979 1 1 3 0 0 0.404555 0.215533 0.620087 517567 385702 83131.4 117139 0.0112681 0.0112681 1319.93 1319.93 1 0.94676 5832 5521.5 0 0 
1979 2 1 0 0 0 0.416075 0.00535198 0.421427 3.41399e+008 2.78586e+008 1.49099e+006 1.05292e+006 0.00565412 0.00565412 5953.34 5953.34 1 0 1.93031e+006 0 0 0 
1979 2 1 1 0 0 0.252009 0.167136 0.419145 1.13072e+008 9.23663e+007 1.54378e+007 1.13559e+007 0.010481 0.010481 119021 119021 1 0.409297 1.1851e+006 485059 0 0 
1979 2 1 2 0 0 0.245079 0.534394 0.779473 8.42092e+006 5.84842e+006 3.12536e+006 2.15226e+006 0.0149946 0.0149946 32272.4 32272.4 1 0.87187 126269 110090 0 0 
1979 2 1 3 0 0 0.22659 0.462401 0.688991 278398 201192 93031.3 63386.1 0.0173026 0.0173026 1096.75 1096.75 1 0.94676 4817.02 4560.56 0 0 
1979 3 1 0 0 0 0.393302 0.0119559 0.405258 2.23995e+008 1.84165e+008 2.20186e+006 3.88278e+006 0.0032166 0.0032166 12489.4 12489.4 1 0 720504 0 0 0 
1979 3 1 1 0 0 0.366066 0.0715385 0.437605 7.43571e+007 6.02224e+007 4.30822e+006 6.39926e+006 0.0076793 0.0076793 49141.8 49141.8 1 0.409297 571011 233713 0 0 
1979 3 1 2 0 0 0.231547 0.148599 0.380146 3.86224e+006 3.21294e+006 477440 332781 0.0128909 0.0128909 4289.83 4289.83 1 0.87187 49787.5 43408.2 0 0 
1979 3 1 3 0 0 0.231547 0.278003 0.50955 139779 109517 30446.1 25963.8 0.0164776 0.0164776 427.82 427.82 1 0.94676 2303.21 2180.59 0 0 
1979 4 1 0 0 0 0.444375 0 0.444375 1.49361e+008 1.2059e+008 0 0 0.00285703 0.00285703 0 0 1 0 426729 0 0 0 
1979 4 1 1 0 0 0.38935 0 0.38935 4.80035e+007 3.97619e+007 0 0 0.0105863 0.0105863 0 0 1 0.409297 508179 207996 0 0 
1979 4 1 2 0 0 0.376957 0 0.376957 2.64085e+006 2.20017e+006 0 0 0.0121166 0.0121166 0 0 1 0.87187 31998.1 27898.2 0 0 
1979 4 1 3 0 0 0.376957 0 0.376957 83974.3 69961.5 0 0 0.0153221 0.0153221 0 0 1 0.94676 1286.66 1218.16 0 0 
1980 1 1 0 0 0 0.470002 0.0020396 0.472041 3.2511e+008 2.59151e+008 528564 0 0.00632446 0.00632446 0 0 1 0 2.05614e+006 0 0 0 
1980 1 1 1 0 0 0.463561 0.478882 0.942443 9.5774e+007 6.20232e+007 2.97018e+007 1.42376e+007 0.00519841 0.00519841 74012.7 74012.7 1 0.409297 497873 203778 0 0 
1980 1 1 2 0 0 0.443658 0.795858 1.23952 3.25223e+007 1.86414e+007 1.48359e+007 1.74214e+007 0.00682428 0.00682428 118888 118888 1 0.87187 221941 193504 0 0 
1980 1 1 3 0 0 0.415235 0.682527 1.09776 1.86908e+006 1.1346e+006 774397 1.48107e+006 0.00832205 0.00832205 12325.5 12325.5 1 0.94676 15554.6 14726.5 0 0 
1980 2 1 0 0 0 0.447383 0.0169481 0.464331 2.0278e+008 1.62215e+008 2.74924e+006 0 0.00510473 0.00510473 0 0 1 0 1.03514e+006 0 0 0 
1980 2 1 1 0 0 0.261263 0.529271 0.790535 3.73207e+007 2.57952e+007 1.36526e+007 9.41516e+006 0.0051586 0.0051586 48569.1 48569.1 1 0.409297 192523 78799 0 0 
1980 2 1 2 0 0 0.256933 1.69227 1.9492 9.41599e+006 4.14286e+006 7.01082e+006 1.15206e+007 0.0068616 0.0068616 79049.6 79049.6 1 0.87187 64608.8 56330.4 0 0 
1980 2 1 3 0 0 0.22984 1.46429 1.69413 623556 300433 439920 979415 0.00826773 0.00826773 8097.54 8097.54 1 0.94676 5155.4 4880.93 0 0 
1980 3 1 0 0 0 0.38776 0.0378608 0.425621 1.27458e+008 1.03805e+008 3.93015e+006 2.53606e+006 0.00318667 0.00318667 8081.58 8081.58 1 0 406168 0 0 0 
1980 3 1 1 0 0 0.355084 0.226541 0.581625 1.69288e+007 1.28361e+007 2.90789e+006 3.86661e+006 0.00857794 0.00857794 33167.6 33167.6 1 0.409297 145214 59435.6 0 0 
1980 3 1 2 0 0 0.232378 0.470569 0.702946 1.34072e+006 962946 453132 389674 0.0130762 0.0130762 5095.48 5095.48 1 0.87187 17531.6 15285.3 0 0 
1980 3 1 3 0 0 0.232378 0.880354 1.11273 114585 69131.9 60860.5 8724.47 0.0168243 0.0168243 146.783 146.783 1 0.94676 1927.81 1825.17 0 0 
1980 4 1 0 0 0 0.418981 0 0.418981 8.32767e+007 6.80323e+007 0 0 0.00457565 0.00457565 0 0 1 0 381045 0 0 0 
1980 4 1 1 0 0 0.372197 0 0.372197 9.463e+006 7.90153e+006 0 0 0.00731047 0.00731047 0 0 1 0.409297 69179 28314.7 0 0 
1980 4 1 2 0 0 0.336392 0 0.336392 663825 563706 0 0 0.0105055 0.0105055 0 0 1 0.87187 6973.83 6080.27 0 0 
1980 4 1 3 0 0 0.336392 0 0.336392 37659.4 31979.5 0 0 0.0100528 0.0100528 0 0 1 0.94676 378.583 358.427 0 0 
1981 1 1 0 0 0 0.500673 0.000985761 0.501659 1.0303e+008 8.10169e+007 79863.3 428776 0.00375646 0.00375646 1610.68 1610.68 1 0 387030 0 0 0 
1981 1 1 1 0 0 0.485668 0.231449 0.717117 5.47725e+007 3.90939e+007 9.04823e+006 1.23224e+007 0.00985436 0.00985436 121430 121430 1 0.409297 539748 220917 0 0 
1981 1 1 2 0 0 0.447571 0.384646 0.832218 6.52207e+006 4.42724e+006 1.70292e+006 1.48324e+006 0.0128668 0.0128668 19084.5 19084.5 1 0.87187 83918.1 73165.6 0 0 
1981 1 1 3 0 0 0.360278 0.329872 0.690151 501101 361948 119397 130805 0.0156399 0.0156399 2045.78 2045.78 1 0.94676 7837.18 7419.93 0 0 
1981 2 1 0 0 0 0.409368 0.0081912 0.417559 6.23875e+007 5.10007e+007 417757 40632.1 0.00816463 0.00816463 331.746 331.746 1 0 509371 0 0 0 
1981 2 1 1 0 0 0.271108 0.255802 0.526911 2.67376e+007 2.07835e+007 5.31645e+006 3.54074e+006 0.0125949 0.0125949 44595.3 44595.3 1 0.409297 336758 137834 0 0 
1981 2 1 2 0 0 0.26707 0.817889 1.08496 2.83765e+006 1.73164e+006 1.41629e+006 3.02529e+006 0.0152894 0.0152894 46255 46255 1 0.87187 43386 37827 0 0 
1981 2 1 3 0 0 0.231668 0.707705 0.939372 251302 162954 115324 202048 0.0193529 0.0193529 3910.21 3910.21 1 0.94676 4863.43 4604.5 0 0 
1981 3 1 0 0 0 0.360579 0.0182985 0.378878 4.10917e+007 3.42039e+007 625882 374254 0.00488917 0.00488917 1829.79 1829.79 1 0 200904 0 0 0 
1981 3 1 1 0 0 0.313672 0.10949 0.423162 1.57866e+007 1.28717e+007 1.40932e+006 3.85406e+006 0.00889068 0.00889068 34265.2 34265.2 1 0.409297 140353 57446.2 0 0 
1981 3 1 2 0 0 0.222216 0.227431 0.449647 958884 772288 175642 319763 0.0157395 0.0157395 5032.91 5032.91 1 0.87187 15092.4 13158.6 0 0 
1981 3 1 3 0 0 0.222216 0.425484 0.6477 98227.3 72302.1 30763.4 9835.42 0.0193956 0.0193956 190.763 190.763 1 0.94676 1905.17 1803.74 0 0 
1981 4 1 0 0 0 0.376388 0 0.376388 2.81326e+007 2.34444e+007 0 0 0.00601838 0.00601838 0 0 1 0 169312 0 0 0 
1981 4 1 1 0 0 0.330268 0 0.330268 1.03398e+007 8.80575e+006 0 0 0.013925 0.013925 0 0 1 0.409297 143982 58931.3 0 0 
1981 4 1 2 0 0 0.266924 0 0.266924 611627 536802 0 0 0.0190605 0.0190605 0 0 1 0.87187 11657.9 10164.2 0 0 
1981 4 1 3 0 0 0.266924 0 0.266924 51397.2 45109.3 0 0 0.0191565 0.0191565 0 0 1 0.94676 984.593 932.173 0 0 
1982 1 1 0 0 0 0.51054 0.000968733 0.511509 5.39153e+007 4.2205e+007 40885.4 545769 0.00845196 0.00845196 4612.82 4612.82 1 0 455690 0 0 0 
1982 1 1 1 0 0 0.43122 0.227451 0.65867 1.93084e+007 1.4143e+007 3.21682e+006 6.35051e+006 0.00886512 0.00886512 56298 56298 1 0.409297 171171 70059.8 0 0 
1982 1 1 2 0 0 0.377283 0.378002 0.755285 7.43152e+006 5.21607e+006 1.97169e+006 601581 0.0170799 0.0170799 10274.9 10274.9 1 0.87187 126930 110666 0 0 
1982 1 1 3 0 0 0.245164 0.324174 0.569339 507699 387102 125489 64879.1 0.0155033 0.0155033 1005.84 1005.84 1 0.94676 7871 7451.95 0 0 
1982 2 1 0 0 0 0.331179 0.0080497 0.339229 3.23271e+007 2.74148e+007 220681 818525 0.00706761 0.00706761 5785.01 5785.01 1 0 228475 0 0 0 
1982 2 1 1 0 0 0.2305 0.251384 0.481884 9.99285e+006 7.92946e+006 1.99333e+006 5.02108e+006 0.0109848 0.0109848 55155.7 55155.7 1 0.409297 109770 44928.4 0 0 
1982 2 1 2 0 0 0.216607 0.803761 1.02037 3.4919e+006 2.18862e+006 1.75913e+006 1.07096e+006 0.0159531 0.0159531 17085.1 17085.1 1 0.87187 55706.6 48568.9 0 0 
1982 2 1 3 0 0 0.177491 0.69548 0.872971 287307 191640 133282 55333.3 0.0219233 0.0219233 1213.09 1213.09 1 0.94676 6298.71 5963.37 0 0 
1982 3 1 0 0 0 0.305202 0.0179824 0.323184 2.30272e+007 1.96767e+007 353835 2.53067e+006 0.00288184 0.00288184 7292.99 7292.99 1 0 66360.7 0 0 0 
1982 3 1 1 0 0 0.23122 0.107598 0.338818 6.17177e+006 5.23494e+006 563271 401839 0.00754327 0.00754327 3031.18 3031.18 1 0.409297 46555.3 19055 0 0 
1982 3 1 2 0 0 0.181968 0.223502 0.40547 1.2587e+006 1.03477e+006 231274 46913.2 0.0115244 0.0115244 540.647 540.647 1 0.87187 14505.7 12647.1 0 0 
1982 3 1 3 0 0 0.181968 0.418134 0.600102 120010 90241.4 37733 3525.28 0.0174052 0.0174052 61.3581 61.3581 1 0.94676 2088.8 1977.59 0 0 
1982 4 1 0 0 0 0.317977 0 0.317977 1.6668e+007 1.42779e+007 0 0 0.00442351 0.00442351 0 0 1 0 73731.2 0 0 0 
1982 4 1 1 0 0 0.276865 0 0.276865 4.39808e+006 3.84175e+006 0 0 0.0078101 0.0078101 0 0 1 0.409297 34349.4 14059.1 0 0 
1982 4 1 2 0 0 0.205364 0 0.205364 839127 758571 0 0 0.0113901 0.0113901 0 0 1 0.87187 9557.78 8333.13 0 0 
1982 4 1 3 0 0 0.205364 0 0.205364 65856.4 59534.2 0 0 0.0159837 0.0159837 0 0 1 0.94676 1052.63 996.588 0 0 
1983 1 1 0 0 0 0.53243 0.00162266 0.534052 7.51534e+007 5.82277e+007 94483.5 5.61373e+006 0.00443297 0.00443297 24885.5 24885.5 1 0 333153 0 0 0 
1983 1 1 1 0 0 0.428794 0.380987 0.80978 1.2128e+007 8.31284e+006 3.16708e+006 2.81924e+006 0.00917471 0.00917471 25865.7 25865.7 1 0.409297 111271 45542.8 0 0 
1983 1 1 2 0 0 0.348733 0.633165 0.981897 3.33443e+006 2.1238e+006 1.34472e+006 969599 0.0128073 0.0128073 12417.9 12417.9 1 0.87187 42705 37233.2 0 0 
1983 1 1 3 0 0 0.224112 0.543001 0.767114 736974 514603 279430 155653 0.0152356 0.0152356 2371.46 2371.46 1 0.94676 11228.2 10630.4 0 0 
1983 2 1 0 0 0 0.336244 0.0134835 0.349728 4.40568e+007 3.71776e+007 501283 2.37576e+006 0.00420334 0.00420334 9986.14 9986.14 1 0 185185 0 0 0 
1983 2 1 1 0 0 0.235145 0.421075 0.656219 5.39642e+006 3.95707e+006 1.66622e+006 1.33433e+006 0.01236 0.01236 16492.4 16492.4 1 0.409297 66699.8 27300 0 0 
1983 2 1 2 0 0 0.217321 1.34632 1.56365 1.24908e+006 631573 850302 588678 0.01689 0.01689 9942.79 9942.79 1 0.87187 21097 18393.8 0 0 
1983 2 1 3 0 0 0.1939 1.16495 1.35885 342215 187129 217996 91111.6 0.0210913 0.0210913 1921.67 1921.67 1 0.94676 7217.78 6833.5 0 0 
1983 3 1 0 0 0 0.296155 0.0301211 0.326276 3.10547e+007 2.64973e+007 798130 1.69772e+006 0.00344365 0.00344365 5846.34 5846.34 1 0 106942 0 0 0 
